season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
5,25,0525,Cafe Disco,1,1,2,2,10,Mild — okay from about 10+,Affairs / cheating — Dwight: “Phyllis: I think Bob is gonna cheat on me with his new secretary.”
5,26,0526,Company Picnic,3,1,2,3,10,Preview first — about 10+,"Violence & injury — Michael: “Two hundred and fifty dollars is more money than I've ever seen in my life. I will say, C, a gun. He shot himself in the head.”"
6,1,0601,Gossip,1,4,3,4,13,Skip for under 13,Sex & hookups — Jim: “You gotta have sex with a woman.”
6,2,0602,The Meeting,2,2,2,2,10,Mild — okay from about 10+,Sex & hookups — Darryl: “And I'm telling them you guys sexually harassed my sister.”
6,3,0603,The Promotion,1,2,2,2,10,Mild — okay from about 10+,"Sex & hookups — Oscar: “Excellent question, genius. It's because Jim wants to give the raises to his friends and the people he sleeps with.”"
6,4,0604,Niagara,3,4,2,4,13,Skip for under 13,Sex & hookups — Michael: “I will see you up there in Viagra Falls!”
6,5,0605,Mafia,3,1,1,3,10,Preview first — about 10+,"Violence & injury — Dwight: “I knew it! More trunk space. Or should I say, corpse space.”"
6,6,0606,The Lover,2,3,2,3,10,Preview first — about 10+,Sex & hookups — Jim: “You did not have sex with Pam's mom.”
6,7,0607,Koi Pond,3,2,2,3,10,Preview first — about 10+,Sex & hookups — Secretary: “[points to Pam's tummy] Secretary: How exciting! Do you guys know the sex yet?”
6,8,0608,Double Date,2,4,2,4,13,Skip for under 13,Sex & hookups — Kevin: “Because of sex?”
6,9,0609,Murder,3,4,1,4,13,Skip for under 13,Sex & hookups — Kevin: “Meredith: How about a threesome?”
6,10,0610,Shareholder Meeting,1,2,2,2,10,Mild — okay from about 10+,"Sex & hookups — Andy: “Hey, guys, do you think anyone might have had sex in here?”"
6,11,0611,Scott's Tots,2,1,3,3,10,Preview first — about 10+,Violence & injury — Jim: “Did you murder someone?”
6,12,0612,Secret Santa,3,4,2,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
6,13,0613,The Banker,1,1,1,1,10,Usually fine — about 10+,"Sex & hookups — Eric: “What about non-safety issues, in terms of liability? Sexual harassment.”"
6,14,0614,Sabre,1,1,1,1,10,Usually fine — about 10+,
6,15,0615,Manager and Salesman,1,4,3,4,13,Skip for under 13,"Sex & hookups — Michael: “No, I think I would be bad. I would sleep in my office, and I would sexually harass people.”"
6,16,0616,The Delivery,1,4,1,4,13,Skip for under 13,Sex & hookups — Michael: “Too bad you didn't have sex like seven and a half hours later.”
6,17,0617,St. Patrick's Day,1,2,2,2,10,Mild — okay from about 10+,Sex & hookups — Michael: “Hello hello. Top of the morning to you! Ooh ooh! Green M&amp;Ms! Nature's Viagra! [Grabs and pours Kevin-esque scoop of M&amp;Ms into his coat pocket] Two of my favorite joke areas combined. It'll be a good day.”
6,18,0618,New Leads,2,1,2,2,10,Mild — okay from about 10+,"Violence & injury — Michael: “Just - imagine that instead of going to jail for murdering someone, you got an ice-cream cone.”"
6,19,0619,Happy Hour,2,1,1,2,10,Mild — okay from about 10+,"Sex & hookups — Andy: “Andy: Yeah, cause when everyone knows- [knock on window, open blinds to Kevin giggling and making sexual gestures] That's actually pretty funny, but in general, you know.”"
6,20,0620,Secretary's Day,1,4,2,4,13,Skip for under 13,Sex & hookups — Erin: “They had sex?”
6,21,0621,Body Language,1,2,2,2,10,Mild — okay from about 10+,"Sex & hookups — Donna: “Oh. [Michael quickly advances PowerPoint show to last slide which is ""SEX"" in bold white letters on a black background and then exits the show quickly]”"
6,22,0622,The Cover-Up,1,4,2,4,13,Skip for under 13,"Sex & hookups — Dwight: “All cases are solved with logic. The only logical way to find out if Donna Is a cheater is to seduce her, bring her to orgasm, then call Michael and tell him the sad news.”"
6,23,0623,The Chump,3,3,1,3,10,Preview first — about 10+,"Sex & hookups — Michael: “All the time I was thinking, ""I'm sleeping with your wife."" And you know who does that?”"
6,24,0624,Whistleblower,3,2,2,3,10,Preview first — about 10+,"Porn / strippers / sex work — Dwight: “Inner city kids use computers for two things, games and porn.”"
7,1,0701,Nepotism,1,1,2,2,10,Mild — okay from about 10+,"Nudity & bodies — Michael: “No, just power it down. No, no, no, no, no. Not on Angela's boob. Come on. Come on. Luke, seriously.”"
7,2,0702,Counseling,2,4,3,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
7,3,0703,Andy's Play,3,2,2,3,10,Preview first — about 10+,"Sex & hookups — Dwight: “No, no, no. Contractually we're obligated to have sex.”"
7,4,0704,Sex Ed,1,4,2,4,13,Skip for under 13,"Sex & hookups — Andy: “Well someone could answer if they want to. [looks at Erin hopefully] Ok, in that case I will now show you how to put this condom on... using this pencil. [Stanley laughs]”"
7,5,0705,The Sting,2,4,2,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
7,6,0706,Costume Contest,2,1,2,2,10,Mild — okay from about 10+,Nudity & bodies — Gabe: “Why don't witches wear panties?”
7,7,0707,Christening,1,2,1,2,10,Mild — okay from about 10+,"Porn / strippers / sex work — Church congregation: “If you go to Cabo San Lucas, all the prostitutes are from Cabo Corrientes.”"
7,8,0708,Viewing Party,3,2,1,3,10,Preview first — about 10+,"Sex & hookups — Dwight: “Oh come on, stop the fake prissy act. We're in the real world. Sex contracts exist!”"
7,9,0709,WUPHF.com,1,3,2,3,10,Preview first — about 10+,"Sex & hookups — Ryan: “""What's he dropping?! Wow, what's falling on us, man?!"" WUPHF condoms! 50,000 condoms out of the sky!”"
7,10,0710,China,1,2,2,2,10,Mild — okay from about 10+,Sex & hookups — Michael: “Not if the printer isn't hooked up. You are making some very dangerous assumptions Oscar.”
7,11,0711,Classy Christmas,3,4,3,4,13,Skip for under 13,Sex & hookups — Dwight: “Is it the middle school teacher who tried to turn her foreign exchange student into a sex slave?”
7,12,0712,Ultimatum,2,4,2,4,13,Skip for under 13,"Sex & hookups — Darryl: “You know what you guys should do? Go to the bookstore at lunch. There's tons of cuties and it's easy to talk to them. 'Hey, what book is that? Cool, let's hang out tonight. Sex already? Whoa...'”"
7,13,0713,The Seminar,1,4,3,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
7,14,0714,The Search,1,2,2,2,10,Mild — okay from about 10+,"Sex & hookups — Michael: “No I'm not. I'm not in a bad mood. I'm not, Jim. Hello? Ok fine, ignore me. Have it your way. Let's just talk about you, as always. Is sex different after the baby, Jim?”"
7,15,0715,Pda,2,4,2,4,13,Skip for under 13,Sex & hookups — Dwight: “And what is the hook-up zone policy on masturbation?”
7,16,0716,Threat Level Midnight,3,1,3,3,10,Preview first — about 10+,"Violence & injury — Michael: “By far and away, the most expensive shot in the movie. But, it was integral to the story.”"
7,17,0717,Todd Packer,1,2,3,3,10,Preview first — about 10+,"Sex & hookups — Michael: “You did! You got burned, because Packer's back! Packer is turning in his car for a desk. He is turning in his condoms, for a condominium! Although he's probably going to have to use condoms from here on out.”"
7,18,0718,Garage Sale,2,2,2,2,10,Mild — okay from about 10+,"Porn / strippers / sex work — Michael: “Holly: Oh, I say, I say, I say I sit on you! Michael: And right over there is where you found out that Meredith was prostituting herself for Outback steak.”"
7,19,0719,Training Day,1,2,1,2,10,Mild — okay from about 10+,"Affairs / cheating — Michael: “This is Jim and Pam, aka Jap. What started as an affair has blossomed into a family before our eyes.”"
7,20,0720,Michael's Last Dundies,2,3,3,3,10,Preview first — about 10+,"Sex & hookups — Deangelo: “They say he's going to be my right hand man, adlib masturbation joke.”"
7,21,0721,Goodbye Michael,3,2,3,3,10,Preview first — about 10+,"Sex & hookups — Michael: “Was it just me, or did you think that we were going to have sex at some point?”"
7,22,0722,The Inner Circle,1,4,3,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
7,23,0723,"Dwight K. Schrute, (Acting) Manager",3,1,1,3,10,Preview first — about 10+,"Violence & injury — Dwight: “Ah, Jim, Jim, Jim. The gun is a Beaumont-Adams. Jo collects them. I thought we could have some nice small talk about it. And the piranha's a rescue.”"
7,24,0724,Search Committee,3,4,2,4,13,Skip for under 13,"Sex & hookups — Kelly: “I don't think it's professional that he was sleeping with the receptionist, and then when Erin dumped him, so that she could be with Andy, he became a total crazy stalker psycho.”"
8,1,0801,The List,1,1,1,1,10,Usually fine — about 10+,Alcohol & drugs — Andy: “Okay. You guys ever had Margarita pizza?”
8,2,0802,The Incentive,2,2,1,2,10,Mild — okay from about 10+,"Nudity & bodies — Darryl: “[singing] We took a shower, we were naked.”"
8,3,0803,Lotto,3,4,2,4,13,Skip for under 13,Porn / strippers / sex work — Stripper or strip-club material shows up in the plot.
8,4,0804,Garden Party,1,1,1,1,10,Usually fine — about 10+,
8,5,0805,Spooked,3,1,2,3,10,Preview first — about 10+,"Sex & hookups — Erin: “Ok. Let’s say that I wanted this party to be a tiny, tiny bit like that one. Just… more adult… more… scary and sexy”"
8,6,0806,Doomsday,1,4,2,4,13,Skip for under 13,"Sex & hookups — Andy: “They're both Kevin. Oscar is the Sex and the City gang and Angela, if you can picture…”"
8,7,0807,Pam's Replacement,2,4,1,4,13,Skip for under 13,Sex & hookups — Phyllis: “Yeah you have this sexy glow.”
8,8,0808,Gettysburg,3,1,1,3,10,Preview first — about 10+,"Sex & hookups — Andy: “All right, guys, a little foreplay before we do it.”"
8,9,0809,Mrs. California,2,1,2,2,10,Mild — okay from about 10+,Violence & injury — Dwight: “Maybe over a beer after she’s closed her first sale [makes gun click noise].”
8,10,0810,Christmas Wishes,3,4,1,4,13,Skip for under 13,"Sex & hookups — Andy: “Jessica is my super serious girlfriend, who is seriously awesome and seriously sexy. Only thing that's not serious, by the way? Our repartee.”"
8,11,0811,Trivia,1,1,2,2,10,Mild — okay from about 10+,Violence & injury — Erin: “[shows bloody hand] Does anyone have a first aid kit?”
8,12,0812,Pool Party,1,4,2,4,13,Skip for under 13,"Sex & hookups — Robert California: “A temple to wine, revelry, sex, intrigue...”"
8,13,0813,Jury Duty,2,4,2,4,13,Skip for under 13,Sex & hookups — Andy: “[dances to Kenny Loggin's Footloose] Sex also works.”
8,14,0814,Special Project,2,2,2,2,10,Mild — okay from about 10+,Sex & hookups — Andy: “And here's some facts for you. Did you know frogs can hear with their lungs? And that flamingos can have orgasms that last 30 minutes.”
8,15,0815,Tallahassee,2,4,2,4,13,Skip for under 13,"Sex & hookups — Todd Packer: “Did you say ""masturbator?""”"
8,16,0816,After Hours,1,3,2,3,10,Preview first — about 10+,Sex & hookups — Darryl: “I'm not sleeping with your girlfriend.”
8,17,0817,Test the Store,3,1,3,3,10,Preview first — about 10+,"Sex & hookups — Dwight: “Packer, you will be the sexual predator who has come to prey on the trendy teenage girls who are obsessed with the Pyramid.”"
8,18,0818,Last Day In Florida,1,1,2,2,10,Mild — okay from about 10+,Nudity & bodies — Dwight: “[to Robert] You think you're excited? You should feel my nipples. [Robert gives a fake laugh]”
8,19,0819,Get the Girl,1,2,1,2,10,Mild — okay from about 10+,"Sex & hookups — Robert California: “Jim, would you prefer a nature metaphor or a sexual metaphor?”"
8,20,0820,Welcome Party,1,4,2,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
8,21,0821,Angry Andy,2,4,1,4,13,Skip for under 13,"Sex & hookups — Phyllis: “If it makes you feel any better, I never had an orgasm until I was forty-two. And then when I did, it lasted 'til I was forty-four.”"
8,22,0822,Fundraiser,3,2,3,3,10,Preview first — about 10+,"Sex & hookups — Angela: “Andy: Hello! Did anyone order a blast from the past, with a side order of sexy?”"
8,23,0823,Turf War,1,2,2,2,10,Mild — okay from about 10+,"Sex & hookups — Nellie: “I mean, the man talks of nothing but sex.”"
8,24,0824,Free Family Portrait Studio,1,4,2,4,13,Skip for under 13,"Sex & hookups — Robert California: “pep talk. Sexuality is a spectrum. It's a paradox to think of any sexual activity as ""normal."" It gets better but it also gets vastly more complicated.”"
9,1,0901,New Guys,1,1,3,3,10,Preview first — about 10+,"Nudity & bodies — Angela: “Well, I need to give my cat up for adoption. Kevin: The one who uses the doorbell, or the one with the Mexican hat, or the one with the rain galoshes, or the one you let go around naked?”"
9,2,0902,Roy's Wedding,2,1,2,2,10,Mild — okay from about 10+,"Sex & hookups — Clark: “Pff. Guess I'll just head over to the mall then. Buy Erin some sexy, fun outfits.”"
9,3,0903,Andy’s Ancestry,1,2,1,2,10,Mild — okay from about 10+,Sex & hookups — Nellie: “My ex behaved like Nixon. All of the lying. None of the sexual charisma. [pauses] I just made a joke there.”
9,4,0904,Work Bus,2,2,1,2,10,Mild — okay from about 10+,Nudity & bodies — Jim: “”..breast pain...””
9,5,0905,Here Comes Treble,2,2,3,3,10,Preview first — about 10+,Sex & hookups — Andy: “I had sex with a snowman.”
