season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
2,10,0210,Yesterday's Lie,1,1,1,1,8,Usually fine — about 8+,Violence & injury — Don't forget this. [Looks at Luz with a sad expression and hands her Amity's glove stained with Titan blood.]
2,11,0211,Follies at the Coven Day Parade,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Uh, so... Did that Titan Blood ever come in handy?"
2,12,0212,Elsewhere and Elsewhen,3,1,1,3,10,Preview first — about 10+,"Violence & injury — I've gathered all the portal ingredients, including Titan's Blood."
2,13,0213,Any Sport in a Storm,3,1,1,3,10,Preview first — about 10+,Violence & injury — Friends don't stab each other in the back.
2,14,0214,Reaching Out,3,1,1,3,10,Preview first — about 10+,Sex & hookups — Luz's phone is buzzing and charging. Luz grabs her phone while still sleeping with King.
2,15,0215,"Them's the Breaks, Kid",3,1,1,3,10,Preview first — about 10+,"Violence & injury — Hmm... Earth, bone, blood, bile and, uh... [Sighs.] I always forget the last one! It's on the tip of my tongue, it's..."
2,16,0216,Hollow Mind,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Belos immediately snatches the key away from Hunter's hand. He then holds up the key to take a closer look, and sees some Titan's Blood leaking out of it."
2,17,0217,Edge of the World,2,1,1,2,8,Mild — okay from about 8+,Sex & hookups — The screen turns white. Cut to King curling up on the floor sleeping with an uneasy expression on his face. Eda puts her hand on King and calls out to him.
2,18,0218,Labyrinth Runners,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — ""Young Blood, Old Souls"""
2,19,0219,"O Titan, Where Art Thou",2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Without that bird-tube, this place was wide open! [Drinks from a giant jug of Apple Blood.]"
2,20,0220,Clouds on the Horizon,3,1,1,3,10,Preview first — about 10+,Violence & injury — Kikimora then aims the Abomatron's gun-arm at Willow.
2,21,0221,King's Tide,3,1,1,3,10,Preview first — about 10+,"Violence & injury — [Confused.] Uh, excuse-a-what now? [Belos sets down the Collector's tablet.] B-But you said you'd use the Titan blood to help free me."
3,1,0301,Thanks to Them,3,1,1,3,10,Preview first — about 10+,Violence & injury — Caleb! You would stab me in the back?!
3,2,0302,For the Future,3,1,1,3,10,Preview first — about 10+,"Sex & hookups — King, can I sleep with Francois?"
3,3,0303,Watching and Dreaming,3,1,1,3,10,Preview first — about 10+,Violence & injury — [chuckles] What? Have you been drinking Eda's homemade apple blood?
