season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
2,22,0222,The Limit,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Jake continues laughing as a sinister looking scorpion lands on his 'nerp' and viciously stabs him with its stinger.
2,23,0223,Video Makers,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — …Person girl spinning around, a Candy Person picnic, Red Ice Cream Sandwich chewing gum, a blue cupcake punching a giant book, and finally, a Ice Cream Man putting hats on instruments, the scene changes to Finn and…"
2,24,0224,Mortal Folly,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Jake: “Punch it in the eye!”
2,25,0225,Mortal Recoil,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Finn: “[Furiously punches him] YAAAAAH!!”
2,26,0226,Heat Signature,3,1,1,3,10,Preview first — about 10+,Violence & injury — Booboo: “Don't you feel a little hungry...for blood?”
2,3,0203,Loyalty to the King,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Jake: “Tah ha, but we punch monsters.”"
2,4,0204,Blood Under the Skin,2,1,1,2,8,Mild — okay from about 8+,Nudity & bodies — “Naked Old People”
2,5,0205,Storytelling,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Teenage Bear: “You never let me do anything! Grr! [he tries to smack his mom, then jumps at Finn, who Finn punches him to the ground]”"
2,6,0206,Slow Love,1,2,1,2,8,Mild — okay from about 8+,"Sex & hookups — Finn: “Right! All right, man. We'll help you hook up as long as you”"
2,7,0207,Power Animal,2,1,1,2,8,Mild — okay from about 8+,"Sex & hookups — Gnome Ruler: “Congratulations. You fully charged the Alternator! Now it's time to power up the Plasma Ball... with sexy, fun dancing!”"
2,8,0208,Crystals Have Power,2,1,1,2,8,Mild — okay from about 8+,"Sex & hookups — Tree Trunks: “[Her eyes glow and from her trunk, a beam zaps the guardians into dust, Finn and Jake gasp.] I wanted you, Finn, so you could be transformed into my sexy crystal king.”"
2,9,0209,The Other Tarts,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Finn: “No, man, they are cold-blooded tart destroyers and we have to get them before they get us.”"
3,10,0310,What Was Missing,1,1,1,1,7,Usually fine — about 7+,Violence & injury — Marceline: “...To bury you in the ground... and drink the blood from your... Ugh!”
3,11,0311,Apple Thief,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — The three enter the tavern. A Candy Person at the bar repeatedly stabs his hand with a spoon, and an angry cookie shakes."
3,12,0312,The Creeps,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Finn: “By the time you finish reading this, I will posses one of you and use your body to murder everyone in the house.”"
3,13,0313,From Bad to Worse,1,1,1,1,7,Usually fine — about 7+,
3,14,0314,Beautopia,1,1,1,1,7,Usually fine — about 7+,
3,15,0315,No One Can Hear You,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Finn punches him, knocking him against the wall."
3,16,0316,Jake vs. Me-Mow,2,1,1,2,8,Mild — okay from about 8+,Nudity & bodies — Jake: “Are you naked?”
3,17,0317,Thank You,1,1,1,1,7,Usually fine — about 7+,
3,18,0318,The New Frontier,1,1,1,1,7,Usually fine — about 7+,
3,19,0319,Holly Jolly Secrets Part I,1,1,1,1,7,Usually fine — about 7+,"Nudity & bodies — BMO: “My alarm says it's time for Finn's bath. Finn, get naked.”"
3,2,0302,Morituri Te Salutamus,3,1,1,3,10,Preview first — about 10+,Violence & injury — Fight King: “Then step forth beyond the Moonlight seal to bathe in blood and glory forever.”
3,20,0320,Holly Jolly Secrets Part II,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — Ice King: “Only one thing matters today! Getting into that tree house, getting my tapes back, and beating up Finn and Jake!”"
3,21,0321,Marceline's Closet,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — Jake: “Yeah. Just ""Don't go in my house"" in all caps... written in blood.”"
3,22,0322,Paper Pete,1,1,1,1,7,Usually fine — about 7+,
3,23,0323,Another Way,1,1,1,1,7,Usually fine — about 7+,Violence & injury — Finn punches the Cyclops in the eye. The Cyclops starts crying as he screams in pain. Some of the tears fall onto Finn. His clothes are made anew.
3,24,0324,Ghost Princess,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Warrior Princess: “Never! Not even to you, my love!! [They run into each other - Clarence blocks Warrior Princess' spear attack and plunges his sword deep into her with a sickening stabbing sound.] Aaagh...”"
3,25,0325,Dad's Dungeon,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Finn pulls the sword out of the ground and stabs the monster in its crystal eye.
3,26,0326,Incendium,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Flambo: “[Whispers] Dude, you gotta pretend like you're of royal blood.”"
3,3,0303,Memory of a Memory,1,1,1,1,7,Usually fine — about 7+,
3,4,0304,Hitman,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Jake: “Awesome. [Finn and Jake knuckle-punch.]”
3,5,0305,Too Young,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — Instead of scaring him, Finn suddenly delivers a hard little punch to Lemongrab's tummy"
3,6,0306,The Monster,1,1,1,1,7,Usually fine — about 7+,"Affairs / cheating — Lumpy Space Princess: “You guys! [floats over to the middle of the cave] TONY, JESSICA'S CHEATING ON YOU!”"
3,7,0307,Still,1,1,1,1,7,Usually fine — about 7+,
3,8,0308,Wizard Battle,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Jake punches Cyclo and knocks him out and he lands on top of another knocked out wizard
4,1,0401,Hot to the Touch,1,1,1,1,7,Usually fine — about 7+,
4,10,0410,Goliad,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — Red Gumball/Candy Child: [while beating him up] Stinking, durken..."
4,11,0411,Beyond this Earthly Realm,1,1,1,1,7,Usually fine — about 7+,Violence & injury — Jake: “Kompy's blood lust meter's goin' down.”
4,12,0412,Gotcha!,1,1,1,1,7,Usually fine — about 7+,
4,13,0413,Princess Cookie,1,1,1,1,7,Usually fine — about 7+,
4,14,0414,Card Wars,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Jake: “Pfff, you got really lame cards. Hmm. I'll take the Cerebral Bloodstorm, though.”"
4,15,0415,Sons of Mars,2,1,1,2,8,Mild — okay from about 8+,"Nudity & bodies — Tiny Manticore: “I am the true coward. Hiding from sincere expressions like a vampire in the nude who hides from the light. Thank you, brave hero. I was freed from bottle jail, but my new prison...is shame. MY NEW PRISON IS SHAAAAME!!!”"
4,16,0416,Burning Low,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — BMO: “Jump, punch, kick, kick!”"
4,17,0417,BMO Noire,1,1,1,1,7,Usually fine — about 7+,Violence & injury — BMO punches its mirror at the sink and smashes it
4,18,0418,King Worm,1,1,1,1,7,Usually fine — about 7+,
4,19,0419,Lady & Peebles,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Lady Rainicorn: “그놈이 칼을 들고 덤비면 어떡해요?! (""What if he attacks you with a knife?!"")”"
4,2,0402,Five Short Graybles,1,1,1,1,7,Usually fine — about 7+,
4,20,0420,You Made Me,1,2,1,2,8,Mild — okay from about 8+,Sex & hookups — Princess Bubblegum: “Nope. Only you can see it because you're hooked up to the aura visualizer. But actually I'm lying. We can see everything you see on this screen. Now I'm gonna send that image into Crunchy.”
4,21,0421,Who Would Win,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — The Farm lifts his head and punches the water, sending Marauders washing up on the shore. Finn and Jake land nearby."
4,22,0422,Ignition Point,2,2,1,2,8,Mild — okay from about 8+,Nudity & bodies — Finn: “NAKED BABIES! NAKED BABIES! NAKED BABIES!”
4,23,0423,The Hard Easy,1,2,1,2,8,Mild — okay from about 8+,"Sex & hookups — Jake: “Yeah, but it's hard to make out. Could just be some footprints... or an old doodie.”"
4,24,0424,Reign of Gunters,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — The penguins start slapping and pommeling Jake.
4,25,0425,I Remember You,1,1,1,1,7,Usually fine — about 7+,
4,26,0426,The Lich,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — The Lich then attacks Billy, stabbing him in his heart as Billy tries to run."
4,3,0403,Web Weirdos,2,1,2,2,8,Mild — okay from about 8+,"Violence & injury — Ed is screaming as Barb beats him up in the background, Finn stops running"
4,4,0404,Dream of Love,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — Tree Trunks walks over and begins to punch the dough and begins to sing ""Dream of Love."""
4,5,0405,Return to the Nightosphere,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Abadeer tries to suck his soul, but Finn stabs him in the head. Black goo starts to squirt out."
4,6,0406,Daddy's Little Monster,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Hunson: “[Shrinks down and turns into his non-monster state] Now Finn, come on, there's no bad blood here! [Moves around awkwardly] Come here, let's bury the hatchet! [Hugs Finn] See how I'm not killing you?”"
4,7,0407,In Your Footsteps,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — Finn: “Check it out, Jake! I got us some peanuts. And punch! [Throws a punch while saying ""punch""]”"
4,8,0408,Hug Wolf,1,1,1,1,7,Usually fine — about 7+,Violence & injury — The Gumdrop Dad bursts in holding a Candy cane shotgun.
4,9,0409,Princess Monster Wife,1,1,1,1,7,Usually fine — about 7+,
5,1,0501,Finn the Human,1,1,1,1,7,Usually fine — about 7+,Violence & injury — Farmworld Marceline: “[She comes out from behind the missile and cocks her gun] Hold it right there!”
5,10,0510,Little Dude,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Cream Puff Gentleman: “[running out of alley] Nyaaaaaaang! [comes up to a horse in front of a saloon] [The horse blows a raspberry at him] Nyang? [punches the horse, knocking it over]”"
5,11,0511,Bad Little Boy,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Fionna throws the bomb into the air, and it explodes into confetti. Then the real Enchiridion opens and Ice King pops out of its pages, slapping Doctor Prince."
5,12,0512,Vault of Bones,1,1,1,1,7,Usually fine — about 7+,
5,13,0513,The Great Bird Man,1,1,1,1,7,Usually fine — about 7+,
5,14,0514,Simon & Marcy,1,1,1,1,7,Usually fine — about 7+,
5,15,0515,A Glitch is a Glitch,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Finn punches himself.
5,16,0516,Puhoy,1,1,1,1,7,Usually fine — about 7+,Violence & injury — The episode starts with a quick scene outside the Tree Fort where a Knife storm is going on.
5,17,0517,BMO Lost,1,1,1,1,7,Usually fine — about 7+,Sex & hookups — Bubble: “Thanks to us he's going to grow up and be anything he wants to be: a strapping horse whisperer or a sexy hitman or whatever.”
5,18,0518,Princess Potluck,2,1,1,2,8,Mild — okay from about 8+,Nudity & bodies — Finn: “I've been going foot nude in the shoe and now I got this turbo huge callous. [Stretches up leg to show Princess Bubblegum.]”
5,19,0519,James Baxter the Horse,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Finn: “Dude!! [Finn looks down to see the skeleton maneuvered itself between his legs.] [Finn punches its skull.]”
5,2,0502,Jake the Dog,1,1,1,1,7,Usually fine — about 7+,
5,20,0520,Shh!,1,1,1,1,7,Usually fine — about 7+,Violence & injury — Jake on the other hand is surrounded by three Babes with one sitting on him punching him in the head.
5,21,0521,The Suitor,1,1,1,1,7,Usually fine — about 7+,"Sex & hookups — Peppermint Butler and Braco proceed into her lab, where Princess Bubblegum is seen sleeping with a pizza box on her head."
5,22,0522,"The Party's Over, Isla de Señorita",1,1,1,1,7,Usually fine — about 7+,
5,23,0523,One Last Job,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — Tiffany: “[Holding a dynamite] Just like old times, right, Jake? When we were blood, we'd follow each other in the jaws of death on a pale horse.”"
5,25,0525,Candy Streets,3,1,1,3,10,Preview first — about 10+,"Violence & injury — Finn: “[Finn lifts a wooden log and finds a red substance.] Dude, check this! [Jake walks over.] Is this blood?”"
5,26,0526,"Wizards Only, Fools",3,1,1,3,10,Preview first — about 10+,Nudity & bodies — Finn: “Is PB straight-up naked right now?”
5,27,0527,Jake Suit,2,1,1,2,8,Mild — okay from about 8+,"Nudity & bodies — Flame Princess: “And you made him dance like a baby, semi-nude, in front of my family? Wow, that's pretty hardcore.”"
5,28,0528,Be More,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — SMO 4: “Yeah. You know the world these days. All goofs. [SMO 4 takes his gun and gets donuts out of the vending machine with it.]”
5,29,0529,Sky Witch,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Finn: “[Punches his palm]”
5,3,0503,Five More Short Graybles,1,1,1,1,7,Usually fine — about 7+,
5,30,0530,Frost & Fire,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Ice King: “Oh, so you wanna get real, do ya? Well, check this! You seeing this? [starts to form a giant snowball, but is interrupted by Flame Princess punching him in the stomach]”"
5,31,0531,Too Old,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — Up on stage, a humanoid Lemon Child screams repeatedly while a dog-like Lemon Child exits a dog house and starts slapping itself."
5,32,0532,Earth & Water,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — She sees the spider crawling in mid-air. Princess Bubblegum, invisible, punches the spider off of her face."
5,33,0533,Time Sandwich,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Their arms are outstretched with their hands clasped together and their index fingers pointing like guns.
5,34,0534,The Vault,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Finn closes his eyes in frustration, trying to remember. He starts to punch each side of his head multiple times."
5,35,0535,Love Games,1,1,1,1,7,Usually fine — about 7+,Violence & injury — Finn: “I'm going to punch Guillermo in his stupid face until he agrees to leave the kingdom.”
5,36,0536,Dungeon Train,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Finn: “Knock it off! [punches him in the chest and bites his arm]”
5,38,0538,Red Starved,1,1,1,1,7,Usually fine — about 7+,Violence & injury — Jake: “Aah! [cowers] I'm sorry. Please don't eat my blood!”
5,39,0539,We Fixed a Truck,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — Finn: “[turns the car around] Punch it, 'Nana Man!”"
5,4,0504,Up a Tree,1,1,1,1,7,Usually fine — about 7+,
5,40,0540,Play Date,2,1,1,2,8,Mild — okay from about 8+,Sex & hookups — Jake: “A sexy wizard like you goes where he wants!”
5,41,0541,The Pit,3,1,1,3,10,Preview first — about 10+,Violence & injury — Joshua: “In case I am overtaken by an enemy I need you to retrieve my corpse.”
5,42,0542,James,1,1,1,1,7,Usually fine — about 7+,
5,43,0543,Root Beer Guy,1,1,1,1,7,Usually fine — about 7+,
5,44,0544,Apple Wedding,1,1,1,1,7,Usually fine — about 7+,
5,45,0545,Blade of Grass,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Finn: “No, man. This sword doesn't seem to have any curse on it, as far as I can tell. [stabs at the air] Hyah!”"
5,46,0546,Rattleballs,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — Rattleballs: “I no longer crave mindless violence. I have found peace in meditation, gardening, egg throwing. I also hope time has made you less bloodthirsty, princess, but do with me as you will. In my heart I still serve you, 100%.”"
5,47,0547,The Red Throne,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Flame Lord punches Flame King playfully and chuckles. He then casts another spell, which removes Flame Princess' crown and places it on Flame King's head."
5,48,0548,Betty,3,1,1,3,10,Preview first — about 10+,Violence & injury — Forest Wizard: “What the blood?! Ice King!”
5,49,0549,Bad Timing,1,1,1,1,7,Usually fine — about 7+,Alcohol & drugs — Lumpy Space Princess: “[lights Molotov cocktail and throws it through a window] Rah!”
5,5,0505,All the Little People,1,1,1,1,7,Usually fine — about 7+,"Alcohol & drugs — Jake: “[stirring the noodles] Who’s in the C-list? [Adds something, possibly wine, from a bottle, then dumps some spaghetti onto each plate]”"
5,52,0552,Billy's Bucket List,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Billy grabs the monster by the face and throws him upward. He jumps up after it, punches it away, then lands with a thud."
5,6,0506,Jake the Dad,1,1,1,1,7,Usually fine — about 7+,
5,7,0507,Davey,1,1,1,1,7,Usually fine — about 7+,Violence & injury — Candy Person #1: [Punches Randy in the face] BOOM!
5,8,0508,Mystery Dungeon,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — The scene cuts to Tree Trunks holding a knife in her mouth, being tied around her stomach with the bottom half of Ice King's robe."
5,9,0509,All Your Fault,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — Jake: “Ah, stop, man! You're just makin' it worse! [makes fist huge] Let's just get this over with. [punches down door]”"
6,1,0601,Wake Up,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — The cosmic crime—murdering a Wishmaster—committed, a space hole materializes like a television flickering on in the Time room…"
6,10,0610,Something Big,3,1,1,3,10,Preview first — about 10+,"Violence & injury — Finn: “Oh, uh! [grunts] Aah! [stabs brain]”"
6,11,0611,Little Brother,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Kent: “[hold the sword up] I name this sword..Punch Party!”
6,12,0612,Ocarina,1,1,1,1,7,Usually fine — about 7+,
6,13,0613,"Thanks for the Crabapples, Giuseppe!",1,1,1,1,7,Usually fine — about 7+,"Sex & hookups — Ice King: “Check out this sweet make out wagon! [walks between the seats, he comes to the Ancient Sleeping Magi of Life Giving] Life giving magus bro!”"
6,14,0614,Princess Day,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — Lumpy Space Princess: “[cutting the pancake walls with a knife, muttering] Lousy Breakfast Princess. Pamplemousse. What is that even?”"
6,15,0615,Nemesis,1,1,1,1,7,Usually fine — about 7+,
6,17,0617,Ghost Fly,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — BMO: “Ohhh, that's pretty good. Kya! [punches a hole in the punchbag pillow]”"
6,18,0618,Everything's Jake,1,1,1,1,7,Usually fine — about 7+,Violence & injury — The guards hear a slapping sound.
6,19,0619,Is That You?,3,1,1,3,10,Preview first — about 10+,"Violence & injury — Jake: “Uh, because Kee-Oth was right there! A-and there were traps! I didn't have no blood this whole time, so I'm totally out of it. Uuuuuhhh... [faints]”"
6,2,0602,Escape from the Citadel,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Martin: “It's-- It's okay. It's okay. [Finn continues then stops.] You just gotta fetch me a gob of that guardian blood, son. It's got that good nooch that keeps us young in the crystal.”"
6,20,0620,Jake The Brick,1,1,1,1,7,Usually fine — about 7+,
6,21,0621,Dentist,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Tiffany: “You will. Anyway, I just kinda wanted your sword 'cause it's pretty cool, I guess. Whatever. I'll get it soon enough... from off your dead corpse, you chump! [laughs]”"
6,22,0622,The Cooler,1,1,1,1,7,Usually fine — about 7+,
6,25,0625,Astral Plane,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — The porcupine rubs up against the door and gradually moves over to the punch pad, its quills hit the correct code and the door opens."
6,26,0626,Gold Stars,1,1,1,1,7,Usually fine — about 7+,
6,27,0627,The Visitor,1,1,1,1,7,Usually fine — about 7+,
6,28,0628,The Mountain,1,1,1,1,7,Usually fine — about 7+,"Alcohol & drugs — Lemongrab: “It is one option, to know the ecstasy of my ego death.”"
6,29,0629,Dark Purple,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Susan punches her drone, and the three set foot in the tunnel."
6,3,0603,James II,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Finn: “Heeyah![he attempts stabbing one of the goo monsters with a spear, but the spear melts on contact]Aww!”"
6,30,0630,The Diary,1,1,1,1,7,Usually fine — about 7+,
6,31,0631,Walnuts & Rain,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Finn: “[Reaches the top of the ladder and stops.] I'm not trying to escape anymore! [Runs down the shelf] I'm gonna murder your stupid clock, you psycho!”"
6,32,0632,Friends Forever,1,1,1,1,7,Usually fine — about 7+,"Sex & hookups — Lamp: “Well, one isn't purely defined by their sex or gender. I have yet to find out who I really am. I have freedom, no longer bound by the limits of my cord, freedom to shape my reality and, in turn, be shaped by it.”"
6,33,0633,Jermaine,3,1,1,3,10,Preview first — about 10+,"Violence & injury — Cut to the ceiling, where Ariel stabs an arm down at Jermaine."
6,35,0635,Graybles 1000+,1,1,1,1,7,Usually fine — about 7+,
6,36,0636,Hoots,1,1,1,1,7,Usually fine — about 7+,
6,37,0637,Water Park Prank,1,1,1,1,7,Usually fine — about 7+,
6,38,0638,You Forgot Your Floaties,1,1,1,1,7,Usually fine — about 7+,Nudity & bodies — “Naked Wizard”
6,39,0639,Be Sweet,1,1,1,1,7,Usually fine — about 7+,
6,4,0604,The Tower,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Finn: “[starts thinking] My melon wants to punch my dad in the face and steal his arm.”
6,40,0640,Orgalorg,1,2,1,2,8,Mild — okay from about 8+,"Sex & hookups — Dad Alien: “Um... Uh, to be honest, we though he was just a myth your stupid grandparents told us so we wouldn't make out.”"
6,41,0641,On the Lam,1,1,2,2,8,Mild — okay from about 8+,Violence & injury — The three Koala rebels cock their guns. The other two guards drop their spears and raise their hands in surrender. The small Koala chained to Martin smiles.
6,42,0642,Hot Diggity Doom,1,1,1,1,7,Usually fine — about 7+,Violence & injury — King of Ooo: “She says she's not a wild dog thirsty for blood.”
6,43,0643,The Comet,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Finn opens his eyes and sees tendrils snaking out of the walls of Orgalorg's insides and stabbing the comet, sucking up its power."
6,5,0605,Sad Face,1,1,1,1,7,Usually fine — about 7+,"Violence & injury — Ringmaster: “Oho! You were great, kid! That's what I'm talking about. With you and the chipmunk in the show, we're gonna have a real one-two punch!”"
