season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
1,39,0139,Pikachu's Goodbye,1,1,1,1,6,Usually fine — about 6+,
1,40,0140,The Battling Eevee Brothers,1,1,1,1,6,Usually fine — about 6+,
1,41,0141,Wake Up Snorlax!,1,1,1,1,6,Usually fine — about 6+,
1,42,0142,Showdown at Dark City,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Huh? If we work together, we might just be able to beat them."
1,43,0143,The March of the Exeggutor Squad,1,1,1,1,6,Usually fine — about 6+,
1,44,0144,The Problem with Paras,1,1,1,1,6,Usually fine — about 6+,
1,45,0145,The Song of Jigglypuff,1,1,1,1,6,Usually fine — about 6+,"Sex & hookups — What's wrong? Hmm? You stupid Pokémon, you're just sleeping with your eyes open!"
1,46,0146,Attack of the Prehistoric Pokémon,1,1,1,1,6,Usually fine — about 6+,
1,47,0147,A Chansey Operation,1,1,1,1,6,Usually fine — about 6+,
1,48,0148,Holy Matrimony!,1,1,1,1,6,Usually fine — about 6+,
1,49,0149,"So Near, Yet So Farfetch'd",1,1,1,1,6,Usually fine — about 6+,
1,50,0150,Who Gets to Keep Togepi?,1,1,1,1,6,Usually fine — about 6+,Sex & hookups — What? You mean you sleep with that egg?
1,51,0151,Bulbasaur's Mysterious Garden,1,1,1,1,6,Usually fine — about 6+,
1,52,0152,Princess vs. Princess,1,1,1,1,6,Usually fine — about 6+,
1,53,0153,The Purr-Fect Hero,1,1,1,1,6,Usually fine — about 6+,
1,54,0154,The Case of the K-9 Caper!,1,1,1,1,6,Usually fine — about 6+,
1,55,0155,Pokémon Paparazzi,1,1,1,1,6,Usually fine — about 6+,
1,56,0156,The Ultimate Test,1,1,1,1,6,Usually fine — about 6+,
1,57,0157,The Breeding Center Secret,1,1,1,1,6,Usually fine — about 6+,
1,58,0158,Riddle Me This,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Magmar, Fire Punch, now!"
1,59,0159,Vocanic Panic,1,1,1,1,6,Usually fine — about 6+,
1,60,0160,Beach Blank-Out Blastoise,1,1,1,1,6,Usually fine — about 6+,
1,61,0161,The Misty Mermaid,1,1,1,1,6,Usually fine — about 6+,
1,62,0162,Clefairy Tales,1,1,1,1,6,Usually fine — about 6+,
1,63,0163,The Battle of the Badge,1,1,1,1,6,Usually fine — about 6+,
1,64,0164,It's Mr. Mimie Time,1,1,1,1,6,Usually fine — about 6+,
1,65,0165,Holiday Hi-Jynx,1,1,1,1,6,Usually fine — about 6+,
1,66,0166,Snow Way Out,1,1,1,1,6,Usually fine — about 6+,
1,67,0167,Showdown at the Po-ké Corral,1,1,1,1,6,Usually fine — about 6+,
1,68,0168,The Evolution Solution,1,1,1,1,6,Usually fine — about 6+,
1,69,0169,The Pi-Kahuna,1,1,1,1,6,Usually fine — about 6+,
1,70,0170,Make Room for Gloom,1,1,1,1,6,Usually fine — about 6+,
1,71,0171,"Lights, Camera, Quack-tion!",1,1,1,1,6,Usually fine — about 6+,
1,72,0172,Go West Young Meowth,1,1,1,1,6,Usually fine — about 6+,
1,73,0173,To Master the Onixpected,1,1,1,1,6,Usually fine — about 6+,
1,75,0175,Bad to the Bone,1,1,1,1,6,Usually fine — about 6+,
1,76,0176,All Fired Up!,1,1,1,1,6,Usually fine — about 6+,
1,77,0177,Round One -- Begin!,1,1,1,1,6,Usually fine — about 6+,
1,78,0178,Fire and Ice,1,1,1,1,6,Usually fine — about 6+,
1,79,0179,The Fourth Round Rumble,1,1,1,1,6,Usually fine — about 6+,
1,80,0180,A Friend in Deed,1,1,1,1,6,Usually fine — about 6+,
1,81,0181,Friend and Foe Alike,1,1,1,1,6,Usually fine — about 6+,
1,82,0182,Friends to the End,1,1,1,1,6,Usually fine — about 6+,
