season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
3,6,0306,Peggy's Pageant Fever,1,2,2,2,11,Mild — okay from about 11+,Nudity & bodies — “DID YOU KNOW SHE COULD PLAY THE LAP STEEL GUITAR AND SHE ONLY HAS NINE PERCENT BODY FA AND IT'S ALL IN HER BREASTS? ( sighing ): HMM TSK.”
3,7,0307,Nine Pretty Darn Angry Men,1,1,3,3,11,Preview first — about 11+,"Nudity & bodies — “DANG OL' GET NAKED ON THAT DANG OL' THING, MAN.”"
3,8,0308,Good Hill Hunting,3,1,2,3,11,Preview first — about 11+,Violence & injury — “( all laughing ) I'M NOT ASHAMED AND I'M GLAD THERE'S PEOPLE OUT THERE THINNING THE HERD BUT IF I WANT TO GET SLOPPY DRUNK AND SHOOT OFF GUNS WITH A BUNCH OF GUYS I'LL GO TO MY DAD'S OSCAR PARTY.”
3,9,0309,"Pretty, Pretty Dresses",2,1,3,3,11,Preview first — about 11+,"Violence & injury — “"" THERE'S NOTHING WE CAN DO BUT SIT BACK AND WATCH THE BLOODBATH.”"
3,10,0310,A Fire Fighting We Will Go,2,1,2,2,11,Mild — okay from about 11+,"Violence & injury — “YOU PUSHED ME ASIDE, MADE ME LOOK LIKE A FOOL IN FRONT OF MY OWN FLESH AND BLOOD.”"
3,11,0311,To Spank with Love,2,1,2,2,11,Mild — okay from about 11+,"Violence & injury — “YOU KNOW, I HAVE A LITTLE SPEECH I'VE BEEN SAVING FOR THE DAY BOBBY GETS BEAT UP BY A BULLY BUT I DON'T THINK THAT'S EVER GOING TO HAPPEN.”"
3,12,0312,Three Coaches and a Bobby,2,4,2,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
3,13,0313,De-Kahnstructing Henry,3,1,2,3,11,Preview first — about 11+,"Violence & injury — Minh: “CONNIE? CONNIE, COW MAH NUNG NUM CU! MAE', HOW LINV NUM MOO HOW? COW MA NIE DIAO NEE! TAH CAWP CUAH TOOK JOW GAW TOOK KU GUN.”"
3,14,0314,The Wedding of Bobby Hill,1,1,2,2,11,Mild — okay from about 11+,Alcohol & drugs — “12 YEARS OLD AND DRINKING A BEER? I DIDN'T EVEN LIKE IT.”
3,15,0315,Sleight of Hank,1,1,1,1,11,Usually fine — about 11+,"Alcohol & drugs — “TALKING ABOUT THAT COCKTAIL WAITRESS GAVE ME HER PHONE NUMBER AND GO BACK IN THAT PLACE AND OL' ROPES AND PULLEYS ALL OVER, MAN.”"
3,16,0316,Jon Vitti Presents: Return to La Grunta,1,1,2,2,11,Mild — okay from about 11+,Alcohol & drugs — Boomhauer: “Tell you what about 5:00 I'm going to have beers and then go hanging out at auto store you know and then come back and workin' out maybe something like that.”
3,17,0317,Escape from Party Island,1,1,2,2,11,Mild — okay from about 11+,"Alcohol & drugs — Hank: “I'LL HAVE A DUNE-BURGGY, MEDIUM RARE, AND A BEER.”"
3,18,0318,Love Hurts and So Does Art,2,1,2,2,11,Mild — okay from about 11+,"Violence & injury — “WELL, GOUT OCCURS WHEN URIC ACID CRYSTALS FORM IN THE BLOODSTREAM AND COLLECT IN AN EXTREMITY LIKE BOBBY'S BIG TOE.”"
3,19,0319,Hank's Cowboy Movie,1,1,1,1,11,Usually fine — about 11+,"Alcohol & drugs — Bill: “AND, AND THAT'S AFTER HAVING TWO CHICKENS! ( laughing ): BOY WAS I DRUNK.”"
3,20,0320,Dog Dale Afternoon,3,1,2,3,11,Preview first — about 11+,Nudity & bodies — “IT'S NOT YOUR NAKED BUTT IN THAT PICTURE.”
3,21,0321,Revenge of the Lutefisk,2,4,1,4,13,Skip for under 13,Porn / strippers / sex work — Stripper or strip-club material shows up in the plot.
3,22,0322,Death and Texas,3,1,2,3,11,Preview first — about 11+,"Porn / strippers / sex work — “""ONE BOX OF PORNOGRAPHY, A JUG OF CORN LIQUOR, ""A FARRAH FAWCETT POSTER, A MILWAUKEE SAWZ-ALL AND A BRICK OF COCAINE ON EVERY TUESDAY.”"
3,23,0323,Wings of the Dope,1,1,2,2,11,Mild — okay from about 11+,Alcohol & drugs — “( melodic guitar intro playing) THE SALVATION ARMY BAND PLAYED AND THE CHILDREN DRUNK LEMONADE AND THE MORNING LASTED ALL DAY ALL DAY AND THROUGH AN OPEN WINDOW IT CAME LIKE SINATRA IN A…”
3,24,0324,Take Me Out of the Ball Game,1,4,2,4,13,Skip for under 13,Sex & hookups — “I'M HAVING SEX WITH HER.”
3,25,0325,As Old as the Hills,2,3,2,3,11,Preview first — about 11+,Sex & hookups — “I'M A VIRGIN.”
4,1,0401,Peggy Hill: The Decline and Fall,2,1,1,2,11,Mild — okay from about 11+,Nudity & bodies — “WHAT THE? THE KID IS LEAKING OUT OF HIS CHEST! THAT'S FROM HIS NIPPLES.”
4,2,0402,Cotton's Plot,3,1,2,3,11,Preview first — about 11+,Violence & injury — “TOJO HAD A MACHINE GUN NEST HIGH UP ON A HILL-- HAD MY WHOLE UNIT PINNED DOWN.”
4,3,0403,Bills Are Made to Be Broken,1,1,1,1,11,Usually fine — about 11+,"Alcohol & drugs — “ASPIRIN THIS MORNING, RED WINE LAST NIGHT.”"
4,4,0404,Little Horrors of Shop,2,1,2,2,11,Mild — okay from about 11+,Violence & injury — “USING A SAW FOR A WEAPON MAKES ABOUT AS MUCH SENSE AS USING A GUN TO CUT A TWO-BY-FOUR.”
4,5,0405,Aisle 8A,1,1,2,2,11,Mild — okay from about 11+,"Nudity & bodies — “YOU KNOW WHAT I'M SAYING, MAN? YEAH, I WAS THINKING THE NINJA TURTLES WITH UNDERWEAR.”"
4,6,0406,A Beer Can Named Desire,2,1,2,2,11,Mild — okay from about 11+,Violence & injury — “UH-HUH MY HUSBAND ALPHONSE DAUTERIVE-- WILLIAM'S UNCLE BY BLOOD.”
4,7,0407,The Hank's Giving,1,1,2,2,11,Mild — okay from about 11+,Alcohol & drugs — “YOU'RE ACTING LIKE YOU'RE DRUNK.”
4,8,0408,Not in My Back Hoe,2,1,2,2,11,Mild — okay from about 11+,"Violence & injury — “…WHEN TO HOLD 'EM WHEN TO HOLD 'EM"" I WAS A HIGHWAYMAN ALONG THE COACH ROADS I DID RIDE WITH SWORD AND PISTOL BY MY SIDE SING IT, BROTHER.”"
4,9,0409,To Kill a Ladybird,3,1,2,3,11,Preview first — about 11+,"Nudity & bodies — “YOU'RE IN YOU'RE UNDERWEAR, SHUG.”"
4,10,0410,Hillennium,1,1,1,1,11,Usually fine — about 11+,
4,11,0411,Old Glory,1,2,2,2,11,Mild — okay from about 11+,"Affairs / cheating — “""MY HUSBAND'S LOVE AFFAIR WITH BEER AND WHY I'M NOT JEALOUS.”"
4,12,0412,Rodeo Days,1,1,2,2,11,Mild — okay from about 11+,Nudity & bodies — “EXCEPT FOR THE COWBOY AND THE MAN WHO STRAPS THE BULL'S GENITALS THERE'S NOBODY MORE IMPORTAN THAN THE FRIEND CHEERING IN THE STANDS.”
4,13,0413,Hanky Panky (1),2,4,2,4,13,Skip for under 13,Sex & hookups — “I KNOW YOU DON'T HAVE SEX.”
4,14,0414,High Anxiety (2),3,3,2,3,11,Preview first — about 11+,Sex & hookups — “I DIDN'T SLEEP WITH DEBBIE.”
4,15,0415,Naked Ambition,1,3,2,3,11,Preview first — about 11+,"Sex & hookups — “BOBBY? TRUTH ABOUT YOUR LITTLE BOY NOT SO PRETTY AFTER ALL, IS IT, HANK HILL? HE GIRL-CRAZY SEX FIEND.”"
4,16,0416,Movin' on Up,3,1,3,3,11,Preview first — about 11+,Nudity & bodies — “YOU SAW YOUR UNCLE'S NIPPLES.”
4,17,0417,Bill of Sales,1,1,1,1,11,Usually fine — about 11+,Violence & injury — “MY OOH TUBE SOCK IS SOAKING UP MOST OF THE BLOOD.”
4,18,0418,Won't You Pimai Neighbor?,1,1,2,2,11,Mild — okay from about 11+,"Alcohol & drugs — “CAN I HAVE IT? OH, THAT NOT MY BEER.”"
4,19,0419,Hank's Bad Hair Day,2,1,3,3,11,Preview first — about 11+,Nudity & bodies — “HEARD HE WAS ARRESTED FOR RUNNING NAKED WITH A STRAIGHT RAZOR AND A BARBER POLE.”
4,20,0420,Meet the Propaniacs,1,1,2,2,11,Mild — okay from about 11+,"Alcohol & drugs — “BILL, GET A BEER.”"
4,21,0421,Nancy Boys,3,3,2,3,11,Preview first — about 11+,Sex & hookups — “DID YOU KNOW SHE ONLY SLEEPS WITH HIM ON HIS BIRTHDAY AND CHRISTMAS? THAT'S WHY SHE GETS SO DEPRESSED AROUND THE HOLIDAYS.”
4,22,0422,Flush with Power,2,1,2,2,11,Mild — okay from about 11+,"Violence & injury — “WITH WHAT, A WATER PISTOL? YOU SEEMED TO HAVE PLENTY OF THE WET STUFF THESE DAYS DON'T YOU, SIR? ( laughing ) AW I DON'T KNOW WHAT YOU'RE TALKING ABOUT! I USE SECRET ASIAN WATERING TECHNIQUE.”"
4,23,0423,Transnational Amusements Presents: Peggy's Magic Sex Feet,1,1,1,1,11,Usually fine — about 11+,Porn / strippers / sex work — “NOT ON THE COVER AND I CERTAINLY WOULDN'T OPEN I BECAUSE I DO NOT READ PORNOGRAPHY.”
4,24,0424,Peggy's Fan Fair,2,1,1,2,11,Mild — okay from about 11+,Violence & injury — “NO KNIFE EVEN.”
5,1,0501,The Perils of Polling,2,2,2,2,11,Mild — okay from about 11+,Sex & hookups — “Character is about having principles and not sleeping with the help and such.”
5,2,0502,The Buck Stops Here,3,2,3,3,11,Preview first — about 11+,Nudity & bodies — “I press his gambling suit and I pack his naked-lady playing cards.”
5,3,0503,"I Don't Want to Wait for Our Lives to Be Over, I Want to Know Right Now, Will It Be... Sorry. Do Do Doo Do Do, Do Do Doo Do Do, Do Do Doo Do Do, Doo...Don't Want to Wait",1,1,2,2,11,Mild — okay from about 11+,Sex & hookups — “How's the weather up there? That's it! What are you doing here? I came to apologize and make out with tongues.”
5,4,0504,Spin the Choice,2,1,2,2,11,Mild — okay from about 11+,Nudity & bodies — “Come on! The naked photography books are downstairs.”
5,5,0505,Peggy Makes the Big Leagues,2,1,1,2,11,Mild — okay from about 11+,"Violence & injury — “Hank, can you slap together a make-up mid-term? I'll do it quickly, but it won't be slapped together.”"
5,6,0506,When Cotton Comes Marching Home Again,3,1,3,3,11,Preview first — about 11+,Violence & injury — “Dad! Just taught the boy how to fire a gun.”
5,7,0507,What Makes Bobby Run?,3,1,2,3,11,Preview first — about 11+,"Violence & injury — “You old son of a gun, how was the drive? This stinking crowd is dead! What is this? Guldang Wimbledon? Here we go, Longhorns.”"
5,8,0508,'Twas the Nut Before Christmas,1,1,2,2,11,Mild — okay from about 11+,"Suicide & self-harm — “Notre Dame lost, Bill had a great Christmas and now he's taking down his decorations instead of trying to hang himself with them.”"
5,9,0509,Chasing Bobby,1,1,2,2,11,Mild — okay from about 11+,Alcohol & drugs — “Your truck drove you to the hospital when you cut your toe with a weed-whacker.”
5,10,0510,Yankee Hankie,3,1,3,3,11,Preview first — about 11+,"Violence & injury — “Now, give me the gun.”"
5,11,0511,Hank and the Great Glass Elevator,1,2,2,2,11,Mild — okay from about 11+,Sex & hookups — “And I can't wait to take you home and unwrap you and then have sex.”
5,12,0512,Now Who's the Dummy?,2,1,2,2,11,Mild — okay from about 11+,"Violence & injury — TV ANNOUNCER: “Bay, Ken, you can cut the tension with a knife.”"
5,13,0513,Ho Yeah!,2,3,2,3,11,Preview first — about 11+,Porn / strippers / sex work — “She is a prostitute.”
5,14,0514,The Exterminator,3,3,2,3,11,Preview first — about 11+,"Sex & hookups — “I mean, would you want to sleep with a bum? - No.”"
5,15,0515,Luanne Virgin 2.0,1,4,1,4,13,Skip for under 13,"Sex & hookups — “So that means you're not-- Uncle Hank, I quit being a virgin the first time I had sex.”"
5,16,0516,Hank's Choice,2,4,2,4,13,Skip for under 13,Sex & hookups — “And for less than the cost of cleaning the house we could pay to have a second TV set hooked up to the cable.”
5,17,0517,It's Not Easy Being Green,2,1,3,3,11,Preview first — about 11+,Violence & injury — “Over our bloody and beaten bodies.”
5,18,0518,The Trouble with Gribbles,1,1,3,3,11,Preview first — about 11+,Affairs / cheating — “But the love affair between juries and tobacco companies has cooled.”
5,19,0519,Hank's Back Story,1,2,2,2,11,Mild — okay from about 11+,"Sex & hookups — “Now that the inspection is over, hook up the nitrous oxide to my engine.”"
5,20,0520,Kidney Boy and Hamster Girl: A Love Story,1,1,1,1,11,Usually fine — about 11+,
6,1,0601,Bobby Goes Nuts,3,2,1,3,11,Preview first — about 11+,"Sex & hookups — “Although, I've recently learned how to sleep with my eyes open.”"
6,2,0602,Soldier of Misfortune,3,4,2,4,13,Skip for under 13,Sex & hookups — “The generalissimo was guarded better than a Mafia don's virgin daughter.”
6,3,0603,Lupe's Revenge,2,1,1,2,11,Mild — okay from about 11+,"Violence & injury — “Go, Rumpert! I'd do the split but I've got a backup pistol strapped to my ankle and I'm not as flexible as I used to be.”"
6,4,0604,"The Father, the Son and J.C.",1,1,1,1,11,Usually fine — about 11+,Alcohol & drugs — “You get to build a Habitat for Humanity house for driving drunk? I've been on the waiting list for two years.”
6,5,0605,Father of the Bribe,3,4,3,4,13,Skip for under 13,"Sex & hookups — “(Dale) All right, let's see,,, I told you about the sperm-couit-loweriig soft driiks, Told you about SuperCuts catalogiig DNA, I'm ruiiiig dry here, Wait!”"
6,6,0606,I'm with Cupid,1,2,2,2,11,Mild — okay from about 11+,Sex & hookups — “Can I sleep with you guys tonight? - Hank? - No.”
6,7,0607,Torch Song Hillogy,1,1,2,2,11,Mild — okay from about 11+,"Nudity & bodies — “Although, to be true to the ancient Olympians before me I should be nude.”"
6,8,0608,Joust Like a Woman,1,2,2,2,11,Mild — okay from about 11+,Sex & hookups — “We should not discuss matters of trade in the presence of the fairer sex.”
6,9,0609,The Bluegrass is Always Greener,1,1,2,2,11,Mild — okay from about 11+,"Porn / strippers / sex work — “""Bill Monroe""? ""The Foggy Mountain Boys""? - Minh, have you seen this pornography? - Don't worry.”"
6,10,0610,The Substitute Spanish Prisoner,1,1,1,1,11,Usually fine — about 11+,
6,11,0611,Unfortunate Son,3,1,3,3,11,Preview first — about 11+,"Violence & injury — “I'm sorry, I must have dropped that money somewhere in the Philippines fighting for your freedom, you damn draft-dodger! You mean to tell me that this bloodsucking ganef never served his country? Four-F.”"
6,12,0612,"Are You There, God? It's Me, Margaret Hill",1,2,2,2,11,Mild — okay from about 11+,Sex & hookups — “Just so you don't hear it from anyone else I'm sleeping with the new employee.”
6,13,0613,Tankin' It to the Streets,1,1,2,2,11,Mild — okay from about 11+,"Alcohol & drugs — “My wrist hurts so much, I can barely open my beer.”"
6,14,0614,Of Mice and Little Green Men,2,1,2,2,11,Mild — okay from about 11+,"Nudity & bodies — “That UFO place? Oh, God! And, FYl, Boomhauer said he could see your nipples on stage.”"
6,15,0615,A Man Without a Country Club,1,1,2,2,11,Mild — okay from about 11+,Alcohol & drugs — “What the I knew I left my beer in a hole somewhere.”
6,16,0616,Beer and Loathing,2,1,2,2,11,Mild — okay from about 11+,Violence & injury — “I got shotgun.”
6,17,0617,Fun with Jane and Jane,3,1,2,3,11,Preview first — about 11+,Violence & injury — “She stabbed my daddy in the back with a fork.”
6,18,0618,My Own Private Rodeo,3,3,2,3,11,Preview first — about 11+,Sex & hookups — “Boomhauer and I are gonna go out in the parking lot and make out.”
6,19,0619,Sug Night,2,4,2,4,13,Skip for under 13,Sex & hookups — “They'll have sex robots by then and Hank won't need me.”
6,20,0620,Dang Ol' Love,1,2,2,2,11,Mild — okay from about 11+,Sex & hookups — “Boomhauer had grown-up sex with the ice cream lady and now he's dumped her.”
6,21,0621,Returning Japanese (1),3,4,2,4,13,Skip for under 13,Sex & hookups — “But this ain't about sex.”
6,22,0622,Returning Japanese (2),3,4,2,4,13,Skip for under 13,Sex & hookups — “But this ain't about sex.”
7,1,0701,Get Your Freak Off,1,3,2,3,11,Preview first — about 11+,Sex & hookups — “We're ranking by sexy.”
7,2,0702,The Fat and the Furious,2,2,2,2,11,Mild — okay from about 11+,Sex & hookups — “You'd look damn sexy wearing nothing but my Mustard Yellow Championship belt.”
7,3,0703,"Bad Girls, Bad Girls, Whatcha Gonna Do",1,1,3,3,11,Preview first — about 11+,Sex & hookups — “We could do something with photosynthesis but that's not very sexy.”
7,4,0704,Goodbye Normal Jeans,2,2,2,2,11,Mild — okay from about 11+,Sex & hookups — “I would rather share it with a man who needs me a man who is also alone on Thanksgiving because of the stigma society attaches to his unconventional sexual appetites.”
7,5,0705,Dances with Dogs,1,1,2,2,11,Mild — okay from about 11+,Violence & injury — “It's in your blood.”
7,6,0706,The Son Also Roses,2,1,2,2,11,Mild — okay from about 11+,"Violence & injury — “The Cowboys don't win every year, but I'm still a big fan and they have gun and drug problems.”"
7,7,0707,The Texas Skilsaw Massacre,1,1,2,2,11,Mild — okay from about 11+,"Alcohol & drugs — “I mean, I've been known to do carpentry stone-drunk but you're normally so careful around tools.”"
7,8,0708,Full Metal Dust Jacket,3,1,2,3,11,Preview first — about 11+,Violence & injury — “What the hell are you doing? I can't hide a gun inside it without hollowing it out.”
7,9,0709,Pigmalion,1,2,1,2,11,Mild — okay from about 11+,"Sex & hookups — “Oh, you mean sex? N-n-no no no Yes.”"
7,10,0710,Megalo Dale,3,1,2,3,11,Preview first — about 11+,"Violence & injury — “This gig may be less of a quote-unquote ""extermination"" and more of a quote-unquote ""murder.”"
7,11,0711,Boxing Luanne,2,2,1,2,11,Mild — okay from about 11+,Sex & hookups — “To Luanne! Getting rich off a pretty lady's even better than sleeping with one.”
7,12,0712,Vision Quest,3,1,2,3,11,Preview first — about 11+,"Violence & injury — “Knife through the eye, huh? That's probably what killed him.”"
7,13,0713,Queasy Rider,1,2,3,3,11,Preview first — about 11+,"Sex & hookups — “Even his elbows are nicotine stained, he refuses to acknowledge he's bald, and he sobs uncontrollably after sex.”"
7,14,0714,Board Games,2,2,3,3,11,Preview first — about 11+,Sex & hookups — “Our kids get out of school in the middle of the day when they air all those sex and drug-filled after-school specials.”
7,15,0715,An Officer and a Gentle Boy,1,1,3,3,11,Preview first — about 11+,"Nudity & bodies — “What if the wires from this doorbell are connected to his nipples? It is worse than I could have imagined! Will you let us in?! Let us in! We demand to see Bobby Hill! Peggy, protocol.”"
7,16,0716,The Miseducation of Bobby Hill,3,1,1,3,11,Preview first — about 11+,Violence & injury — “What's that gun for?”
7,17,0717,The Good Buck,1,2,2,2,11,Mild — okay from about 11+,Sex & hookups — “I'll be out there tomorrow to personally hook up your new tanks.”
7,18,0718,I Never Promised You an Organic Garden,1,1,2,2,11,Mild — okay from about 11+,"Nudity & bodies — “"" (disgusted sigh) Why does every book about organic gardens have naked people in it? Well, this one has three chapters on Nixon and nothing about bugs.”"
7,19,0719,Be True to Your Fool,3,1,2,3,11,Preview first — about 11+,"Porn / strippers / sex work — “He sleeps on my car, he's always stealing Ladybird's squeaky toys Remember when he kept a chamber pot by his bed? He keeps burying his porno in our backyard, and he Well, I can't put up with it forever.”"
7,20,0720,Racist Dawg,1,1,2,2,11,Mild — okay from about 11+,Alcohol & drugs — “No matter how drunk they were.”
7,21,0721,Night and Deity,3,1,2,3,11,Preview first — about 11+,"Violence & injury — “It's time to bring in the big gun, the top-shelf pigeon exterminator of Heimlich County, the pigeon god.”"
7,22,0722,Maid in Arlen,1,1,2,2,11,Mild — okay from about 11+,"Alcohol & drugs — “(all agreeing) Yeah, just having a beer.”"
7,23,0723,The Witches of East Arlen,2,1,2,2,11,Mild — okay from about 11+,Violence & injury — “What's caninus spiritus? Dog blood.”
8,1,0801,Patch Boomhauer,3,3,2,3,11,Preview first — about 11+,"Porn / strippers / sex work — “I mean, he brought beer but then the prostitutes.”"
8,2,0802,Reborn to Be Wild,3,1,2,3,11,Preview first — about 11+,"Violence & injury — “Maybe it's just me, but I'd rather Bobby be in a Christian gang than one of those murdering gangs.”"
8,3,0803,New Cowboy on the Block,2,1,2,2,11,Mild — okay from about 11+,Sex & hookups — “Did you move back the curfew in your block charter? Because that would be very sexy.”
8,4,0804,The Incredible Hank,1,2,2,2,11,Mild — okay from about 11+,"Nudity & bodies — “Hey, dude, is that a pimple or another nipple? I'll take that ""F.”"
8,5,0805,Flirting with the Master,2,2,1,2,11,Mild — okay from about 11+,"Sex & hookups — “Hmm, that is one sexy priest.”"
8,6,0806,After the Mold Rush,2,1,2,2,11,Mild — okay from about 11+,"Violence & injury — “Punch a few holes in your wall, rip up your floorboards.”"
8,7,0807,"Livin' on Reds, Vitamin C and Propane",1,1,1,1,11,Usually fine — about 11+,
8,8,0808,"Rich Hank, Poor Hank",1,1,2,2,11,Mild — okay from about 11+,"Alcohol & drugs — “He got a dang ol' whole refrigerator full of that ol' ""Crystal"" champagne, man.”"
8,9,0809,Ceci N'est Pas Une King of the Hill,1,4,2,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
8,10,0810,That's What She Said,1,1,2,2,11,Mild — okay from about 11+,"Sex & hookups — “Hill, I believe we have a strong case for a lawsuit based on male-on-male sexual harassment.”"
8,11,0811,My Hair Lady,1,3,1,3,11,Preview first — about 11+,Sex & hookups — “Which hair gel do you suggest for my hair type? Virgin or Dirty Girl? Bobby.”
8,12,0812,Phish and Wildlife,1,1,1,1,11,Usually fine — about 11+,"Nudity & bodies — “Okay, I'm a hippie I'm naked, because I smoked all my clothes.”"
8,13,0813,Cheer Factor,3,1,2,3,11,Preview first — about 11+,"Violence & injury — “Everyone, take a knife! Is it stab-and-stab? No, it's stab and a-stab.”"
