season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
2,20,0220,Ac/dc,3,4,2,4,13,Skip for under 13,"Sex & hookups — “And how's your broken everything? Doctor gave me the all-clear to come back to work, and I'm allowed to have light, non-strenuous sex, provided I stretch before and after.”"
2,21,0221,Det. Dave Majors,2,2,2,2,11,Mild — okay from about 11+,Sex & hookups — “Why doesn't your mouth work? Why doesn't your mouth work? Title of our sex tape.”
2,22,0222,The Chopper,3,2,3,3,11,Preview first — about 11+,Porn / strippers / sex work — “I saw a prostitute.”
2,23,0223,Johnny and Dora,2,1,2,2,11,Mild — okay from about 11+,Violence & injury — “I knew just where to punch it to get free food.”
3,1,0301,1. New Captain,1,3,2,3,11,Preview first — about 11+,"Sex & hookups — “Rule number three, let's not have sex right away.”"
3,2,0302,2. The Funeral,3,4,2,4,13,Skip for under 13,"Sex & hookups — “Not unless you call hooking up with a girl at a funeral ""weird and tragic.”"
3,3,0303,3. Boyle's Hunch,1,4,3,4,13,Skip for under 13,Sex & hookups — “All he does is have sex on canvases.”
3,4,0304,4. The Oolong Slayer,3,1,2,3,11,Preview first — about 11+,"Sex & hookups — “Look, Gina, is that a talking raisin? Enough foreplay.”"
3,5,0305,5. Halloween III,1,3,4,4,13,Skip for under 13,Nudity & bodies — “I'm sorry Captain Holt! What? Why are you yelling at my boobs? Because that's where the camera is.”
3,6,0306,6. Into The Woods,2,2,2,2,11,Mild — okay from about 11+,Sex & hookups — “Lohank? That sad sack? All he does is talk about his wife sleeping with other men.”
3,7,0307,7. The Mattress,2,3,3,3,11,Preview first — about 11+,Sex & hookups — “I corrected your grammar! Are you so proud of me? Are you horrified? Are you super horny? I'm just really tired.”
3,8,0308,8. Ava,3,3,3,3,11,Preview first — about 11+,Sex & hookups — “Something like When I get that feeling I need sexual healing Oh boy.”
3,9,0309,9. The Swedes,2,2,4,4,13,Skip for under 13,"Sex & hookups — “Well, now you and I will never hook up.”"
3,10,0310,Yippie Kayak,3,1,3,3,11,Preview first — about 11+,Violence & injury — “I left my gun in my locker.”
3,11,0311,Hostage Situation,3,1,3,3,11,Preview first — about 11+,"Sex & hookups — “As a precaution, I froze some sperm a lot of sperm.”"
3,12,0312,9 Days,1,2,3,3,11,Preview first — about 11+,Sex & hookups — “It didn't make me horny.”
3,13,0313,The Cruise,3,2,3,3,11,Preview first — about 11+,Sex & hookups — “At least I'll die doing what I love: getting people horny at sea.”
3,14,0314,Karen Peralta,1,4,4,4,13,Skip for under 13,"Sex & hookups — “All right, what I am about to say will make you very horny, but you have to try and remember that we're still at work.”"
3,15,0315,The 98,2,1,4,4,13,Skip for under 13,Violence & injury — “But I'm the only one who got slapped in the face.”
3,16,0316,House Mouses,3,1,2,3,11,Preview first — about 11+,"Sex & hookups — “Oh, my God, I can't believe I'm gonna meet Dianne Wiest! She's so sexual! No, our victim is John William Weichselbraun.”"
3,17,0317,Adrian Pimento,3,4,3,4,13,Skip for under 13,Sex & hookups — “Ugh! I can't believe I'm gonna sleep with him.”
3,18,0318,Cheddar,2,4,4,4,13,Skip for under 13,"Sex & hookups — “Voulez-vous coucher avec moi? No, I don't want to sleep with you.”"
3,19,0319,Terry Kitties,3,2,3,3,11,Preview first — about 11+,Sex & hookups — “Makes our sex play really erotic.”
3,20,0320,Paranoia,3,1,2,3,11,Preview first — about 11+,Nudity & bodies — “We're gonna look at naked ladies.”
3,21,0321,Maximum Security,3,3,4,4,13,Skip for under 13,Sex & hookups — “I could smother somebody in their sleep with this thing.”
3,22,0322,The Bureau,3,4,3,4,13,Skip for under 13,"Sex & hookups — “I heard him mention ""Sex and the City.”"
3,23,0323,Greg and Larry,3,1,2,3,11,Preview first — about 11+,"Violence & injury — “Whoever your next music producer is, maybe don't stab him.”"
4,1,0401,1. Coral Palms Pt.1,2,4,4,4,13,Skip for under 13,"Sex & hookups — “What did this lady look like? White, female, 5'3"", T-shirt that read, ""Orgasm Donor.”"
4,2,0402,2. Coral Palms Pt. 2,3,1,2,3,11,Preview first — about 11+,Nudity & bodies — “I see a pair of thick weighty breasts and all logic flies out the window.”
4,3,0403,3. Coral Palms Pt.3,3,2,2,3,11,Preview first — about 11+,Sex & hookups — “Should we have sex? - What? - Huh? Yeah.”
4,4,0404,4. The Night Shift,3,3,3,3,11,Preview first — about 11+,"Sex & hookups — “Just like a couple of sexy ""Twilight"" vampires.”"
4,5,0405,5. Halloween IV,2,4,3,4,13,Skip for under 13,"Sex & hookups — “You hear that, Bill? Nobody likes you! Ain't she a beaut? Sexy.”"
4,6,0406,6. Monster in the Closet,3,1,4,4,13,Skip for under 13,Sex & hookups — “My girls are never gonna grow up and lose their virginity.”
4,7,0407,7. Mr Santiago,3,1,4,4,13,Skip for under 13,"Sex & hookups — “So feel free to tell me all about your sexuality and the intercourse we might have together, getting it in.”"
4,8,0408,8. Skyfire Cycle,3,2,4,4,13,Skip for under 13,"Sex & hookups — “Enough foreplay, let's get to the numbers.”"
4,9,0409,9. The Overmining,3,1,2,3,11,Preview first — about 11+,"Violence & injury — “Right, I mean, what if we bust them tonight, and then tomorrow I'm chasing a murderer, and I'm about to get him, and my foot cramps up? - Due to lack of massaging.”"
4,10,0410,Captain Latvia,2,2,2,2,11,Mild — okay from about 11+,"Sex & hookups — “Genevieve, hello, you're looking Sexy as a minx.”"
4,11,0411,The Fugitive,3,4,4,4,13,Skip for under 13,"Sex & hookups — “…you you got to put the cookies and the milk out? I don't really be telling nobody this, but I like to sleep with the fan on, even when it's chilly outside.”"
4,13,0413,The Audit,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — “You just had to sleep with Teddy, didn't you? You couldn't keep it in your pants.”"
4,14,0414,Serve & Protect,2,2,2,2,11,Mild — okay from about 11+,"Sex & hookups — “Are there any questions? Yeah, Veronica, are you sure you're the best person for that job, given our, um, you know - Sexual past.”"
4,15,0415,The Last Ride,3,2,2,3,11,Preview first — about 11+,"Sex & hookups — “For what? You know, peeing on the track, having sex during races, being hella gnar.”"
4,16,0416,Moo Moo,2,4,2,4,13,Skip for under 13,"Sex & hookups — “What's an orgasm? - Come on! Terry, I know you're upset, but this is the right thing to do.”"
4,17,0417,Cop-Con,1,2,2,2,11,Mild — okay from about 11+,"Sex & hookups — “You mean, like a sexy librarian? No, a regular one.”"
4,18,0418,Chasing Amy,3,2,2,3,11,Preview first — about 11+,"Sex & hookups — “Isn't she great? We used to have sex, you know.”"
4,19,0419,Your Honor,2,3,2,3,11,Preview first — about 11+,Sex & hookups — “both: What? I know you're sleeping with George.”
4,20,0420,The Slaughterhouse,3,1,3,3,11,Preview first — about 11+,Violence & injury — “Honestly! Ginger ale! So a guy got stabbed at 3rd and Union.”
4,21,0421,The Bank Job,3,2,3,3,11,Preview first — about 11+,"Affairs / cheating — “Normally, I'd say we'd report this to Internal Affairs - And twirl back.”"
4,22,0422,Crime & Punishment,3,2,2,3,11,Preview first — about 11+,"Sex & hookups — “""One more 'but' and you're contempt,"" name of your sex tape.”"
5,1,0501,"1. The Big House, Part 1",3,2,3,3,11,Preview first — about 11+,"Sex & hookups — “""I can't find anything and I don't know what to do"": - title of your sex tape.”"
5,2,0502,"2. The Big House, Part 2",3,4,3,4,13,Skip for under 13,Sex & hookups — “You better sleep with one eye open.”
5,3,0503,3. Kicks,3,3,3,3,11,Preview first — about 11+,"Sex & hookups — “Sex with you, just, us doing sex with foreplay.”"
5,4,0504,4. HalloVeen,1,4,4,4,13,Skip for under 13,"Sex & hookups — “""I'm so confused I don't know what's happening right now,"" - title of your sex tape.”"
5,5,0505,5. Bad Beat,3,3,4,4,13,Skip for under 13,Sex & hookups — “I more meant the living in my mom's basement virgin vibe.”
5,6,0506,6. The Venue,1,4,3,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
5,7,0507,7. Two Turkeys,2,4,3,4,13,Skip for under 13,Sex & hookups — “I bet you never even had sex.”
5,8,0508,8. Return to Skyfire,2,4,3,4,13,Skip for under 13,Sex & hookups — “You hate them for sleeping with your wife.”
5,9,0509,9. 99,3,2,2,3,11,Preview first — about 11+,Sex & hookups — “We are the cow insemination kings of Central Texas.”
5,10,0510,Game Night,1,3,3,3,11,Preview first — about 11+,"Sex & hookups — “Why'd you leave the table? If we go to the bathroom at the same time, they're gonna think we're hooking up since apparently we're dating now.”"
5,11,0511,The Favor,3,4,2,4,13,Skip for under 13,Sex & hookups — “Back to no let's just not talk about our sex lives.”
5,12,0512,Safe House,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — “So I'm like, what? And I was like, bitch, I'm not gonna sleep with you just because you promised to take me to the Bahamas.”"
5,13,0513,The Negotiation,3,2,2,3,11,Preview first — about 11+,Sex & hookups — “And he immediately had a sex scandal.”
5,14,0514,The Box,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — “Everyone who loves you will leave, and you will die alone! And at that time, it will be your head that a bear has sex with! [snorts.]”"
5,15,0515,The Puzzle Master,3,1,2,3,11,Preview first — about 11+,"Sex & hookups — “Or in his case, that super sexy V muscle that I don't understand how to tone.”"
5,16,0516,NutriBoom,3,2,2,3,11,Preview first — about 11+,Sex & hookups — “I'm sure it's not a sex toy.”
5,17,0517,Dfw,2,4,3,4,13,Skip for under 13,"Sex & hookups — “Aw, you guys are gonna have sex for the first time.”"
5,18,0518,Gray Star Mutual,3,4,4,4,13,Skip for under 13,"Sex & hookups — “Oh, is that right, Jake? Are we still friends? If that's the case, then when did I lose my virginity? Oh, man, you've told us so many intense graphic sex stories.”"
5,19,0519,Bachelor/ette Party,1,3,2,3,11,Preview first — about 11+,"Sex & hookups — “All right, let's go! Never have I ever had sex in the back of a car.”"
5,20,0520,Show Me Going,3,4,3,4,13,Skip for under 13,"Sex & hookups — “Man, soundboard Holt is so horny.”"
5,21,0521,White Whale,1,4,4,4,13,Skip for under 13,Sex & hookups — “Is there a tab for sex stuff? Several.”
5,22,0522,Jake & Amy,3,2,3,3,11,Preview first — about 11+,Sex & hookups — “Just kind of sexy if you think about it.”
6,1,0601,1. Honeymoon,1,3,4,4,13,Skip for under 13,Sex & hookups — “I've never had sex outside the United States.”
6,2,0602,2. Hitchcock & Scully,3,3,2,3,11,Preview first — about 11+,Sex & hookups — “My testes no longer make sperm.”
6,3,0603,3. The Tattler,3,2,2,3,11,Preview first — about 11+,Sex & hookups — “He lost his virginity when he was 12 years old.”
6,4,0604,4. Four Movements,3,1,3,3,11,Preview first — about 11+,"Violence & injury — “Would you be willing to murder Kevin, the love of your life? Yes.”"
6,5,0605,5. A Tale of Two Bandits,3,2,4,4,13,Skip for under 13,"Sex & hookups — “What's four-drink Amy again? - Why don't you come over here - and find out? - Right, Horny Amy.”"
6,6,0606,6. The Crime Scene,3,1,3,3,11,Preview first — about 11+,Sex & hookups — “Sexual intercourse.”
6,7,0607,7. The Honeypot,2,2,2,2,11,Mild — okay from about 11+,"Sex & hookups — “He is the world's most boring sex spy, and he's here to infiltrate the Nine-Nine.”"
6,8,0608,"8. He Said, She Said",3,5,2,5,16,Heavy — skip for under 16,"Sex & hookups — “Is that what happened, sir? Was he struck by a goose? He was actually struck by a female coworker who claims he attempted to sexually assault her.”"
6,9,0609,9. The Golden Child,3,1,4,4,13,Skip for under 13,"Nudity & bodies — “I do, and you should see her heavy, feminine breasts, with their perfectly placed nipples.”"
6,10,0610,Gintars,3,5,2,5,16,Heavy — skip for under 16,Sex & hookups — “Nikolaj is my sex result.”
6,11,0611,The Therapist,3,4,3,4,13,Skip for under 13,"Sex & hookups — “"" Are you in denial? No, I am not, and before you say anything, I don't want to sleep with my mom either.”"
6,12,0612,Casecation,3,2,2,3,11,Preview first — about 11+,Sex & hookups — “Title of your sex tape.”
6,13,0613,The Bimbo,2,2,3,3,11,Preview first — about 11+,"Sex & hookups — “I watched a ton of horny '80s comedies when I was a kid, and they're filled with ways of getting back at mean deans.”"
6,14,0614,Ticking Clocks,3,2,3,3,11,Preview first — about 11+,Sex & hookups — “Title of your sex tape? We cooked that lasagna for nothing.”
6,15,0615,Return of the King,3,1,3,3,11,Preview first — about 11+,"Violence & injury — “It's not a big deal at all, but someone's threatening to murder me.”"
6,16,0616,Cinco De Mayo,3,3,3,3,11,Preview first — about 11+,"Sex & hookups — “I never thought I'd say this, but enough foreplay! Are we heisting or not? - Yes! - Of course! Wait, I will only do this under one condition.”"
6,17,0617,Sicko,3,4,3,4,13,Skip for under 13,Sex & hookups — “Title of your sex tape.”
6,18,0618,Suicide Squad,3,4,2,4,13,Skip for under 13,"Sex & hookups — “What, so there's not gonna be any sex at all? No.”"
7,1,0701,1. Manhunter,3,1,2,3,11,Preview first — about 11+,Violence & injury — “He was shot in the shoulder.”
7,2,0702,2. Captain Kim,2,3,3,3,11,Preview first — about 11+,Sex & hookups — “You said that Captain Kim was a Trevor and that she only invited us to earn our trust so she could have sex with our mom.”
7,3,0703,3. Pimemento,3,4,2,4,13,Skip for under 13,"Sex & hookups — “"" I ended up sleeping with her in a tiny hotel Jacuzzi.”"
7,4,0704,4. The Jimmy Jab Games II,2,2,2,2,11,Mild — okay from about 11+,"Sex & hookups — “And let's not forget, I wanted to have sex in your office just now.”"
7,5,0705,5. Debbie,3,2,2,3,11,Preview first — about 11+,Sex & hookups — “Say what you would do to international sex symbol Mr.”
7,6,0706,6. Trying,2,4,2,4,13,Skip for under 13,"Sex & hookups — “Hey, did you get my sexy calendar invite? You mean the one titled ""8:00 pm coitus""? Yes, and the one titled 7:55 foreplay.”"
