season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
2,5,0205,Dancin' Homer,2,1,1,2,9,Mild — okay from about 9+,"Violence & injury — Homer Simpson: “Well, I'm ready to punch in.”"
2,6,0206,Dead Putting Society,1,1,1,1,9,Usually fine — about 9+,Violence & injury — Marge Simpson: “Now I suppose you both have to sign this. I hope blood won't be necessary.”
2,7,0207,Bart vs. Thanksgiving,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — Nurse: “Hey, you gotta be eighteen to sell your blood. Let's see some I.D.”"
2,8,0208,Bart the Daredevil,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — MURDOCK: “(CHUCKLES) I almost forgot. To add a real element of danger, one drop of human blood.”"
2,9,0209,Itchy & Scratchy & Marge,1,1,2,2,9,Mild — okay from about 9+,"Nudity & bodies — Dr. Marvin Monroe: “Hold it, hold it, hold it... how can you be for one form of freedom of expression, like (INDICATES STATUE) our big naked friend over there, and be against another form, like Itchy and Scratchy?”"
2,10,0210,Bart Gets Hit by a Car,3,1,3,3,10,Preview first — about 10+,"Violence & injury — Homer Simpson: “(THINKING) No I don't want any string beans either you two-timing, back-stabbing. Uh oh I better answer. (FLATLY) No, thank you.”"
2,11,0211,"One Fish, Two Fish, Blowfish, Blue Fish",3,1,3,3,10,Preview first — about 10+,"Violence & injury — Homer Simpson: “Don't worry, the blood will hold it right on your face.”"
2,12,0212,The Way We Was,1,1,2,2,9,Mild — okay from about 9+,"Affairs / cheating — Artie Ziff: “I can think of a dozen highly cogent arguments. Now the first is from Time Magazine... dated January 8, 1974, ""America's Love Affair with The Prom... Even wallflowers can look forward to one date a year...""”"
2,13,0213,Homer vs. Lisa and the 8th Commandment,3,1,2,3,10,Preview first — about 10+,Nudity & bodies — Rev. Timothy Lovejoy: “Now today's Christian doesn't think he needs God. He thinks he's got it made. He's got his hi-fi... his boob tube... and his instant pizza pie...”
2,14,0214,Principal Charming,1,1,1,1,9,Usually fine — about 9+,Sex & hookups — Bart Simpson: “(QUICKLY INTO PHONE) Homer Sexual.”
2,15,0215,"Oh Brother, Where Art Thou?",2,2,2,2,9,Mild — okay from about 9+,Sex & hookups — Grampa Simpson: “She did things your mother would never do. Like have sex for money.”
2,16,0216,"Bart's Dog Gets an ""F""",1,1,2,2,9,Mild — okay from about 9+,"Violence & injury — Emily: “Stuff and nonsense, taught by charlatans and learned by bloody twits.”"
2,17,0217,Old Money,3,1,2,3,10,Preview first — about 10+,Nudity & bodies — Otto Mann: “Note the cobra wrapped around the naked chick...”
2,18,0218,Brush with Greatness,3,1,2,3,10,Preview first — about 10+,Violence & injury — Lisa Simpson: “(BLOOD CURDLING SCREAM)”
2,19,0219,Lisa's Substitute,2,1,1,2,9,Mild — okay from about 9+,"Violence & injury — Seymour Skinner: “Uh, I'll field that one. Lyme disease is spread by small parasites, called ticks. When a diseased tick attaches itself to you and begins sucking your blood,”"
2,20,0220,The War of the Simpsons,3,1,2,3,10,Preview first — about 10+,Violence & injury — Homer Simpson: “Lucky you don't keep guns in the house.”
2,21,0221,Three Men and a Comic Book,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — Bart Simpson: “(TO LISA, HOLDING UP COMIC) Now, Radioactive Man: He rules! Never punches a bad guy without saying something cool.”"
2,22,0222,Blood Feud,3,1,2,3,10,Preview first — about 10+,Violence & injury — Dr. Julius Hibbert: “Mmmm. Mr. Burns is suffering from what we medical men call hypohemia. In layman's terms it's quite simply a lack of blood.”
3,1,0301,Stark Raving Dad,2,1,2,2,9,Mild — okay from about 9+,"Nudity & bodies — Waylon Smithers: “Oh, that's Homer Simpson, sir. He's one of your boobs from Sector 7-G.”"
3,2,0302,Mr. Lisa Goes to Washington,1,1,2,2,9,Mild — okay from about 9+,
3,3,0303,When Flanders Failed,1,1,2,2,9,Mild — okay from about 9+,"Alcohol & drugs — Ned Flanders: “(CHUCKLING) Why Homer, you silly goose! The weed whacker's just for the edges! You're gonna be out here all day!”"
3,4,0304,Bart the Murderer,3,2,2,3,10,Preview first — about 10+,"Porn / strippers / sex work — Legs: “Prostitution, loan sharking, numbers. The kid liked to wet his beak in everything.”"
3,5,0305,Homer Defined,1,2,2,2,9,Mild — okay from about 9+,"Nudity & bodies — C. Montgomery Burns: “Well, a bit overly familiar, but I'll allow it. I took in a movie. An appalling little piece of filth. Its leading lady was a blonde harlot who spent half the film strolling around naked as a jaybird.”"
3,6,0306,"Like Father, Like Clown",1,2,2,2,9,Mild — okay from about 9+,Sex & hookups — Krusty the Clown: “Ooh. Sex chat!”
3,7,0307,Treehouse of Horror II,2,2,2,2,9,Mild — okay from about 9+,Sex & hookups — Lisa Simpson: “Can we sleep with you?”
3,8,0308,Lisa's Pony,3,1,1,3,10,Preview first — about 10+,"Violence & injury — Apu Nahasapeemapetilon: “Well, if you need money you should have at least jammed a gun in my head or better yet you could inquire about my ""Help Wanted"" sign.”"
3,9,0309,Saturdays of Thunder,3,1,2,3,10,Preview first — about 10+,"Violence & injury — Homer Simpson: “Oooh, ""Death by Knockout,"" ""Blood on the Ice"" Oh, oh... ""Football's Greatest Injuries"". (THEN; CALLING OUT) Lisa, we're going.”"
3,10,0310,Flaming Moe's,2,3,2,3,10,Preview first — about 10+,Sex & hookups — Bart Simpson: “Who can sleep with those five evil hens cackling and plotting against me?”
3,11,0311,Burns Verkaufen der Kraftwerk,2,1,2,2,9,Mild — okay from about 9+,Violence & injury — Broker: “Let me punch that up on the computer.”
3,12,0312,I Married Marge,3,2,2,3,10,Preview first — about 10+,"Sex & hookups — Marge Simpson: “Homer, maybe it's the Champale talking, but I think you're pretty sexy.”"
3,13,0313,Radio Bart,1,1,2,2,9,Mild — okay from about 9+,Nudity & bodies — Bart Simpson: “Ow! Knock it off you bald boob!”
3,14,0314,Lisa the Greek,1,1,2,2,9,Mild — okay from about 9+,"Nudity & bodies — Marge Simpson: “(POINTING) Oh Bart, you could use some new underwear too.”"
3,15,0315,Homer Alone,2,2,1,2,9,Mild — okay from about 9+,"Sex & hookups — Selma Bouvier: “Lisa, you'll sleep in my bed. Bart, you'll be sleeping with your Aunt Patty.”"
3,16,0316,Bart the Lover,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — Bart Simpson: “(MATTER OF FACT) ""Edna, every second until we meet stabs me like a thousand needles...""”"
3,17,0317,Homer at the Bat,2,1,2,2,9,Mild — okay from about 9+,Violence & injury — Steve Sax: “But there's hundreds of unsolved murders in New York City.”
3,18,0318,Separate Vocations,1,1,2,2,9,Mild — okay from about 9+,"Nudity & bodies — Edna Krabappel-Flanders: “(BITTERLY) In spite of your Masters from Bryn-mawr, you might end up a glorified baby-sitter to a bunch of dead-eyed fourth graders while your husband runs naked on a beach with your marriage counselor.”"
3,19,0319,Dog of Death,1,2,2,2,9,Mild — okay from about 9+,"Sex & hookups — “Sanjay Nahasapeemapetilon: All right, but if I don't make it, promise you won't sleep with my wife.”"
3,20,0320,Colonel Homer,1,2,2,2,9,Mild — okay from about 9+,"Affairs / cheating — Homer Simpson: “We'll take two tickets to (SLIGHT LEER) ""The Stockholm Affair.""”"
3,21,0321,Black Widower,3,1,1,3,10,Preview first — about 10+,"Violence & injury — Sideshow Bob: “That's right dear, enjoy your rest. The wedding was very tough on you, and the honeymoon is going to be... murder. (LONG MANIACAL LAUGH)”"
3,22,0322,The Otto Show,1,2,2,2,9,Mild — okay from about 9+,"Nudity & bodies — Otto Mann: “No can do. Never got one. But if you need proof of my identity, I wrote my name on my underwear.”"
3,23,0323,Bart's Friend Falls in Love,2,2,2,2,9,Mild — okay from about 9+,"Sex & hookups — Edna Krabappel-Flanders: “Class, in order to explain why your hormones will soon make you an easy target for every smooth talking Lothario with his own car and tight jeans, I will now show a short sex education film.”"
3,24,0324,"Brother, Can You Spare Two Dimes?",3,1,2,3,10,Preview first — about 10+,Sex & hookups — Waylon Smithers: “One of your cabbage heads from Sector 7-G. Take a look at this sperm sample from his recent physical.”
4,1,0401,Kamp Krusty,2,2,1,2,9,Mild — okay from about 9+,"Nudity & bodies — Lisa Simpson: “(GASPS) It is the real Krusty. Look at that pacemaker scar, the cattle skull birthmark, and his famous superfluous nipple.”"
4,2,0402,A Streetcar Named Marge,1,1,2,2,9,Mild — okay from about 9+,Swearing — Bart Simpson: “(CHUCKLES) He's such a bitch.”
4,3,0403,Homer the Heretic,1,2,2,2,9,Mild — okay from about 9+,Nudity & bodies — Homer Simpson: “I'm all naked and wet!”
4,4,0404,Lisa the Beauty Queen,1,1,2,2,9,Mild — okay from about 9+,Violence & injury — Ramona: “Wait. She's about to bring out the big guns.”
4,5,0405,Treehouse of Horror III,1,1,2,2,9,Mild — okay from about 9+,Nudity & bodies — Man: “I was a fool to think anyone would want nude pictures of Whoopi Goldberg. (DUSTS HANDS)”
4,6,0406,Itchy & Scratchy: The Movie,2,4,2,4,13,Skip for under 13,Porn / strippers / sex work — Stripper or strip-club material shows up in the plot.
4,7,0407,Marge Gets a Job,2,1,2,2,9,Mild — okay from about 9+,"Sex & hookups — Lionel Hutz: “Mrs. Simpson, you're in luck. Your sexual harassment suit is just the thing I need to rebuild my shattered practice. Care to join me in a belt of scotch?”"
4,8,0408,New Kid on the Block,2,2,1,2,9,Mild — okay from about 9+,"Sex & hookups — Host: “O.K., Ron, which one of our girls said the following about you: ""He looked so sexy, I hoped we would have sex.""”"
4,9,0409,Mr. Plow,2,1,2,2,9,Mild — okay from about 9+,"Sex & hookups — Homer Simpson: “(SEXY) MR. PLOW, THAT'S MY NAME. THAT NAME AGAIN IS MR. PLOW. Our forecast calls for flurries of passion followed by extended periods of gettin' it on.”"
4,10,0410,Lisa's First Word,1,2,2,2,9,Mild — okay from about 9+,"Sex & hookups — Homer Simpson: “No, we won't. I've got it all figured out. The baby can have Bart's crib and Bart can sleep with us until he's 21!”"
4,11,0411,Homer's Triple Bypass,3,2,2,3,10,Preview first — about 10+,"Sex & hookups — Homer Simpson: “Barney, I'm not getting a sex change!”"
4,12,0412,Marge vs. the Monorail,2,1,2,2,9,Mild — okay from about 9+,"Sex & hookups — Kent Brockman: “Here's one of those loveable high-schoolers from TV's Springfield Heights, 90210. He's cool, he's sexy, he's thirty-four years old, let's hear it for Kyle Darren!”"
4,13,0413,Selma's Choice,2,2,1,2,9,Mild — okay from about 9+,"Sex & hookups — Lisa Simpson: “Aunt Selma, this may be presumptuous, but have you ever considered artificial insemination?”"
4,14,0414,Brother from the Same Planet,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — Kent Brockman: “This just in, a fist fight is in progress in downtown Springfield. Early reports indicate -- and these are very preliminary -- that one of the fighters is a giant lizard.”"
4,15,0415,I Love Lisa,2,1,1,2,9,Mild — okay from about 9+,Porn / strippers / sex work — Adult Movie Theater
4,16,0416,Duffless,2,1,1,2,9,Mild — okay from about 9+,"Violence & injury — Homer Simpson: “Roll in at nine, punch out at five. That's the plan.”"
4,17,0417,Last Exit to Springfield,3,1,3,3,10,Preview first — about 10+,"Violence & injury — C. Montgomery Burns: “(EVILLY) Goodbye, Springfield. From hell's heart I stab at thee!”"
4,18,0418,So It's Come to This: A Simpsons Clip Show,2,1,1,2,9,Mild — okay from about 9+,Violence & injury — Pagan Simpsons: “(CHANTING) Blood for Baal! Blood for Baal!”
4,19,0419,The Front,1,1,1,1,9,Usually fine — about 9+,"Nudity & bodies — Grampa Simpson: “All right, let's see. First name... first name... well, whenever I'm confused, I just check my underwear. It holds the answer to all the important questions.”"
4,20,0420,Whacking Day,2,1,1,2,9,Mild — okay from about 9+,Sex & hookups — Barry White: “I love the sexy slither of a lady snake. Oh baby.”
4,21,0421,Marge in Chains,2,2,2,2,9,Mild — okay from about 9+,"Sex & hookups — Homer Simpson: “Marge, I'm gonna miss you so much. And it's not just the sex... it's also the food preparation... your skill with stains of all kinds. But mostly, I'll miss how lucky you make me feel each and every morning.”"
4,22,0422,Krusty Gets Kancelled,2,1,2,2,9,Mild — okay from about 9+,Sex & hookups — Barry White: “Everybody up here to my square! It's safe and it's sexy. Oh baby.”
5,1,0501,Homer's Barbershop Quartet,1,2,2,2,9,Mild — okay from about 9+,"Sex & hookups — Nigel Bakerbutcher: “(SOURLY) Oh yes, Bouffant Betty. Well I would prefer we kept your marriage a secret. You see, a lot of women are going to want to have sex with you, and we want them to think they can.”"
5,2,0502,Cape Feare,3,1,2,3,10,Preview first — about 10+,"Violence & injury — Edna Krabappel-Flanders: “(SCARY) You're going to be my murder victim, Bart...”"
5,3,0503,Homer Goes to College,2,1,1,2,9,Mild — okay from about 9+,"Nudity & bodies — Corey: “Your bra-bomb better work, Nerdlinger.”"
5,4,0504,Rosebud,1,1,2,2,9,Mild — okay from about 9+,"Nudity & bodies — Waylon Smithers: “Look at all the wonderful things you have, Mr. Burns. King Arthur's Excalibur. The only existing nude photo of Mark Twain, and that rare first draft of the constitution with the word ""suckers"" in it.”"
5,5,0505,Treehouse of Horror IV,3,1,2,3,10,Preview first — about 10+,"Affairs / cheating — Skeleton Judge: “(BANGS GAVEL) Hear ye, hear ye! The Court of Infernal Affairs is now in session.”"
5,6,0506,Marge on the Lam,1,1,2,2,9,Mild — okay from about 9+,Nudity & bodies — RUTH: “Okay. I should get home to my daughter before that naked talk show comes on.”
5,7,0507,Bart's Inner Child,2,2,3,3,10,Preview first — about 10+,"Sex & hookups — Mayor Joe Quimby: “Good afternoon, and welcome to the ""Do What You Feel Festival."" By the way, this young lady is not my wife, but I am sleeping with her. I'm telling you this because I'm comfortable with my womanizing.”"
5,8,0508,Boy-Scoutz 'n the Hood,3,1,2,3,10,Preview first — about 10+,"Violence & injury — Homer Simpson: “(ANGRY) Shut up, brain, or I'll stab you with a Q-tip.”"
5,9,0509,The Last Temptation of Homer,1,3,2,3,10,Preview first — about 10+,Sex & hookups — Homer Simpson: “Oh yeah. Like you don't know. (WHINY) We're gonna have sex.”
5,10,0510,"$pringfield (or, How I Learned to Stop Worrying and Love Legalized Gambling)",1,3,2,3,10,Preview first — about 10+,"Sex & hookups — C. Montgomery Burns: “Idiots. I'll design it myself. I know what people like. It's got to have sex appeal, and a catchy name.”"
5,11,0511,Homer the Vigilante,2,1,2,2,9,Mild — okay from about 9+,"Sex & hookups — Homer Simpson: “(READING) ""Frightfully sorry, but there is no hidden treasure. I have already used this time to escape from your jail. Fondest wishes."" Oh, I can't make out this signature.”"
5,12,0512,Bart Gets Famous,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — Snake Jailbird: “Don't move, dude. This is totally a gun.”"
5,13,0513,Homer and Apu,2,1,1,2,9,Mild — okay from about 9+,Violence & injury — Manager: “Now turn in your pricing gun.”
5,14,0514,Lisa vs. Malibu Stacy,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — Kent Brockman: “Oh, and the President was arrested for murder. More on that tomorrow night... or you can turn to another channel.”"
5,15,0515,Deep Space Homer,1,2,2,2,9,Mild — okay from about 9+,"Sex & hookups — Peg: “Al, let's have sex.”"
5,16,0516,Homer Loves Flanders,2,2,2,2,9,Mild — okay from about 9+,"Sex & hookups — Stan: “Know me? Ned Flanders saved me. I used to party all night and sleep with lingerie models, until Ned and his Bible group showed me that I could have more.”"
5,17,0517,Bart Gets an Elephant,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — Chief Wiggum: “Help! Help us! They stole our uniforms, guns and tasers!”"
5,18,0518,Burns' Heir,1,1,2,2,9,Mild — okay from about 9+,"Sex & hookups — C. Montgomery Burns: “(PENSIVE) Smithers, do you realize, if I had died there would be no one to carry on my legacy? Due to my hectic schedule and lethargic sperm, I never fathered an heir.”"
5,19,0519,Sweet Seymour Skinner's Baadasssss Song,1,1,2,2,9,Mild — okay from about 9+,"Violence & injury — Seymour Skinner: “That photo was taken shortly before I was shot in the back ... Which was very strange, because it was during a Bob Hope show. I was trying to get Joey Heatherton to put on some pants for God's sake.”"
5,20,0520,The Boy Who Knew Too Much,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — Freddy: “People, the punch has been spiked.”"
5,21,0521,Lady Bouvier's Lover,2,2,2,2,9,Mild — okay from about 9+,Sex & hookups — Grampa Simpson: “(SPUTTERS IMPOTENTLY) Don't sneak up on a...”
5,22,0522,Secrets of a Successful Marriage,1,1,2,2,9,Mild — okay from about 9+,Alcohol & drugs — Homer Simpson: “Remember when I took that home wine making course and I forgot how to drive?”
6,1,0601,Bart of Darkness,3,1,1,3,10,Preview first — about 10+,"Nudity & bodies — Chief Wiggum: “(THROUGH MEGAPHONE) Do not be alarmed. Continue swimming naked. Aw, come on. Continue. Come on, aw. All right, Lou, open fire.”"
6,2,0602,Lisa's Rival,2,2,1,2,9,Mild — okay from about 9+,"Sex & hookups — Marge Simpson: “Lisa, stop blowing my sex! I mean, stop blowing your sax. Your sax. Stop it.”"
6,3,0603,Another Simpsons Clip Show,1,2,2,2,9,Mild — okay from about 9+,Sex & hookups — Homer Simpson: “Oh yeah. Like you don't know. (WHINY) We're gonna have sex.”
6,4,0604,Itchy & Scratchy Land,3,1,1,3,10,Preview first — about 10+,Violence & injury — “Elementary chaos theory tells us that all robots will eventually turn against their masters and run amok in an orgy of blood and kicking and the biting with the metal teeth and the hurting and shoving.”
6,5,0605,Sideshow Bob Roberts,3,1,1,3,10,Preview first — about 10+,"Sex & hookups — Old Jewish Man: “Sexy dames, and plenty of 'em!”"
6,6,0606,Treehouse of Horror V,3,1,2,3,10,Preview first — about 10+,"Violence & injury — Waylon Smithers: “Sir, did you ever stop to think that maybe it was doing this that caused the previous caretakers to go insane and murder their families?”"
6,7,0607,Bart's Girlfriend,1,1,2,2,9,Mild — okay from about 9+,"Nudity & bodies — Lisa Simpson: “Remember Bart, I mean, ""Dances in Underwear,"" we take the white man alive.”"
6,8,0608,Lisa on Ice,3,1,2,3,10,Preview first — about 10+,"Violence & injury — Kent Brockman: “But first, let's check the death count from the killer storm bearing down on us like a shotgun full of snow.”"
6,9,0609,Homer Badman,1,2,2,2,9,Mild — okay from about 9+,Sex & hookups — Ashley: “(POINTING IN WINDOW) There he is! There's the man that sexually harassed me!”
6,10,0610,Grampa vs. Sexual Inadequacy,1,3,2,3,10,Preview first — about 10+,"Sex & hookups — Homer Simpson: “(SAD) Marge, there's just too much pressure... what with my job, the kids, traffic snarls, political strife at home and abroad... but I promise you, the second all those things go away, we'll have sex.”"
6,11,0611,Fear of Flying,1,1,1,1,9,Usually fine — about 9+,Alcohol & drugs — Homer Simpson: “And I'm gonna get drunker than I've been in my entire life!”
6,12,0612,Homer the Great,3,2,2,3,10,Preview first — about 10+,Nudity & bodies — Number One: “And the official Stonecutter underwear too.”
6,13,0613,And Maggie Makes Three,1,3,2,3,10,Preview first — about 10+,Sex & hookups — “Sperm #1: (ANNOYED GRUNT)”
6,14,0614,Bart's Comet,1,1,1,1,9,Usually fine — about 9+,
6,15,0615,Homie the Clown,3,2,3,3,10,Preview first — about 10+,"Nudity & bodies — Plastic Surgeon: “Nonsense Krusty, you look at least ten years younger. Plus I did your breasts.”"
6,16,0616,Bart vs. Australia,1,1,2,2,9,Mild — okay from about 9+,"Violence & injury — Gus: “(AUSTRALIAN) That's a bloody outrage, it is! I'm gonna take this all the way to the Prime Minister!”"
6,17,0617,Homer vs. Patty and Selma,2,2,2,2,9,Mild — okay from about 9+,"Sex & hookups — Bart Simpson: “What a day, eh Milhouse? The sun is out, birds are singing, bees are trying to have sex with them - as is my understanding...”"
6,18,0618,A Star Is Burns,1,3,2,3,10,Preview first — about 10+,"Sex & hookups — McBain: “Now, my Woody Allen impression: I'm a neurotic nerd who likes to sleep with little girls.”"
6,19,0619,Lisa's Wedding,2,4,1,4,13,Skip for under 13,"Sex & hookups — Marge Simpson: “You know, Fox turned into a hard-core sex channel so gradually, I didn't even notice.”"
6,20,0620,Two Dozen and One Greyhounds,2,2,2,2,9,Mild — okay from about 9+,"Sex & hookups — Homer Simpson: “(SWEETLY) Aw, so that's what's been wrong with the little fella. He misses casual sex.”"
6,21,0621,The PTA Disbands,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — Edna Krabappel-Flanders: “It's all right, children. Just ignore the murderer.”"
6,22,0622,'Round Springfield,3,1,2,3,10,Preview first — about 10+,Sex & hookups — Krusty the Clown: “His sexual harassment suit.”
6,23,0623,The Springfield Connection,3,1,1,3,10,Preview first — about 10+,"Nudity & bodies — Homer Simpson: “Marge, you being a cop makes you the man, which makes me the woman. And I have no interest in that, besides occasionally wearing the underwear, which, as we discussed, is strictly a comfort thing.”"
6,24,0624,Lemon of Troy,2,1,2,2,9,Mild — okay from about 9+,"Nudity & bodies — Homer Simpson: “Now, Marge, you can't blame all of Bart's problems on your one little speech. If anything turned him bad, it's that time you let him wear a bathing suit instead of underwear. And let's not forget your little speech...”"
6,25,0625,Who Shot Mr. Burns? (Part One),3,1,2,3,10,Preview first — about 10+,"Sex & hookups — C. Montgomery Burns: “Ah. Soon that mighty apparatus will burst forth with its precious fluid. Almost sexual, isn't it, Smithers?”"
7,1,0701,Who Shot Mr. Burns? (Part Two),3,1,2,3,10,Preview first — about 10+,"Violence & injury — Homer Simpson: “Kids! Kids! Kids! As far as Daddy's concerned, you're both potential murderers.”"
7,2,0702,Radioactive Man,1,1,2,2,9,Mild — okay from about 9+,Swearing — Bart Simpson: “(MISERABLE) I just missed out on the greatest opportunity of my entire life. George Burns was right (TOSSES DOLL) -- show business is a hideous bitch goddess.”
7,3,0703,Home Sweet Homediddly-Dum-Doodily,2,1,3,3,10,Preview first — about 10+,Nudity & bodies — Bart Simpson: “(FONDLY) Remember how Mom used to microwave our underwear on cold days?”
7,4,0704,Bart Sells His Soul,3,1,2,3,10,Preview first — about 10+,"Sex & hookups — Homer Simpson: “(ASIDE) Hey, Marge, remember when we used to make out to this hymn?”"
7,5,0705,Lisa the Vegetarian,1,2,2,2,9,Mild — okay from about 9+,"Affairs / cheating — Ned Flanders: “Oh, gosh, Homer, this is strictly a Flanders affair. I've got family here from around the globe! Here's José Flanders...”"
7,6,0706,Treehouse of Horror VI,3,1,2,3,10,Preview first — about 10+,"Violence & injury — Marge Simpson: “(GRUNTS) Kids, it's time we told you the true story and put your fears to rest. It's a story of murder and revenge from beyond the grave.”"
7,7,0707,King-Size Homer,2,2,1,2,9,Mild — okay from about 9+,"Sex & hookups — Homer Simpson: “Shame on all of you. Give me my dignity! I just came here to see ""Honk If You're Horny"" in peace.”"
7,8,0708,Mother Simpson,3,2,2,3,10,Preview first — about 10+,"Sex & hookups — Grampa Simpson: “It was either that or tell him his mother was a wanted criminal! You were a rotten wife and I'll never, ever forgive you. (BEAT) Can we have sex? Please?”"
7,9,0709,Sideshow Bob's Last Gleaming,3,2,2,3,10,Preview first — about 10+,"Sex & hookups — Sideshow Bob: “There, that's the last condom wrapper.”"
7,10,0710,The Simpsons 138th Episode Spectacular,2,1,2,2,9,Mild — okay from about 9+,"Sex & hookups — Krusty the Clown: “If you watch my show, I will send you this book featuring me (HOLDS UP BOOK) in a variety of sexually explicit positions.”"
7,11,0711,Marge Be Not Proud,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — SPOILED LITTLE BOY: “No, Mom, you idiot. I have BloodStorm and BoneSquad and BloodStorm II, stupid.”"
7,12,0712,Team Homer,1,2,2,2,9,Mild — okay from about 9+,"Sex & hookups — Marge Simpson: “No, I will not pay you five hundred dollars for sex!!”"
7,13,0713,Two Bad Neighbors,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — Homer Simpson: “Marge, that's the Rhinestone Nights Fashion Gun. I need it to rhinestone-up my old clothing.”"
7,14,0714,Scenes from the Class Struggle in Springfield,1,1,1,1,9,Usually fine — about 9+,"Sex & hookups — Marge Simpson: “Didn't everybody have a wonderful time? I thought it was so opulent -- like the Playboy Mansion, but non-sexual.”"
7,15,0715,Bart the Fink,3,2,2,3,10,Preview first — about 10+,Nudity & bodies — Bart Simpson: “And Krusty's superfluous third nipple!”
7,16,0716,Lisa the Iconoclast,3,1,1,3,10,Preview first — about 10+,"Violence & injury — Bart Simpson: “I hope they show the time where they traded guns to the Indians for corn, and then the Indians shot them and took the corn.”"
7,17,0717,Homer the Smithers,3,1,1,3,10,Preview first — about 10+,"Nudity & bodies — Waylon Smithers: “I'll teach you how to use a phone, you boob!”"
7,18,0718,The Day the Violence Died,3,2,2,3,10,Preview first — about 10+,"Sex & hookups — Comic Book Guy: “This is a bootleg copy of ""Itchy and Scratchy Meet Fritz The Cat."" Because of its frank depiction of sex and narcotic consumption, it is not for infantile intellects such as yours.”"
7,19,0719,A Fish Called Selma,1,1,2,2,9,Mild — okay from about 9+,"Alcohol & drugs — TROY: “(DRUNK BUT SMOOTH) C'mere, Homer.”"
