season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
3,3,0303,3. The Succubus (a.k.a. Chef's Mama),2,2,4,4,14,Skip for under 14,"Sex & hookups — “and how men have been oppressing women for years and viewing them as sexual objects, and I realized that I had done that myself.”"
3,4,0304,4. Jakovasaurs,3,1,4,4,14,Skip for under 14,"Violence & injury — “…quick! Hit him again while he's down! Good! Now, kick his balls! There! See?! You got him coughing up blood!”"
3,5,0305,5. Tweek vs. Craig,3,1,4,4,14,Skip for under 14,"Violence & injury — “…quick! Hit him again while he's down! Good! Now, kick his balls! There! See?! You got him coughing up blood!”"
3,6,0306,6. Sexual Harassment Panda,1,2,2,2,14,Mild — okay from about 14+,"Sex & hookups — “Due to recent events around the country, I've been instructed to teach you all about sexual harrassment in school.”"
3,7,0307,7. Cat Orgy (1),1,2,3,3,14,Preview first — about 14+,Nudity & bodies — “The male lion is inticed by the females subtle breasts and firm back side.”
3,8,0308,8. Two Guys Naked in a Hot Tub (2) (a.k.a. Melvins),3,4,2,4,14,Skip for under 14,Sex & hookups — “…your wife would love that! I wish! That's the one thing I've always thought of experimenting with! A threesome!”
3,9,0309,9. Jewbilee (3),3,1,4,4,14,Skip for under 14,"Violence & injury — “…how we'll be making tonight's craft! And so you see, Scouts, all you need is a bar of soap and a dull knife!”"
3,10,0310,10. Korn's Groovy Pirate Ghost Mystery,2,3,4,4,14,Skip for under 14,Sex & hookups — “somebody wanted to have sex with her dead body.”
3,11,0311,11. Chinpokomon,1,1,4,4,14,Skip for under 14,"Swearing — “…contestant is Mark Coxwalds from homeschool! Alright, Mark! Your word is ""Conscientious""! What?! What the fuck does that mean?”"
3,12,0312,12. Hooked on Monkey Fonics,3,1,4,4,14,Skip for under 14,"Violence & injury — “…of Australia, I welcome you to our fine planet of Australia! Chipie chip! Charah! Look out! He's got a gun!”"
3,13,0313,13. Starvin' Marvin in Space!,3,5,3,5,16,Heavy — skip for under 16,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
3,14,0314,14. The Red Badge of Gayness (a.k.a. War),3,1,4,4,14,Skip for under 14,"Violence & injury — …in 1862! The Union army had to get the bell on Aplomaticstown from Temrock Hill! What ensued was a bloody battle, but after many hours, the Union army prevailed!"
3,15,0315,15. Mr. Hankey's Christmas Classics,3,3,5,5,16,Heavy — skip for under 16,"Sex & hookups — “…day! And what Shut up, turds! was in those ships all three, on Christmas day in the morning! The virgin Mary and Christ were there, on Christmas day, on Christmas day!”"
3,16,0316,"16. Are You There God, It's Me Jesus",2,1,4,4,14,Skip for under 14,"Sex & hookups — “ROD ""DO YA THINK I'M SEXY"" STEWART! Uh, pooped 'em.”"
3,17,0317,17. Worldwide Recorder Concert (a.k.a. The Brown Noise),1,3,4,4,14,Skip for under 14,"Sex & hookups — “Garrison's mental state! I worried that if you don't do something, well, it could kill 'im! Hold on a second! Are you actually suggesting that I have sex with my 41-year-old son?”"
4,1,0401,1. The Tooth Fairy's TATS 2000,1,4,4,4,14,Skip for under 14,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
4,2,0402,2. Cartman's Silly Hate Crime 2000,1,2,4,4,14,Skip for under 14,"Sex & hookups — “If a man beats another man because that man was sleeping with his wife, is that not a hate crime?”"
4,3,0403,3. Timmy! 2000,2,2,4,4,14,Skip for under 14,"Sex & hookups — “All right, children, today we're going to learn about Human reproduction! What do you think about that? Vaginas and penises Butt sex.”"
4,4,0404,4. Quintuplets 2000,3,1,4,4,14,Skip for under 14,"Violence & injury — “Let the quints stay! Romania is gay! Let the quints stay! Romania is gay! Fur is murder, fur is murder! Oh, what are we protesting here? Romania sucks.”"
4,5,0405,5. Cartman Joins NAMBLA,1,3,2,3,14,Preview first — about 14+,"Sex & hookups — “You mean you expect me to go out there and let all those horny old men Have their way with my fragile person? Just what team is this anyway? Just go, butters, we're running out of time.”"
4,6,0406,6. Cherokee Hair Tampons,3,5,3,5,16,Heavy — skip for under 16,"Sex & hookups — “Garrison, last week's charges of attempting to solicit sex from a minor That was not me, that was mr.”"
4,7,0407,7. Chef Goes Nanners,3,1,3,3,14,Preview first — about 14+,"Sex & hookups — “Alright, look, When two people work closely for a long time, Sometimes they feel what's called ""sexual tension"".”"
4,8,0408,8. Something You Can Do with Your Finger (a.k.a. Fingerbang),3,2,4,4,14,Skip for under 14,"Nudity & bodies — “Huh? Attention, shoppers, There are naked people at the orange smoothie machine, There are naked people at the orange- Oh! God damn it.”"
4,9,0409,9. Do the Handicapped Go to Hell? (1),3,2,3,3,14,Preview first — about 14+,"Sex & hookups — “I know that's what you liked about sex with saddam, I'm just showing you that i can be that way too.”"
4,10,0410,10. Probably (2),3,1,4,4,14,Skip for under 14,"Sex & hookups — “…the lord! Praise the lord! And now it's like there's one guy who's horrible to me, But i'm totally sexually attracted to, And then one guy who's really nice to me, But i'm not sexually attracted to at all!”"
4,11,0411,11. Fourth Grade,2,4,3,4,14,Skip for under 14,Sex & hookups — “…the men's locker room? I was just comparing size! For seven minutes? Ah! And what about the time you masturbated To the men's 100-Meter swimming relay at the olympics?”
4,12,0412,12. Trapper Keeper,3,2,3,3,14,Preview first — about 14+,"Sex & hookups — “Oh sweet, what's it gonna hybrid with now? Cartman, you might as well open up, We're just gonna have bill cosby bust the door down After he finishes having sex with your mom!”"
4,13,0413,13. Helen Keller! The Musical,1,1,4,4,14,Skip for under 14,"Swearing — “Come on, you blind bitch, channel your spirit through me! Tonight, we present the story of a courageous girl And her fight against depression.”"
4,14,0414,14. Pip (a.k.a. Great Expectations),3,4,3,4,14,Skip for under 14,"Sex & hookups — “I tried to tell you, pip, she's a vengeful, spiteful woman Who wanted nothing more than to see you hurt Along with the rest of the male sex.”"
4,15,0415,15. Fat Camp,3,5,2,5,16,Heavy — skip for under 16,Sex & hookups — “I told you i was a tight virgin flower.”
4,16,0416,16. The Wacky Molestation Adventure,3,1,3,3,14,Preview first — about 14+,"Sex & hookups — “What i want you to do, is learn to control those sick, sexual urges you have.”"
4,17,0417,17. A Very Crappy Christmas,3,4,4,4,14,Skip for under 14,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
5,1,0501,1. It Hits the Fan,1,5,4,5,16,Heavy — skip for under 16,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
5,2,0502,2. Cripple Fight,1,2,3,3,14,Preview first — about 14+,"Sex & hookups — “That's what you said about peterson, And then you ended up having sex with him.”"
5,3,0503,3. Super Best Friends,3,1,4,4,14,Skip for under 14,Sex & hookups — “You want to go get a room so you can make out for a while? Heh-Heh.”
5,4,0504,4. Scott Tenorman Must Die,1,4,4,4,14,Skip for under 14,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
5,5,0505,5. Terrance and Phillip: Behind the Blow,3,1,4,4,14,Skip for under 14,Nudity & bodies — “Could i just have you sign my breasts? What do i get in return? Whatever you want.”
5,6,0506,6. Cartmanland,3,1,4,4,14,Skip for under 14,"Violence & injury — “"" And so, god had a bunch of barbarians come in And slaughter job's ox and donkeys And murder all his workers.”"
5,7,0507,7. Proper Condom Use,2,5,4,5,16,Heavy — skip for under 16,Sex & hookups — “The only way we can combat that Is by educating children before they have sex.”
5,8,0508,8. Towelie,3,1,4,4,14,Skip for under 14,"Violence & injury — “Truth or no, your alien murdering group is over.”"
5,9,0509,9. Osama Bin Laden Has Farty Pants,3,1,4,4,14,Skip for under 14,"Violence & injury — “The americans are attacking! Where do we go? Get down! You, murdering american! Hey, shut up, kid, america didn't start this war.”"
5,10,0510,10. How to Eat with Your Butt,2,2,2,2,14,Mild — okay from about 14+,"Sex & hookups — “Why did the pigeon cross the road? Okay, why? Because he was having sex with the chick Because he was having sex with the ch-Chick Because he was having sex with the ch-Ch-Ch He was having sex with the chicken.”"
5,11,0511,11. The Entity (a.k.a. The Ginger Device),2,1,4,4,14,Skip for under 14,"Violence & injury — “So we have the same blood! Now, kyle two, listen to me.”"
5,12,0512,12. Here Comes the Neighborhood,1,1,3,3,14,Preview first — about 14+,Swearing — “And cartman for being a sadistic asshole.”
5,13,0513,13. Kenny Dies,1,1,4,4,14,Skip for under 14,"Swearing — “Fine, i don't need you assholes! I can sell these fetuses all on my own! Hello, is this university of colorado biology department? Great, i understand you're currently doing research On stem cells.”"
5,14,0514,14. Butters' Very Own Episode,3,2,3,3,14,Preview first — about 14+,Sex & hookups — “I was going to gay movie and bath houses And having sex with random men who were complete strangers.”
6,1,0601,1. Jared Has Aides,2,4,4,4,14,Skip for under 14,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
6,2,0602,2. Asspen,2,1,3,3,14,Preview first — about 14+,Violence & injury — “I'm gonna beat him! The race is half over and tad is still out in the lead.”
6,3,0603,3. Freak Strike,3,4,4,4,14,Skip for under 14,Sex & hookups — “…man? Could you go on the maury povich show with me And say that i'm out of control and do drugs and have sex So that i can go to the largest Putt-Putt golf course in the world?”
6,4,0604,4. Fun with Veal,3,1,4,4,14,Skip for under 14,"Violence & injury — “There you go, you're free! Run away! Go, they're gonna murder you! Stan, could you hurry it up? I'm freezing my ass off.”"
6,6,0606,6. Professor Chaos,1,1,2,2,14,Mild — okay from about 14+,"Alcohol & drugs — “TOWELIE'S COOL, BUT HE GETS STONED ALL THE TIME.”"
6,7,0607,7. The Simpsons Already Did It,3,1,3,3,14,Preview first — about 14+,"Violence & injury — “Alright, let's just leave the semen sample next to the corpse.”"
6,8,0608,8. Red Hot Catholic Love,1,4,3,4,14,Skip for under 14,"Sex & hookups — “If things continue this way We'll never be able to have sex with young boys again! Yeah!Uh-Huh! That's right! That's right- Wait, what?! In france as well, we are finding it harder and harder To make love to our boys.”"
6,9,0609,9. Free Hat,3,1,3,3,14,Preview first — about 14+,"Sex & hookups — “…Hat! Hat! Hat! Thank you, everyone- Kill the innocent! Uh, i'm so thankful for all your support- Rape the virgin!”"
6,10,0610,10. Bebe's Boobs Destroy Society,1,5,3,5,16,Heavy — skip for under 16,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
6,11,0611,11. Child Abduction is Not Funny,2,1,3,3,14,Preview first — about 14+,"Violence & injury — “You mean that even though all the news Is about murderers and abductors, Those kind of people only make up A very small part of the world.”"
6,12,0612,12. A Ladder to Heaven,3,4,4,4,14,Skip for under 14,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
6,13,0613,13. The Return of the Fellowship of the Ring to the Two Towers,1,5,4,5,16,Heavy — skip for under 16,Sex & hookups — “It shows adult men and adult women Having sexual intercourse.”
6,14,0614,14. Death Camp of Tolerance,2,1,4,4,14,Skip for under 14,Sex & hookups — “I want to come clean with you and tell you that back then Some of us were uncomfortable with your sexual preferences.”
6,15,0615,15. The Biggest Douche in the Universe,1,1,3,3,14,Preview first — about 14+,Swearing — “What the hell are you assholes doing here? That's cartman.”
6,16,0616,16. My Future Self 'n' Me,1,4,4,4,14,Skip for under 14,"Sex & hookups — “Of your own time travel company! Oh wow, really? That's so awesome! Now i'll really work to be successful! Right on! Go have sex with yourself, asshole!”"
6,17,0617,17. Red Sleigh Down,1,1,3,3,14,Preview first — about 14+,"Swearing — “God dammit, i have to get that haibo robot doll, You son of a bitch! Hey, i'm just your naughty or nice accountant, Don't blame me for the numbers! Haven't you seen the haibo doll? It's like a pet, a robot pet.”"
7,1,0701,1. Cancelled,1,3,4,4,14,Skip for under 14,"Sex & hookups — “They took the children, Jeff! I have to know what those aliens are up to! Wait a minute! Butt sex! Butt sex? Butt sex requires a lot of lubrication, right? Lubrication.”"
7,2,0702,2. Krazy Kripples,2,1,3,3,14,Preview first — about 14+,"Violence & injury — “So can we join your g group? All right, you wanna thug with the Five Point Crips? Bitches, all you gotta do is pop some punk-ass Bloods.”"
7,3,0703,3. Toilet Paper,1,1,5,5,16,Heavy — skip for under 16,"Swearing — “Dreible thinks she's so cool! How dare she talk to us like that?! Yeah, who the fuck is that?! We can't let her get away with this! I think tonight we need to do something drastic.”"
7,4,0704,4. I'm a Little Bit Country,2,1,4,4,14,Skip for under 14,"Violence & injury — “What about the war? Ih--It's g-gay? Uh huh, and what aspect of it do you think is most gay? Uuuh, n-no blood for oil.”"
7,5,0705,5. Fat Butt and Pancake Head,1,2,5,5,16,Heavy — skip for under 16,"Sex & hookups — “I'm gonna fulfill all your sexy wishes, give you lots of taco-flavored kisses.”"
7,6,0706,6. Lil' Crime Stoppers,3,4,4,4,14,Skip for under 14,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
7,7,0707,7. Red Man's Greed,1,1,4,4,14,Skip for under 14,"Swearing — “…interest Kyle anymore! Well I'm calling the moving company right now! Well, you shouldn't be such a dick, dude.”"
7,8,0708,8. South Park is Gay!,3,1,2,3,14,Preview first — about 14+,Violence & injury — “I think they learned murder is wrong.”
7,9,0709,9. Christian Rock Hard,1,1,5,5,16,Heavy — skip for under 16,"Swearing — “How's it going? We're not letting you back in the band, Cartman! Fuck off! I don't wanna be in your crappy band, guys.”"
7,10,0710,10. Grey Dawn,3,1,4,4,14,Skip for under 14,"Violence & injury — “Would you like a gun? Oh, I suppose so.”"
7,11,0711,11. Casa Bonita,2,2,4,4,14,Skip for under 14,"Sex & hookups — “Now you say, ""Ingmar Bergman who?"" Take that, Jimmy! And that! And don't you ever talk bad about Kyle again! Kyle is my friend! And if you say you had sex with his mom one more time, I'm gonna really let you have it!”"
7,12,0712,12. All About the Mormons?,2,1,4,4,14,Skip for under 14,"Sex & hookups — “Did you make out with him, too? What's the big deal? Can't I have other friends? You guys should give Gary a chance.”"
7,13,0713,13. Butt Out,1,1,4,4,14,Skip for under 14,"Swearing — “…lot of horrible things in your life, but smoking? You're grounded for three weeks! Three weeks?! Are you fucking kidding me?”"
7,14,0714,14. Raisins,2,1,4,4,14,Skip for under 14,"Violence & injury — “We have things like hoola-hoops, silly string and water guns to play with the other girls.”"
7,15,0715,15. It's Christmas in Canada,3,1,5,5,16,Heavy — skip for under 16,"Violence & injury — “My little brother was-- - Not so fast! - Ike! - Kyle! Prime Minister, these are the child's Canadian parents! Their Canadian blood pumps through his veins!”"
8,1,0801,1. Good Times with Weapons,3,4,5,5,16,Heavy — skip for under 16,Sex & hookups — “I guess parents don't give a crap about violence if there's sex things to worry about.”
8,2,0802,2. Up the Down Steroid,2,3,4,4,14,Skip for under 14,"Sex & hookups — “Jim, it's your father! I said I'm coming! Give me a Goddamned s-second! Jimmy, were you masturbating? Nn-no, Dad.”"
8,3,0803,3. The Passion of the Jew,1,1,4,4,14,Skip for under 14,"Nudity & bodies — “Gibson?! So! You boys have led me here to your secret base, huh? I guess now you're gonna start torturing me! Well! Oh, my nipples are so tender!”"
8,4,0804,4. You Got F**ked in the Ass,1,1,2,2,14,Mild — okay from about 14+,Homophobic jokes — “People will think we're fags.”
8,5,0805,5. Awesom-o,2,1,4,4,14,Skip for under 14,Violence & injury — “I would like to see what he looks like so I can beat him up for you.”
8,6,0806,6. The Jeffersons,2,4,4,4,14,Skip for under 14,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
8,7,0807,7. Goobacks,1,2,5,5,16,Heavy — skip for under 16,Sex & hookups — “Hundreds of men who have lost their jobs to time immigrants are here having sex with one another.”
8,8,0808,8. Douche and Turd,3,1,4,4,14,Skip for under 14,"Violence & injury — “But now that you know where our compound is, you'll either have to live with us, or be murdered.”"
8,9,0809,9. Something Wall-Mart This Way Comes,1,1,4,4,14,Skip for under 14,"Swearing — “That is fucking stupid, Cartman! Oh yeah?! I'll bet you five bucks that when you die you crap your pants, asshole! Hey everybody, it's time! It's time! It's time.”"
8,10,0810,10. Pre-School,3,3,4,4,14,Skip for under 14,"Sex & hookups — “How the hell are condoms gonna help us?! Sorry, heh.”"
8,11,0811,11. Quest for Ratings,1,2,4,4,14,Skip for under 14,Sex & hookups — “It should be Sexy News.”
8,12,0812,12. Stupid Spoiled Whore Video Playset,1,2,5,5,16,Heavy — skip for under 16,Sex & hookups — “They're having a huge sex party right now and I'm not invited.”
8,13,0813,13. Cartman's Incredible Gift,3,2,4,4,14,Skip for under 14,"Sex & hookups — “""You come home rigtht now and have sex with me!”"
8,14,0814,14. Woodland Critter Christmas,3,3,4,4,14,Skip for under 14,"Sex & hookups — “Porcupiney is a virgin, Stanny.”"
9,1,0901,1. Mr. Garrison's Fancy New Vagina,1,5,3,5,16,Heavy — skip for under 16,Sex & hookups — “A sex-change operation is my last chance at happiness.”
9,2,0902,"2. Die Hippie, Die",3,1,2,3,14,Preview first — about 14+,"Violence & injury — “…a geologist! We don't have time to argue! They're gonna nuke us! Put them in my laptop! Slayer - ""Raining Blood"" Oh man, not cool.”"
9,3,0903,3. Wing,1,1,3,3,14,Preview first — about 14+,"Swearing — “Shitty Wok, take your order prease.”"
9,4,0904,4. Best Friends Forever,3,1,3,3,14,Preview first — about 14+,"Violence & injury — “Removing the feeding tube is murder, Removing the feeding tube is murder!”"
9,5,0905,5. The Losing Edge,1,1,4,4,14,Skip for under 14,"Swearing — “That was no strike! What the hell is wrong with you, ref? Good call, ref! Good call! Come on, Alan! This pitcher throws like a girl! What'd you say?! You heard me, asshole!”"
9,6,0906,6. The Death of Eric Cartman,3,1,4,4,14,Skip for under 14,"Nudity & bodies — “Mom! - She's here! She's got Colonel! - I want some! - I want a breast! Some extra-crispy thighs, extra crispy? Uuh uh uh, not so fast.”"
9,7,0907,7. Erection Day,2,5,4,5,16,Heavy — skip for under 16,"Sex & hookups — “No room at the inn, Virgin Mary.”"
9,8,0908,8. Two Days Before the Day After Tomorrow,3,1,2,3,14,Preview first — about 14+,"Nudity & bodies — “My leg is broken, and my left boob is leaking.”"
9,9,0909,9. Marjorine,2,1,4,4,14,Skip for under 14,Suicide & self-harm — “Your son is at the Bowery Building threatening to kill himself.”
9,10,0910,10. Follow That Egg,3,2,4,4,14,Skip for under 14,"Sex & hookups — “I've forgiven you for walking out on me after I had my sex change, and uh And I'm ready to take you back, Mr.”"
9,11,0911,11. Ginger Kids,3,1,4,4,14,Skip for under 14,"Violence & injury — “My fellow gingers! The day of reckoning is finally upon us! Cartman ? Oh Jesus, I should have known! What we begin here, we will take worldwide, until the blood of every non-ginger child has been spilled!”"
9,12,0912,12. Trapped in the Closet,3,1,4,4,14,Skip for under 14,Violence & injury — “I asked myself why won't Tom Cruise just come out the closet? Nobody has no answers and so I pull out my gun!”
9,13,0913,13. Free Willzyx,2,2,4,4,14,Skip for under 14,Nudity & bodies — “He said my dad was gonna sneak into my room naked one night and beat me up.”
9,14,0914,14. Bloody Mary,3,4,2,4,14,Skip for under 14,Sex & hookups — “The statue of the Virgin Mary has started to bleed.”
10,1,1001,1. The Return of Chef,2,4,4,4,14,Skip for under 14,Sex & hookups — “Like what? I think I think he wants to have sex with me.”
10,2,1002,2. Smug Alert!,2,1,4,4,14,Skip for under 14,"Nudity & bodies — “I'm sorry, Stan, but unfortunately you live in a small-minded town filled with ignorant boobs.”"
10,3,1003,3. Cartoon Wars (1),3,3,4,4,14,Skip for under 14,"Sex & hookups — “And what do we know about the places Muslims live ? They live in Good, sand ! Now put yourself in the shoes of a Muslim, it's friday night but you can't have sex and you can't jack off.”"
10,4,1004,4. Cartoon Wars (2),3,1,5,5,16,Heavy — skip for under 16,Violence & injury — “I'm hear to investigate a murder.”
10,5,1005,5. A Million Little Fibers,3,4,4,4,14,Skip for under 14,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
10,6,1006,6. ManBearPig,3,1,4,4,14,Skip for under 14,Violence & injury — “Please welcome Al Gore.”
10,7,1007,7. Tsst,3,1,4,4,14,Skip for under 14,Violence & injury — “Where am I supposed to get a gun? - Well I don't know.”
10,8,1008,"8. Make Love, Not Warcraft",3,1,4,4,14,Skip for under 14,"Violence & injury — “Butters, go buy World of Warcraft, install it on your computer and join the online sensation before we all murder you.”"
10,9,1009,9. Mystery of the Urinal Deuce,1,1,4,4,14,Skip for under 14,Swearing — “Follow me! Who the fuck are you?! - There's no time! come on! Do you mind telling us what the hell is going on? Who are you? - I'm a detective.”
10,10,1010,10. Miss Teacher Bangs a Boy,1,4,4,4,14,Skip for under 14,Sex & hookups — “You sure they had sex? Y es.”
10,11,1011,11. Hell On Earth 2006,3,3,4,4,14,Skip for under 14,Sex & hookups — “Every costume party there's like fourteen guys come dressed like the Crow 'cause they wanna look hot and hook up.”
10,12,1012,12. Go God Go (1),1,4,4,4,14,Skip for under 14,"Sex & hookups — “I've got a date! I've got a date! My first real date with a real man since my sex-change operation! Oh boy, what'll I wear?! Hey everybody! Close the door, I'm trying to freeze! Eric, get out of there.”"
10,13,1013,13. Go God Go XII (2),3,3,5,5,16,Heavy — skip for under 16,"Sex & hookups — “I want this Nintendo hooked up to my float screen NOW! Come on! Come on! Dude, what is taling so long! I wanna play! Uhh, what kind of output does this have? This is some ancient Super-VHS output or somethin'.”"
10,14,1014,14. Stanley's Cup,3,1,3,3,14,Preview first — about 14+,"Violence & injury — “Sooo, if we lose we're gonna kill Nelson? Oh Jesus, no! I don't wanna be a murderer! Relax! If we lose we're not gonna be murderers.”"
11,1,1101,1. With Apologies to Jesse Jackson,2,1,4,4,14,Skip for under 14,"Violence & injury — “And if you take away the gun powder- - Yeah, yeah, we get it, Mr.”"
11,2,1102,2. Cartman Sucks,1,4,4,4,14,Skip for under 14,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
11,3,1103,3. Lice Capades,3,1,4,4,14,Skip for under 14,"Violence & injury — “Sorry to cut the honeymoon short! Why you murdering bastard! Your little fantasy of another world ends here! Walk! - What the hell do you want, Vice President?! Walk! Clyde, dude, get down to the park.”"
11,4,1104,4. The Snuke,1,4,2,4,14,Skip for under 14,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
11,5,1105,5. Fantastic Easter Special,3,1,3,3,14,Preview first — about 14+,Violence & injury — “What? - Stab me with this.”
11,6,1106,6. D-Yikes,1,4,5,5,16,Heavy — skip for under 16,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
