season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
1,8,0108,Fruitbat,1,1,1,1,6,Usually fine — about 6+,
1,9,0109,Horsey Ride,1,1,1,1,6,Usually fine — about 6+,Violence & injury — Stripe playfully points finger guns at Bluey and Bingo.
2,1,0201,Dance Mode,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Cut to the Busker, who is playing on a Thongophone - an instrument consisting of a tangle of PVC pipes, played by slapping the pipe openings with thongs."
2,10,0210,Rug Island,1,1,1,1,6,Usually fine — about 6+,
2,11,0211,Charades,1,1,1,1,6,Usually fine — about 6+,
2,12,0212,Sticky Gecko,1,1,1,1,6,Usually fine — about 6+,
2,13,0213,Dad Baby,1,1,1,1,6,Usually fine — about 6+,
2,14,0214,Mum School,1,1,1,1,6,Usually fine — about 6+,"Nudity & bodies — The camera cuts to the hallway. Bingo is still running at full speed, completely naked under her trailing pink towel, giggling wildly as Bandit bounds after her"
2,15,0215,Trains,1,1,1,1,6,Usually fine — about 6+,
2,16,0216,Army,1,1,1,1,6,Usually fine — about 6+,
2,17,0217,Fancy Restaurant,1,1,1,1,6,Usually fine — about 6+,
2,18,0218,Piggyback,1,1,1,1,6,Usually fine — about 6+,
2,19,0219,The Show,1,1,1,1,6,Usually fine — about 6+,
2,2,0202,Hammerbarn,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Checkout Lady: “Hey, would you kids like to try my beeper gun?”"
2,20,0220,Ticklecrabs,1,1,1,1,6,Usually fine — about 6+,
2,21,0221,Escape,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Bandit: “""Butlers?! Oh no, punch it mum!""”"
2,22,0222,Bus,1,1,1,1,6,Usually fine — about 6+,
2,23,0223,Queens,1,1,1,1,6,Usually fine — about 6+,
2,24,0224,Flat Pack,1,1,1,1,6,Usually fine — about 6+,
2,25,0225,Helicopter,1,1,1,1,6,Usually fine — about 6+,"Fat-shaming — Chloe: “""Chickee-chickee! Look at that big whale!""”"
2,26,0226,Sleepytime,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Real life; Bingo is slapping Bandit in the face and muzzle, who yaps every time he's slapped."
2,27,0227,Grandad,1,1,1,1,6,Usually fine — about 6+,
2,28,0228,Seesaw,1,1,1,1,6,Usually fine — about 6+,
2,29,0229,Movies,1,1,1,1,6,Usually fine — about 6+,
2,3,0203,Featherwand,1,1,1,1,6,Usually fine — about 6+,
2,30,0230,Library,1,1,1,1,6,Usually fine — about 6+,
2,31,0231,Barky Boats,1,1,1,1,6,Usually fine — about 6+,
2,32,0232,Burger Shop,1,1,1,1,6,Usually fine — about 6+,
2,33,0233,Circus,1,1,1,1,6,Usually fine — about 6+,
2,34,0234,Swim School,1,1,1,1,6,Usually fine — about 6+,
2,35,0235,Café,1,1,1,1,6,Usually fine — about 6+,
2,36,0236,Postman,1,1,1,1,6,Usually fine — about 6+,
2,37,0237,The Quiet Game,1,1,1,1,6,Usually fine — about 6+,
2,38,0238,Mr Monkeyjocks,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — The scene cuts to Bandit, sitting on the floor, stabbing at a sausage."
2,39,0239,Double Babysitter,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Radley: “And then the prince knocked the dragon with a big prince punch!”
2,4,0204,Squash,1,1,1,1,6,Usually fine — about 6+,
2,40,0240,Bad Mood,1,1,1,1,6,Usually fine — about 6+,
2,41,0241,Octopus,1,1,1,1,6,Usually fine — about 6+,
2,42,0242,Bin Night,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Bluey throws a few punches, showing off her karate moves."
2,43,0243,Muffin Cone,1,1,1,1,6,Usually fine — about 6+,Violence & injury — Muffin: “Now I'll cut it into twiangles.. (knocks around the shop once more as she searches it) where's the knife?”
2,44,0244,Duck Cake,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Bandit walks back to the kitchen, only to trip over a block. Bluey giggles, and the shot cuts to the kitchen, with Bandit just now starting on the cake. He reads over the book while hovering a knife above the cake base."
2,45,0245,Handstand,1,1,1,1,6,Usually fine — about 6+,
2,46,0246,Road Trip,1,1,1,1,6,Usually fine — about 6+,
2,47,0247,Ice Cream,1,1,1,1,6,Usually fine — about 6+,
2,48,0248,Dunny,1,1,1,1,6,Usually fine — about 6+,
2,49,0249,Typewriter,1,1,1,1,6,Usually fine — about 6+,
2,5,0205,Hairdressers,1,1,1,1,6,Usually fine — about 6+,
2,50,0250,Baby Race,1,1,1,1,6,Usually fine — about 6+,
2,51,0251,Christmas Swim,1,1,1,1,6,Usually fine — about 6+,
2,52,0252,Easter,1,1,1,1,6,Usually fine — about 6+,
2,6,0206,Stumpfest,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Stripe throws a punch, but Pat grabs him and throws him over."
2,7,0207,Favourite Thing,1,1,1,1,6,Usually fine — about 6+,
2,8,0208,Daddy Dropoff,1,1,1,1,6,Usually fine — about 6+,
2,9,0209,Bingo,1,1,1,1,6,Usually fine — about 6+,
3,1,0301,Perfect,1,1,1,1,6,Usually fine — about 6+,Violence & injury — Bingo pretends to get a ticket out of her pocket and hands it to Bandit. She giggles. Bandit pretends to take and punch it.
3,10,0310,Magic,1,1,1,1,6,Usually fine — about 6+,
3,11,0311,Chest,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Chilli: “""I can beat him in 4 moves."" Giving a bowl to Bingo, and taking the queen piece”"
3,12,0312,Sheepdog,1,1,1,1,6,Usually fine — about 6+,
3,13,0313,Housework,1,1,1,1,6,Usually fine — about 6+,
3,14,0314,Pass the Parcel,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — The song ends with the parcel in Jasper's hands. He opens it, revealing an octopus-themed water pistol. He holds it aloft, tail wagging furiously!"
3,15,0315,Explorers,1,1,1,1,6,Usually fine — about 6+,
3,16,0316,Phones,1,1,1,1,6,Usually fine — about 6+,
3,17,0317,Pavlova,1,1,1,1,6,Usually fine — about 6+,
3,18,0318,Rain,1,1,1,1,6,Usually fine — about 6+,
3,19,0319,Pizza Girls,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — It shows the tap dripping water. Muffin is seen putting the wheel back on the car, which she starts punching the wheel into place. Bingo and Socks are finishing up the “no mushrooms” pizza."
3,2,0302,Bedroom,1,1,1,1,6,Usually fine — about 6+,
3,20,0320,Driving,1,1,1,1,6,Usually fine — about 6+,
3,21,0321,Tina,1,1,1,1,6,Usually fine — about 6+,
3,22,0322,Whale Watching,1,1,1,1,6,Usually fine — about 6+,
3,23,0323,Family Meeting,1,1,1,1,6,Usually fine — about 6+,
3,24,0324,Faceytalk,1,1,1,1,6,Usually fine — about 6+,
3,25,0325,Ragdoll,1,1,1,1,6,Usually fine — about 6+,
3,26,0326,Fairytale,1,1,1,1,6,Usually fine — about 6+,
3,27,0327,Musical Statues,1,1,1,1,6,Usually fine — about 6+,
3,28,0328,Stories,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Winton grabs some red beeswax and starts punching it, while Indy takes her horse and sadly walks away."
3,29,0329,Puppets,1,1,1,1,6,Usually fine — about 6+,Violence & injury — Unicorse turns around and tries to stab Bluey with his soft fabric horn.
3,3,0303,Obstacle Course,1,1,1,1,6,Usually fine — about 6+,
3,30,0330,Turtleboy,1,1,1,1,6,Usually fine — about 6+,
3,31,0331,Onesies,1,1,1,1,6,Usually fine — about 6+,
3,32,0332,Tradies,1,1,1,1,6,Usually fine — about 6+,"Alcohol & drugs — …microphone, a bottle of chocolate milk, a fish with a hook, a shark fin, two small dogs shouting, a keg of beer, a cricket paddle with a ball and a tiger were added to it."
3,33,0333,Granny Mobile,1,1,1,1,6,Usually fine — about 6+,
3,34,0334,Space,1,1,1,1,6,Usually fine — about 6+,
3,35,0335,Smoochy Kiss,1,1,1,1,6,Usually fine — about 6+,Swearing — Bandit cocks a leg and grunts.
3,36,0336,Dirt,1,1,1,1,6,Usually fine — about 6+,
3,37,0337,The Decider,1,1,1,1,6,Usually fine — about 6+,
3,38,0338,Cubby,1,1,1,1,6,Usually fine — about 6+,
3,39,0339,Exercise,1,1,1,1,6,Usually fine — about 6+,
3,4,0304,Promises,1,1,1,1,6,Usually fine — about 6+,
3,40,0340,Relax,1,1,1,1,6,Usually fine — about 6+,
3,41,0341,Stickbird,1,1,1,1,6,Usually fine — about 6+,Swearing — Bingo cocks her arm to throw.
3,42,0342,Show and Tell,1,1,1,1,6,Usually fine — about 6+,
3,43,0343,Dragon,1,1,1,1,6,Usually fine — about 6+,
3,44,0344,Wild Girls,1,1,1,1,6,Usually fine — about 6+,
3,45,0345,TV Shop,1,1,1,1,6,Usually fine — about 6+,
3,46,0346,Slide,1,1,1,1,6,Usually fine — about 6+,
3,47,0347,Cricket,1,1,1,1,6,Usually fine — about 6+,
3,48,0348,Ghostbasket,1,1,1,1,6,Usually fine — about 6+,
3,49,0349,Surprise!,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — We see her gun at the bottom of the screen Bandit runs across the screen from right to left.
3,5,0305,Omelette,1,1,1,1,6,Usually fine — about 6+,
3,6,0306,Born Yesterday,1,1,1,1,6,Usually fine — about 6+,
3,7,0307,Mini Bluey,1,1,1,1,6,Usually fine — about 6+,
3,8,0308,Unicorse,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Unicorse charges into The Lawyer and a tussle akin to ""Punch and Judy""-show ensues behind the couch."
3,9,0309,Curry Quest,1,1,1,1,6,Usually fine — about 6+,
