season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
4,1,0401,"1. Edge of Tomorty: Rick, Die, Rickpeat",3,2,4,4,14,Skip for under 14,"Sex & hookups — “Will you just go up? - Stop! - You're gonna make me die wrong! - Wait a minute, what? Morty, do you have a death crystal - in your pocket? - No! Maybe! You little monster! I thought you were masturbating!”"
4,2,0402,2. The Old Man and the Seat,3,2,4,4,14,Skip for under 14,Porn / strippers / sex work — “Then you know that a few years ago - I started getting into - Strap-on porn? Yes.”
4,3,0403,3. One Crew Over the Crewcoo's Morty,3,1,4,4,14,Skip for under 14,Violence & injury — “Let's loop this corpse.”
4,4,0404,4. Claw and Hoarder: Special Ricktim's Morty,1,3,3,3,14,Preview first — about 14+,"Sex & hookups — “Who's this mysterious character? Shadow Jacker, you haven't come out of your masturbation cave in eons.”"
4,5,0405,5. Rattlestar Ricklactica,3,1,4,4,14,Skip for under 14,"Nudity & bodies — “Aw, man, I-I wanted to go to Boob World.”"
4,6,0406,6. Never Ricking Morty,3,1,5,5,16,Heavy — skip for under 16,Sex & hookups — You're staying a virgin
4,7,0407,7. Promortyus,1,1,4,4,14,Skip for under 14,Swearing — you don't chop your dick off.
4,8,0408,8. The Vat of Acid Episode,3,1,5,5,16,Heavy — skip for under 16,Violence & injury — You brought fake crystals and a gun?
4,9,0409,9. Childrick of Mort,3,4,4,4,14,Skip for under 14,Sex & hookups — Sex with a living planet?
4,10,0410,Star Mort Rickturn of the Jerri,3,1,4,4,14,Skip for under 14,"Nudity & bodies — God damn it. Morty, fix your underwear."
5,1,0501,1. Mort Dinner Rick Andre,3,4,5,5,16,Heavy — skip for under 16,Sex & hookups — to have a threesome with us?
5,2,0502,2. Mortyplicity,3,4,4,4,14,Skip for under 14,Sex & hookups — I had sex with their queen.
5,3,0503,3. A Rickconvenient Mort,3,3,5,5,16,Heavy — skip for under 16,Sex & hookups — I'd rather have sex with.
5,4,0504,4. Rickdependence Spray,3,4,4,4,14,Skip for under 14,"Sex & hookups — The sperm, Morty!"
5,5,0505,5. Amortycan Grickfitti,3,1,5,5,16,Heavy — skip for under 16,Sex & hookups — lose my virginity.
5,6,0506,6. Rick & Morty's Thanksploitation Spectacular,3,2,4,4,14,Skip for under 14,Nudity & bodies — put a buckshot in its panties.
5,7,0507,7. Gotron Jerrysis Rickvangelion,3,1,4,4,14,Skip for under 14,"Nudity & bodies — ALL SINGING: “Boob World, Boob World ♪”"
5,8,0508,8. Rickternal Friendshine of the Spotless Mort,3,2,3,3,14,Preview first — about 14+,Nudity & bodies — I thought for sure I'd have to be naked
5,9,0509,9. Forgetting Sarick Mortshall,3,1,4,4,14,Skip for under 14,Porn / strippers / sex work — eat my porno magazines?
5,10,0510,Rickmurai Jack,3,2,4,4,14,Skip for under 14,"Sex & hookups — See ya later, masturbators."
6,1,0601,1. Solaricks,3,2,5,5,16,Heavy — skip for under 16,"Nudity & bodies — Or maybe it's me, all naked!"
6,2,0602,2. Rick: A Mort Well Lived,3,2,5,5,16,Heavy — skip for under 16,"Sex & hookups — and masturbation,"
6,3,0603,3. Bethic Twinstinct,3,4,5,5,16,Heavy — skip for under 16,"Sex & hookups — Oh, my God, Beth, there's masturbating"
6,4,0604,4. Night Family,2,1,4,4,14,Skip for under 14,Violence & injury — It needs a blood sample.
6,5,0605,5. Final DeSmithation,3,5,5,5,16,Heavy — skip for under 16,"Sex & hookups — ""You will have sex with your mother."""
6,6,0606,6. JuRicksic Mort,3,1,5,5,16,Heavy — skip for under 16,Nudity & bodies — A rear naked choke hold. I'll show you.
6,7,0607,7. Full Meta Jackrick,3,2,5,5,16,Heavy — skip for under 16,"Sex & hookups — Jerry, I had sex with your wife."
6,8,0608,8. Analyze Piss,3,1,5,5,16,Heavy — skip for under 16,Sex & hookups — I'm sorry I sexualized you!
6,9,0609,9. A Rick in King Mortur's Mort,3,4,4,4,14,Skip for under 14,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
6,10,0610,Ricktional Mortpoon's Rickmas Mortcation,3,1,5,5,16,Heavy — skip for under 16,Violence & injury — wasn't murdered as a child.
7,1,0701,1. How Poopy Got His Poop Back,3,1,5,5,16,Heavy — skip for under 16,Violence & injury — The best bloody day of my life.
7,2,0702,2. The Jerrick Trap,3,1,5,5,16,Heavy — skip for under 16,Violence & injury — I'm not going to murder Gene.
7,3,0703,3. Air Force Wong,3,2,5,5,16,Heavy — skip for under 16,Sex & hookups — of hippie sex cult.
7,4,0704,4. That's Amorte,3,1,5,5,16,Heavy — skip for under 16,Violence & injury — Check it out. Murdered.
7,5,0705,5. Unmortricken,3,1,5,5,16,Heavy — skip for under 16,Violence & injury — A monkey humping a shotgun has
7,6,0706,6. Rickfending Your Mort,3,1,5,5,16,Heavy — skip for under 16,Violence & injury — We don't just murder for fun.
7,7,0707,7. Wet Kuat Amortican Summer,3,2,5,5,16,Heavy — skip for under 16,Sex & hookups — girl to hook up with on Tuesdays?
7,8,0708,8. Rise of the Numbericons: The Movie,3,1,5,5,16,Heavy — skip for under 16,Violence & injury — Kill! Murder! Death!
7,9,0709,9. Mort: Ragnarick,3,2,5,5,16,Heavy — skip for under 16,Nudity & bodies — You will have your naked imbecile.
7,10,0710,Fear No Mort,3,2,5,5,16,Heavy — skip for under 16,Sex & hookups — My greatest fear is you hooking up?
8,1,0801,1. Summer of All Fears,3,4,4,4,14,Skip for under 14,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
9,1,0901,1. Theres Something About Morty,3,1,5,5,16,Heavy — skip for under 16,Violence & injury — He'll want to murder
9,2,0902,"2. Ricks Days, Seven Nights",3,2,4,4,14,Skip for under 14,Sex & hookups — to hook up with locals.
9,3,0903,3. Rick Fu Hustle,3,3,5,5,16,Heavy — skip for under 16,Sex & hookups — to hook up the flat screen.
9,4,0904,4. A Ricker Runs Through It,3,1,5,5,16,Heavy — skip for under 16,Violence & injury — a lot of blood.
9,5,0905,5. Jer Bud,3,2,5,5,16,Heavy — skip for under 16,Nudity & bodies — about the way I look naked.
9,6,0906,6. Erickerhead,3,4,5,5,16,Heavy — skip for under 16,Sex & hookups — I had an orgasm.
9,7,0907,7. Mortgully: The Last Rickforest,1,1,5,5,16,Heavy — skip for under 16,Swearing — What the f***'s going on.
9,8,0908,8. Rickuiem Mort a Dream,3,4,5,5,16,Heavy — skip for under 16,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
9,9,0909,9. Salute Your Morts,3,4,5,5,16,Heavy — skip for under 16,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
9,10,0910,Field Of Dreams,3,2,5,5,16,Heavy — skip for under 16,Porn / strippers / sex work — buried with your porn magazines?
