season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
0,14,0014,Dreamscaperers,3,1,1,3,10,Preview first — about 10+,"Violence & injury — Dipper, Mabel, Stan, and Wendy are watching television. Dipper and Wendy are shooting each other with Nyarf brand dart guns."
0,15,0015,"Dungeons, Dungeons, and More Dungeons",3,1,1,3,10,Preview first — about 10+,"Violence & injury — (Takes out a gun) Your math is no match for my gun, you idiot!"
0,16,0016,Eyes,1,1,1,1,8,Usually fine — about 8+,
0,17,0017,Fight Fighters,3,1,1,3,10,Preview first — about 10+,"Violence & injury — You know, studies show that keeping a ladder in the house is more dangerous than a loaded gun. That's why I own ten guns, in case some maniac tries to sneak in with a ladder."
0,18,0018,Gideon Rises,3,1,1,3,10,Preview first — about 10+,Violence & injury — (Shoots water guns at Dipper and Mabel and pops out of cardboard box) Soos-ed!
0,19,0019,Government Agency,1,1,1,1,8,Usually fine — about 8+,
0,20,0020,Headhunters,3,1,1,3,10,Preview first — about 10+,"Violence & injury — (Starts quacking, the subtitles read:) Accident, constable? Or is it...Murder?!"
0,21,0021,Into the Bunker,2,1,1,2,8,Mild — okay from about 8+,"Nudity & bodies — (Casually) Dude, you're laying on my bra."
0,22,0022,Irrational Treasure,1,1,1,1,8,Usually fine — about 8+,
0,23,0023,Land Before Swine,3,1,1,3,10,Preview first — about 10+,"Nudity & bodies — He's a fat, naked, jerk."
0,24,0024,Laptop Code,1,1,1,1,8,Usually fine — about 8+,
0,25,0025,Lefty,1,1,1,1,8,Usually fine — about 8+,Suicide & self-harm — (Takes suicide pills) The time has come!
0,26,0026,Little Dipper,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — (Sees a butterfly pass through the pink light and shrink, then the blue light and grow; it knocks over a tree) What the heck? (Cuts a crystal off with a Swiss army knife)"
0,27,0027,Little Gift Shop of Horrors,3,1,1,3,10,Preview first — about 10+,"Nudity & bodies — Drives into the machine) The origin of life. The meaning of existence. Why dudes have nipples. (He presses a button, making the machine glow"
0,28,0028,Mabel's Guide to Art,1,1,1,1,8,Usually fine — about 8+,
0,29,0029,Mabel's Guide to Color,1,1,1,1,8,Usually fine — about 8+,
0,30,0030,Mabel's Guide to Dating,1,1,1,1,8,Usually fine — about 8+,
0,31,0031,Mabel's Guide to Fashion,1,1,1,1,8,Usually fine — about 8+,
0,32,0032,Mabel's Guide to Stickers,1,1,1,1,8,Usually fine — about 8+,
0,33,0033,Mailbox,1,1,1,1,8,Usually fine — about 8+,
0,34,0034,Medalions,1,1,1,1,8,Usually fine — about 8+,
0,35,0035,Northwest Mansion Mystery,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Grenda, get the glue gun. We're making dresses!"
0,36,0036,Not What He Seems,2,1,2,2,8,Mild — okay from about 8+,"Swearing — Several agents rappel out of a helicopter. Cut to the Mystery Shack attic, where agents crash in and cock their weapons."
0,37,0037,Relation Shipping,1,1,1,1,8,Usually fine — about 8+,
0,38,0038,Roadside Attraction,2,1,1,2,8,Mild — okay from about 8+,"Affairs / cheating — You know, I'm going on a break. You wanna take the sky tram up to Widow's Peak?"
0,39,0039,Scary-oke,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — (Pulls a zombie head off his jacket and watches it dissolve in his hand) This is bigger than we imagined. We need to bring in the big guns.
0,40,0040,Society of the Blind Eye,3,1,1,3,10,Preview first — about 10+,"Nudity & bodies — You're no match for the unstoppable power of- (His robe is caught in the tube and rips off, leaving him in his underwear.) That's right, I don't wear nothin' under my robe."
0,41,0041,Sock Opera,2,1,1,2,8,Mild — okay from about 8+,Sex & hookups — Did he just make out with his puppets?
0,42,0042,Soos and the Real Girl,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — (Playing a video game entitled ""First Person Puncher"") Punch!"
0,43,0043,Stan's Brother,1,1,1,1,8,Usually fine — about 8+,
0,44,0044,Stan's Tattoo,1,1,1,1,8,Usually fine — about 8+,
0,45,0045,Summerween,2,1,1,2,8,Mild — okay from about 8+,Nudity & bodies — (Still wearing his underwear) Ahahaha! Still got it!
0,46,0046,The Deep End,1,1,1,1,8,Usually fine — about 8+,"Violence & injury — Well, thanks, I— (Mr. Poolcheck strangles him in a hug.) Yep. Oh, this is happening."
0,47,0047,The Golf War,3,1,1,3,10,Preview first — about 10+,"Violence & injury — Uh, I don't know, guys. I'm not sure I wanna get involved in your weird mini-blood feud."
0,48,0048,The Hand That Rocks the Mabel,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Oh hey man. Sorry for accusing you of murder last week.
0,49,0049,The Hide-Behind,1,1,1,1,8,Usually fine — about 8+,
0,50,0050,The Ice Man,1,1,1,1,8,Usually fine — about 8+,
0,51,0051,The Inconveniencing,3,1,1,3,10,Preview first — about 10+,Violence & injury — No! (Screams as a stabbing sound is heard)
0,52,0052,The Last Mabelcorn,3,1,1,3,10,Preview first — about 10+,Violence & injury — So can I go on a mission to get that hair? Please please please? I'LL GIVE YOU MY BLOOD!
0,53,0053,The Legend of the Gobblewonker,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — NO! (Takes the pole and breaks it in half) I'll show you how a real man fishes! (Grabs a fish straight out of water) Ha ha ha ha ha! (Throws fish on the floor of their boat and jumps on it, he punches it repeatedly)"
0,54,0054,The Love God,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Cut to the inside of the house. There is a glass coffin with a corpse in it. On top of it is a tray of crackers and grapes. Mr. Valentino grabs the tray and approaches Mabel, who is sitting on the couch."
0,55,0055,The Stanchurian Candidate,2,1,1,2,8,Mild — okay from about 8+,"Nudity & bodies — Come on, have you seen the polls? I could debate naked and I'd still win! Huh, come to think of it..."
0,56,0056,The Time Traveler's Pig,1,1,1,1,8,Usually fine — about 8+,Sex & hookups — Let's go get two dodos and force them to make out!
0,57,0057,Tooth,1,1,1,1,8,Usually fine — about 8+,
0,58,0058,Tourist Trapped,2,2,1,2,8,Mild — okay from about 8+,Sex & hookups — (Fires the grappling hook up at the ceiling; it catches and pulls her up) Grappling hook!
1,59,0159,Transcripts,1,1,1,1,8,Usually fine — about 8+,
0,60,0060,Triangles,1,1,1,1,8,Usually fine — about 8+,
0,61,0061,TV Shorts 1,1,1,1,1,8,Usually fine — about 8+,"Violence & injury — Cuts to scene where Gideon is holding a pillow with a page taped on it saying ""MY ISSUES"", a second prisoner is sitting next to him punching the pillow."
0,62,0062,TV Shorts 2,1,1,1,1,8,Usually fine — about 8+,
0,63,0063,Unaired pilot,2,1,1,2,8,Mild — okay from about 8+,"Nudity & bodies — Cut to an apelike figure wearing underwear, with a sign that reads ""The Sascrotch."""
