season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
7,6,0706,6. The Quirkducers,2,4,2,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
7,7,0707,7. The Last Gingerbread House on the Left,3,4,3,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
7,8,0708,8. Ex MachTina,1,1,2,2,9,Mild — okay from about 9+,"Nudity & bodies — “Mom, I have a relationship now! A-And, yes, I've stopped changing socks and underwear, and, yes, it smells funny in here.”"
7,9,0709,9. Bob Actually,2,1,2,2,9,Mild — okay from about 9+,Sex & hookups — “It demonstrates your virility and your sexual style.”
7,10,0710,10. There's No Business Like Mr. Business Business,1,1,3,3,10,Preview first — about 10+,Nudity & bodies — “You can see his nipples.”
7,11,0711,11. A Few 'Gurt Men,1,1,2,2,9,Mild — okay from about 9+,Nudity & bodies — “I've never seen a man this naked be this smug.”
7,12,0712,12. Like Gene For Chocolate,1,4,2,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
7,13,0713,13. The Grand Mama-Pest Hotel,1,2,2,2,9,Mild — okay from about 9+,Sex & hookups — “What would you call a weekend-long empowerment gathering for girls with speeches from important female leaders? Sex and the City 3.”
7,14,0714,14. Aquaticism,1,4,2,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
7,15,0715,15. Ain't Miss Debatin',1,1,3,3,10,Preview first — about 10+,"Nudity & bodies — “I want a president with both those things, with feelings, and lips and a butt and boobs if it's a woman.”"
7,16,0716,16. Eggs for Days,2,2,2,2,9,Mild — okay from about 9+,"Sex & hookups — “Oh, I don't think I could sleep with this smell.”"
7,17,0717,17. Zero Larp Thirty,3,2,2,3,10,Preview first — about 10+,"Sex & hookups — “(sighs) I'm guessing you haven't been sleeping with a pillow between your knees, like we talked about? Dr.”"
7,18,0718,18. The Laser-inth,1,1,2,2,9,Mild — okay from about 9+,"Alcohol & drugs — “What are you mad about? Tickets, socks or marijuana? No.”"
7,19,0719,19. Thelma & Louise Except Thelma is Linda,1,1,2,2,9,Mild — okay from about 9+,"Nudity & bodies — “Anyway, I even got his underwear.”"
7,20,0720,"20. Mom, Lies and Videotapes",3,1,2,3,10,Preview first — about 10+,"Violence & injury — “It's got acid for blood, so it can hurt you even after you've killed it.”"
7,21,0721,21. Paraders of the Lost Float,3,2,2,3,10,Preview first — about 10+,"Nudity & bodies — “Oh, look! It's a naked juggler.”"
7,22,0722,22. Into the Mild,3,1,2,3,10,Preview first — about 10+,"Nudity & bodies — “What's it called? It's called ""My Boobs Are Down Here: Laughing and Aging and Raging and Laughing.”"
8,1,0801,1. Brunchsquatch,3,2,2,3,10,Preview first — about 10+,Sex & hookups — “I'm a sexy little tiger.”
8,2,0802,2. The Silence of the Louise,3,4,3,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
8,3,0803,3. The Wolf of Wharf Street,3,4,2,4,13,Skip for under 13,"Sex & hookups — “Doesn't Teddy look hot? I thought I ordered a scary nurse, but I guess I clicked on sexy nurse instead.”"
8,4,0804,4. Sit Me Baby One More Time,3,1,2,3,10,Preview first — about 10+,Nudity & bodies — “I understand that you're being a boob pube.”
8,5,0805,5. Thanks-Hoarding,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — “Time to take back Thanksgiving! Get ready for Turkey 2: Judgment Day! All right, let me get you a new shirt and, uh, maybe wipe the blood off your face.”"
8,6,0806,6. Bleakening Pts 1 & 2,3,3,2,3,10,Preview first — about 10+,Sex & hookups — GENE: “Dad's about to get horny! Where's the god-dang door? - BOB: Hey! (whoops) - What the? Over here! I'm the Christmas thief! The Bleaken is real.”
8,8,0808,8. V for Valentine-detta,2,1,3,3,10,Preview first — about 10+,Nudity & bodies — “(yells) My bra unhooked.”
8,9,0809,9. Y Tu Ga-Ga Tambien,1,1,3,3,10,Preview first — about 10+,Nudity & bodies — “And there's the monkey's boobs.”
8,10,0810,10. The Secret Ceramics Room of Secrets,1,4,2,4,13,Skip for under 13,Sex & hookups — “GENE: More like sexy-tary.”
8,11,0811,11. Sleeping with the Frenemy,2,1,2,2,9,Mild — okay from about 9+,Nudity & bodies — “Some kind of smarty-boobs speech that gets him over the hump.”
8,12,0812,12. The Hurt Soccer,1,1,3,3,10,Preview first — about 10+,"Swearing — “…you of what you did! What what do I do now? It, uh throw it somewhere? - Kick it! Drop-kick that son of a bitch!”"
8,13,0813,13. Cheer Up Sleepy Gene,1,1,2,2,9,Mild — okay from about 9+,Swearing — “That son of a bitch is really leaving.”
8,14,0814,14. The Trouble With Doubles,3,2,2,3,10,Preview first — about 10+,"Sex & hookups — “Gene, check the VCR and make sure it's hooked up.”"
8,15,0815,15. Go Tina on the Mountain,1,1,3,3,10,Preview first — about 10+,Swearing — “Son of a bitch.”
8,16,0816,"16. Are You There Bob? It's Me, Birthday",1,1,3,3,10,Preview first — about 10+,Nudity & bodies — “Your boobs? I know what we need to do.”
8,17,0817,17. Boywatch,1,1,2,2,9,Mild — okay from about 9+,
8,18,0818,18. As I Walk Through the Alley of the Shadow of Ramps,1,1,2,2,9,Mild — okay from about 9+,"Nudity & bodies — “I'm just saying, we've all had that fear when you're trying something new that's kind of scary and you think you're never gonna be able to do it, right? I did when I was switching from boob to bottle.”"
8,19,0819,19. Mo Mommy Mo Problems,3,2,3,3,10,Preview first — about 10+,"Sex & hookups — “(panting) I am so full of cruditÃ©s! TINA: Oh, mine has a swing! LOUISE: Mine has a bathtub in the middle of the room! GENE: Mine has a swing in the bathtub! I don't know if it's a sex thing or a disabled thing.”"
8,20,0820,20. Mission Impos-slug-ble,1,1,2,2,9,Mild — okay from about 9+,Sex & hookups — “Am I gonna lose another? Aah! I won't take sides! I'm like a sexy Switzerland.”
8,21,0821,"21. Something Old, Something New, Something Bob Caters for You",1,1,2,2,9,Mild — okay from about 9+,"Violence & injury — “…this isn't on you That ceremony was upsetting The way those two rushed into this You'd think it was a shotgun wedding But do I take these buns to have and hold, I do All you can do is do your best-est Toast them…”"
9,1,0901,1. Just One of the Boyz 4 Now for Now,1,4,3,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
9,2,0902,2. The Taking of Funtime One Two Three,2,1,2,2,9,Mild — okay from about 9+,"Violence & injury — “Teddy, I'm just holding a knife.”"
9,3,0903,3. Tweentrepreneurs,1,1,2,2,9,Mild — okay from about 9+,"Violence & injury — “That's a knife, Louise.”"
9,4,0904,4. Nightmare on Ocean Avenue Street,3,1,2,3,10,Preview first — about 10+,Violence & injury — “It was a hockey goalie with a knife.”
9,5,0905,5. Live and Let Fly,2,2,2,2,9,Mild — okay from about 9+,"Sex & hookups — “You once tried to make out with our mom, but she kicked your butt.”"
9,6,0906,6. Bobby Driver,1,1,2,2,9,Mild — okay from about 9+,Nudity & bodies — “Just 'cause their nipples are three times as long as ours.”
9,7,0907,7. I Bob Your Pardon,3,2,4,4,13,Skip for under 13,Nudity & bodies — “Get him! - That is my nipple.”
9,8,0908,8. Roller? I Hardly Knew Her!,3,1,2,3,10,Preview first — about 10+,Violence & injury — “The blood on the wood My dad was Junior Partners champion in 1983.”
9,9,0909,9. UFO No You Didn't,1,1,4,4,13,Skip for under 13,"Swearing — “Yeah That sneaky alien faker son of a bitch! And you guys, too! I-I can't believe you helped him! Ugh! I know! We're sorry! And that's why we bought you this gift card.”"
9,10,0910,10. Better Off Sled,1,1,3,3,10,Preview first — about 10+,"Swearing — “We're plowing that son of a bitch! - Yeah, we are.”"
9,11,0911,"11. Lorenzo's Oil? No, Linda's",1,1,3,3,10,Preview first — about 10+,"Sex & hookups — “First of all, are silk bathrobes still sexy? - I'm thinking yes, but let's see it.”"
9,12,0912,12. The Helen Hunt,2,1,4,4,13,Skip for under 13,"Violence & injury — “Hmm, they're kind of bloodshot.”"
9,13,0913,"13. Bed, Bob and Beyond",1,4,2,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
9,14,0914,14. Every Which Way But Goose,1,1,1,1,9,Usually fine — about 9+,Nudity & bodies — “How about this one? Is he in a tank top with the nipples cut out? Yeah.”
9,15,0915,15. The Fresh Princ-ipal,1,2,2,2,9,Mild — okay from about 9+,"Nudity & bodies — “So to take his mind off it, that lady gave him her underwear.”"
9,16,0916,16. Roamin' Bob-iday,2,4,2,4,13,Skip for under 13,"Sex & hookups — “Nothing, nothing, nothing makes me happy, happy, happy Nothing brings me nothing but joy So if you haven't tried nada I really think you oughta 'Cause all play and no work Makes me A big, sexy boy Big old sexy boy.”"
9,17,0917,17. What About Blob?,3,1,2,3,10,Preview first — about 10+,Sex & hookups — “It's a majestic life-giving plankton blob and it's damn sexy at night.”
9,18,0918,"18. If You Love It So Much, Why Don't You Marionette?",1,2,2,2,9,Mild — okay from about 9+,Sex & hookups — “Are those puppets gonna make out? -Hot.”
9,19,0919,"19. Long Time Listener, First Time Bob",1,1,2,2,9,Mild — okay from about 9+,"Violence & injury — “The universe sent him to that bowling alley, and then it sent me to that bowling alley so he could remind me to stick to my guns about fries.”"
9,20,0920,20. The Gene Mile,2,1,2,2,9,Mild — okay from about 9+,"Nudity & bodies — “Is that an eight or a boob? That's an eight, Lin.”"
9,21,0921,21. P.T.A It Ain't So,1,1,1,1,9,Usually fine — about 9+,"Violence & injury — “Oh, just use your blood.”"
9,22,0922,22. Yes Without My Zeke,3,4,3,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
10,1,1001,1. The Ring (But Not Scary),3,1,2,3,10,Preview first — about 10+,Nudity & bodies — “You're not wearing any underwear.”
10,2,1002,2. Boys Just Wanna Have Fungus,1,2,2,2,9,Mild — okay from about 9+,"Nudity & bodies — “A little apocalypse practice, huh? The two of us out there hunting and foraging Shirts off, our boobs bouncing in the wind.”"
10,3,1003,"3. Motor, She Boat",1,1,2,2,9,Mild — okay from about 9+,"Nudity & bodies — “…them punished, so, uh (chuckles) let's wait, okay? - Um - Now, if you'll excuse me, I scraped both my nipples on the way down the tree and I'm gonna go put some lip balm on them in my car.”"
10,4,1004,4. Pig Trouble in Little Tina,3,3,3,3,10,Preview first — about 10+,"Sex & hookups — “So who should I make out with on the hayride Jason Kozlowski or Davey Russo? Well, ""Davey"" rhymes with ""gravy,"" so maybe Jason? - Oh, my God, good point.”"
