season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
1,3,0103,Flop Starz,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Stacy: “Sure you are! You're a lean, mean, singing machine! (Candace growls and punches the purse as in boxing.) That's it, yeah! Now you're looking like a winner! (Candace looks like a worn out tiger and drools.)”"
1,30,0130,Voyage to the Bottom of Buford,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Punches landing
1,31,0131,A Hard Day's Knight,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Doofenshmirtz: “(Perry sends a punch at Doofenshmirtz) Oof!”
1,32,0132,Traffic Cam Caper,1,1,1,1,6,Usually fine — about 6+,
1,33,0133,Bowl-R-Ama Drama,1,1,1,1,6,Usually fine — about 6+,
1,34,0134,Got Game?,1,1,1,1,6,Usually fine — about 6+,
1,35,0135,Comet Kermillian,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Doofenshmirtz: “Wait. You're not trying to hack into the ray-gun system, are you? Wait, what am I worried about? You'll never guess my super-secret password.”"
1,36,0136,Put That Putter Away,1,1,1,1,6,Usually fine — about 6+,
1,37,0137,Does This Duckbill Make Me Look Fat?,1,1,1,1,6,Usually fine — about 6+,
1,38,0138,The Flying Fishmonger,1,1,1,1,6,Usually fine — about 6+,
1,39,0139,One Good Scare Ought to Do It!,1,1,1,1,6,Usually fine — about 6+,
1,4,0104,The Fast and the Phineas,1,1,1,1,6,Usually fine — about 6+,
1,40,0140,The Monster of Phineas-n-Ferbenstein,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — The platypus monster chatters, and his bill slants. He grabs Jekyll, shakes him and punches him"
1,41,0141,Oil on Candace,1,1,1,1,6,Usually fine — about 6+,
1,42,0142,Out of Toon,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Phineas: “Ferb? (Ferb dings; Balloon squeaking, Poke, Flying noise, Running noise, Gun shoots, Cat meowing, Gaming sounds, Clang, Drill, Drum solo; Applause; Ferb blows on the balloon)”"
1,43,0143,Hail Doofania!,1,1,1,1,6,Usually fine — about 6+,
1,44,0144,Out to Launch,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — The other alien punches the first with it's tongue
1,45,0145,Phineas and Ferb Get Busted!,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — The car is on a ledge, extremely beaten up. Jeremy looks down at the cliff"
1,46,0146,Unfair Science Fair,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Doofenshmirtz tries to roll up his window to avoid the woman's wrath, but to no avail. The woman raises a fist; the screen goes black; she punches Doofenshmirtz"
1,47,0147,Unfair Science Fair Redux (Another Story),1,1,1,1,6,Usually fine — about 6+,
1,5,0105,"Lights, Candace, Action!",1,1,1,1,6,Usually fine — about 6+,
1,6,0106,Raging Bully,1,1,1,1,6,Usually fine — about 6+,
1,7,0107,Candace Loses Her Head,1,1,1,1,6,Usually fine — about 6+,Violence & injury — Doofenshmirtz: “…Arrivederci! (Perry uses his own drill machine to drill into Doof's Drill-inator and begins delivering punches)”
1,8,0108,"I, Brobot",1,1,1,1,6,Usually fine — about 6+,
1,9,0109,Run Away Runway,1,1,1,1,6,Usually fine — about 6+,"Alcohol & drugs — Doofenshmirtz: “All the time wasted in stores, and amusement parks, where I could be spreading more evil in the Tri-State Area!”"
2,1,0201,The Lake Nose Monster,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Doofenshmirtz: “Wait, w-what was that? (Perry jumps out of the scuba mask and the bars drop off.) Huh? You were trying to escape?! After I shared my wings with you! Well, granted, I did trap you like a monkey— (Perry punches him.)”"
2,10,0210,Perry Lays an Egg,1,1,1,1,6,Usually fine — about 6+,
2,11,0211,Gaming the System,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Baljeet does so, while narrowly escaping Buford's punch, that was coming towards his head"
2,12,0212,The Chronicles of Meap,1,1,1,1,6,Usually fine — about 6+,
2,13,0213,Thaddeus and Thor,1,1,1,1,6,Usually fine — about 6+,
2,14,0214,De Plane! De Plane!,1,1,1,1,6,Usually fine — about 6+,
2,15,0215,Let's Take a Quiz,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Doofenshmirtz: “Well, I was able to reach this! (He reaches offscreen and retrieves a mallet-looking device) It's the Swapotron-Smash-o-Matic! (a boxing glove comes out of the mallet and punches Perry) I got it for only $99.95.”"
2,16,0216,At the Car Wash,1,1,1,1,6,Usually fine — about 6+,
2,17,0217,"Oh, There You Are, Perry",1,1,1,1,6,Usually fine — about 6+,
2,18,0218,Swiss Family Phineas,1,1,1,1,6,Usually fine — about 6+,
2,19,0219,Hide and Seek,1,1,1,1,6,Usually fine — about 6+,Violence & injury — Buford: “(Punches Baljeet) How do you feel now?”
2,20,0220,That Sinking Feeling,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Doofenshmirtz: “(As he bends down) What's that? (Perry punches him in the nose) Ooh!”
2,21,0221,The Baljeatles,1,1,1,1,6,Usually fine — about 6+,Alcohol & drugs — Baljeet: “(outraged) I do not believe this! I wasted all this time in a class without grades?!?”
2,22,0222,Vanessassary Roughness,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Stacy: “So maybe a pocket knife, or a fishing lure,...or a compound bow. (imitates someone shooting an arrow) Take that, apple on kid's head!”"
2,23,0223,No More Bunny Business,1,1,1,1,6,Usually fine — about 6+,
2,24,0224,Spa Day,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — After he finished speaking, Perry leaps up, punches him in the face, and then jumps down onto the floor."
2,25,0225,Phineas and Ferb's Quantum Boogaloo,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Candace: “(on the phone) Yes, Stacy. They're building something out there. But I decided the problem is I always jump the gun. So I'm gonna wait 'til just the right moment”"
2,26,0226,Phineas and Ferb Musical Cliptastic Countdown,1,1,1,1,6,Usually fine — about 6+,
2,27,0227,Bubble Boys,1,1,1,1,6,Usually fine — about 6+,
2,28,0228,Isabella and the Temple of Sap,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Holly: “Probably not a good idea. (Punches the wall of the ride) The whole thing's structurally unsound.”
2,29,0229,Cheer Up Candace,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Candace: “(She then looks in mirror and starts screaming loudly again, birds fly, dogs bark, seals jump in water, monkeys beat up Tarzan look-alike.)”"
2,3,0203,Tip of the Day,1,1,1,1,6,Usually fine — about 6+,
2,30,0230,Fireside Girl Jamboree,1,1,1,1,6,Usually fine — about 6+,
2,31,0231,The Bully Code,1,1,1,1,6,Usually fine — about 6+,
2,32,0232,Finding Mary McGuffin,1,1,1,1,6,Usually fine — about 6+,
2,33,0233,Picture This,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Doofenshmirtz: “And now, to pull the switch. (Perry jumps on him) Thanks for the headache! (Perry punches him in the eye) Thanks for the face-ache!”"
2,34,0234,Nerdy Dancin',1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Doofenshmirtz: “Patience, Dr. Bloodpudding, they'll be here. When have I ever let you guys down?”"
2,35,0235,What Do It Do?,1,1,1,1,6,Usually fine — about 6+,
2,36,0236,Atlantis,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Buford: “Forget that! Step aside! (He punches the door, revealing Atlantis)”"
2,37,0237,Phineas and Ferb Christmas Vacation!,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Perry punches Doofenshmirtz
2,38,0238,Just Passing Through,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — He hands the knife to Linda and she pokes it into the crack, but it's too short"
2,39,0239,Candace's Big Day,1,1,1,1,6,Usually fine — about 6+,
2,4,0204,Attack of the 50 Foot Sister,1,1,1,1,6,Usually fine — about 6+,
2,40,0240,I Was a Middle Aged Robot,1,1,1,1,6,Usually fine — about 6+,
2,41,0241,Suddenly Suzy,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Doofenshmirtz: “(Perry finally comes loose from his trap.) Wait, where was that from? (Perry punches Doofenshmirtz.) How did you get out of that double knot?”"
2,42,0242,Undercover Carl,1,1,1,1,6,Usually fine — about 6+,
2,43,0243,Hip Hip Parade,2,1,1,2,8,Mild — okay from about 8+,"Sex & hookups — Doofenshmirtz: “When I zap those streets there will be eight times the traffic, and Danville will come to a standstill! That's where I will make out like a bandit.”"
2,44,0244,Invasion of the Ferb Snatchers,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — As Phineas and Ferb sleep the night away, Candace is still watching one of the another installments, at one point standing on the couch punching at the air. The next morning... at the last installment"
2,45,0245,Ain't No Kiddie Ride,1,1,1,1,6,Usually fine — about 6+,
2,46,0246,Not Phineas and Ferb,1,1,1,1,6,Usually fine — about 6+,
2,47,0247,Phineas and Ferb-Busters!,1,1,1,1,6,Usually fine — about 6+,
2,48,0248,The Lizard Whisperer,1,1,1,1,6,Usually fine — about 6+,
2,49,0249,Robot Rodeo,1,1,1,1,6,Usually fine — about 6+,
2,5,0205,Backyard Aquarium,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Candace: “Wait a minute, is that Jeremy? What's he doing here? (Gets slapped by an orca tail.)”"
2,50,0250,The Beak,1,1,1,1,6,Usually fine — about 6+,
2,51,0251,She's the Mayor,1,1,1,1,6,Usually fine — about 6+,Alcohol & drugs — Roger: “Traffic was terrible and I've already wasted half a morning not caring at all about being punctual for our golf game.”
2,52,0252,The Lemonade Stand,1,1,1,1,6,Usually fine — about 6+,
2,53,0253,Phineas and Ferb Hawaiian Vacation,1,1,1,1,6,Usually fine — about 6+,"Alcohol & drugs — Doofenshmirtz: “(a crab pinches his finger) Ow! Ohh! Oh, you're so going to be crab cocktail.”"
2,55,0255,Nerds of a Feather,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — ♪ As red as the blood of all who enter! ♪
2,56,0256,Wizard of Odd,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Nerdcrow (Baljeet): Oh, yes, I much prefer rotting vegetation and blood-sucking demons."
2,57,0257,We Call it Maze,1,1,1,1,6,Usually fine — about 6+,
2,58,0258,"Ladies and Gentlemen, Meet Max Modem!",1,1,1,1,6,Usually fine — about 6+,
2,59,0259,The Secret of Success,1,1,1,1,6,Usually fine — about 6+,
2,6,0206,Day of the Living Gelatin,1,1,1,1,6,Usually fine — about 6+,Violence & injury — Phineas: “We'll beat him the same way we created him: with water.”
2,60,0260,The Doof Side of the Moon,1,1,1,1,6,Usually fine — about 6+,
2,61,0261,Split Personality,1,1,1,1,6,Usually fine — about 6+,
2,62,0262,Brain Drain,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Game Buford runs, Game Isabella jumps; he charge punches her. Game Isabella pulls her sash off"
2,64,0264,Make Play,1,1,1,1,6,Usually fine — about 6+,"Racism & slurs — Major Monogram: “We don't actually have a photo of her, but whatever, she's a 15-year-old girl, they all pretty much look alike...”"
2,65,0265,Candace Gets Busted,1,1,1,1,6,Usually fine — about 6+,
2,7,0207,Elementary My Dear Stacy,1,1,1,1,6,Usually fine — about 6+,
2,8,0208,Don't Even Blink,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Doofenshmirtz: “I move in silence-- (Perry kicks him) Ow! Oh you followed the sound of my voice, maybe I should stop talk-- (Perry punches and kicks him) Ow, ow, ow!”"
2,9,0209,Chez Platypus,1,1,1,1,6,Usually fine — about 6+,
3,1,0301,The Great Indoors,1,1,1,1,6,Usually fine — about 6+,
3,10,0310,Candace Disconnected,1,1,1,1,6,Usually fine — about 6+,
3,11,0311,Magic Carpet Ride,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Doofenshmirtz: “Wow, not only does this thing work, it has a sense of irony! (Perry punches Doofenshmirtz) Ow!... AAAAAHHHHHH!”"
3,12,0312,Bad Hair Day,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Doofenshmirtz: “Ow! Shot in the butt while covered in honey and hair? What do you know, my horoscope was right. (hugging pole) My beautiful, beautiful horoscope.”"
3,13,0313,Meatloaf Surprise,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Doofenshmirtz: “…the trap? Oh, I should've never made that out of biodegradable materials! Stupid Mother Earth! (Perry punches him) For that, I'll turn you rotten, then perhaps you'll stop annoying me!”"
3,14,0314,Phineas and Ferb Interrupted,1,1,1,1,6,Usually fine — about 6+,
3,15,0315,A Real Boy,1,1,1,1,6,Usually fine — about 6+,
3,16,0316,Mommy Can You Hear Me?,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Doofenshmirtz: “Did mean old Perry the Platypus stick you in there? (releases Perry from the trap, who then punches him in the face) Hey, why did you do… (Agent P puts on his fedora) Perry the Platypus!”"
3,17,0317,Road Trip,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Doofenshmirtz: “(During this Perry frees himself using the sun's ray and punches Doofenshmirtz) Ah!”
3,18,0318,Tour de Ferb,1,1,1,1,6,Usually fine — about 6+,
3,19,0319,Skiddley Whiffers,1,1,1,1,6,Usually fine — about 6+,
3,2,0302,Canderemy,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Perry turns the hairs on his head into the shape of a key and unlocks his trap, while Doofenshmirtz is still talking. Afterwards, the former punches the latter, sending the two offscreen"
3,20,0320,My Fair Goalie,1,1,1,1,6,Usually fine — about 6+,
3,21,0321,Bullseye!,1,1,1,1,6,Usually fine — about 6+,
3,22,0322,That's the Spirit,1,1,1,1,6,Usually fine — about 6+,"Nudity & bodies — Major Monogram: “What do you think? Nice costume, huh? My lip feels so naked.”"
3,23,0323,The Curse of Candace,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Candace: “Imagine if you had to choose between a blood-thirsty undead walking corpse and a slobbering hairy lupine man-beast for a boyfriend.”
3,24,0324,Escape from Phineas Tower,1,1,1,1,6,Usually fine — about 6+,
3,25,0325,Lotsa Latkes,1,1,1,1,6,Usually fine — about 6+,
3,26,0326,Ferb Latin,1,1,1,1,6,Usually fine — about 6+,
3,27,0327,A Phineas and Ferb Family Christmas,1,1,1,1,6,Usually fine — about 6+,
3,28,0328,Tri-Stone Area,1,1,1,1,6,Usually fine — about 6+,
3,29,0329,Doof Dynasty,1,1,1,1,6,Usually fine — about 6+,
3,3,0303,"Run, Candace, Run",1,1,1,1,6,Usually fine — about 6+,Violence & injury — The gun goes off and Candace and Jeremy speed right down to the finish line into the mud.
3,30,0330,Excaliferb,1,1,1,1,6,Usually fine — about 6+,
3,31,0331,Phineas and Ferb and the Temple of Juatchadoon,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Major Monogram: “If he were to get hold of it, it would be blood-sucking-Chupacabra-brain-eating-zombie-ancient-Mayan-Gods-come-to-life-weird-voodoo-curses-with-goat-heads and what not bad.”"
3,32,0332,Monster from the Id,1,1,1,1,6,Usually fine — about 6+,
3,33,0333,Gi-Ants,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Doofenshmirtz: “…escape) This is great! With Perry the Platypus out of the way, I can finish my sentences without getting punched in the-- (Perry punches him in the face mid-sentence)”"
3,34,0334,The Remains of the Platypus,1,1,1,1,6,Usually fine — about 6+,
3,35,0335,Mom's in the House,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Doofenshmirtz: “(two of the arms punch him) Get off!”
3,36,0336,Perry The Actorpus,1,1,1,1,6,Usually fine — about 6+,
3,37,0337,Let's Bounce,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — That's the cue for Doofenshmirtz's out of control platform to swoop down and stab up the anti-gravity Maximus, taking it away. Candace drags her mom to the backyard at just the right moment to not see anything."
3,38,0338,Bully Bromance Breakup,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Perry swings down from the rafters and punches him, knocking him over"
3,39,0339,Quietest Day Ever,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Doofenshmirtz: “Their perfect hair, their perfect skin, I hate it! And this, is why I created...the De-Handsome-inator! Soon, all these good looking faces will be hideous! (Perry, free, punches him) Ow!”"
3,4,0304,Last Train to Bustville,1,1,1,1,6,Usually fine — about 6+,
3,40,0340,The Doonkelberry Imperative,1,1,1,1,6,Usually fine — about 6+,
3,41,0341,Meapless in Seattle,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Phineas: “(No longer wearing his raincoat) Gotcha! (to Meap) Come on, punch it Meap. Let's get out of here!”"
3,42,0342,Delivery of Destiny,1,1,1,1,6,Usually fine — about 6+,Violence & injury — Doofenshmirtz: “(The clipboard latches onto the lever.) Hey! (Perry punches Doof.) Perry the Platypus?!”
3,43,0343,Buford Confidential,1,1,1,1,6,Usually fine — about 6+,
3,44,0344,The Mom Attractor,1,1,1,1,6,Usually fine — about 6+,
3,45,0345,Cranius Maximus,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Doofenshmirtz: “I've got it! I've got it! (at Perry) There, you see? I told you it was water solut -- (Perry's capsule melts and he punches him) Oh!”"
3,46,0346,Agent Doof,1,1,1,1,6,Usually fine — about 6+,
3,47,0347,Minor Monogram,1,1,1,1,6,Usually fine — about 6+,
3,48,0348,What A Croc!,1,1,1,1,6,Usually fine — about 6+,
3,49,0349,Sleepwalk Surprise,1,1,1,1,6,Usually fine — about 6+,
3,5,0305,Phineas' Birthday Clip-O-Rama!,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Doofenshmirtz: “Now I can't make up my mind- (Perry punches Doof repeatedly in the face)”
3,50,0350,Sci-Fi Pie Fly,1,1,1,1,6,Usually fine — about 6+,Violence & injury — Buford: “I'm sticking to my guns on this one. It's a matter of principle.”
3,51,0351,Sipping with the Enemy,1,1,1,1,6,Usually fine — about 6+,
3,53,0353,Doofapus,1,1,1,1,6,Usually fine — about 6+,
3,54,0354,Norm Unleashed,1,1,1,1,6,Usually fine — about 6+,
3,55,0355,Where's Perry?,1,1,1,1,6,Usually fine — about 6+,
3,56,0356,Where's Perry? (Part Two),1,1,1,1,6,Usually fine — about 6+,
3,57,0357,Ferb TV,1,1,1,1,6,Usually fine — about 6+,
3,58,0358,When Worlds Collide,1,1,1,1,6,Usually fine — about 6+,
3,59,0359,What'd I Miss?,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Agent R accidentally ""punches"" a hole through the rocket skiff"
3,6,0306,The Belly of the Beast,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Candace: “From Danville Harbor I stab at thee; for busting's sake I spit my last spit at thee!”
3,60,0360,Road to Danville,1,1,1,1,6,Usually fine — about 6+,
3,61,0361,This Is Your Backstory,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Doofenshmirtz: “Norm, let's bring out the big guns: Failed -inators! (montage set to 1812 Overture begins)”"
3,62,0362,Blackout!,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — On the end of this, Doofenshmirtz shows Roger his eyes, which are sticking out of his head, and bloodshot"
3,7,0307,Moon Farm,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Stacy: “Relax Candace, it's simple math. Instead of 350 for one hour, we'll just cook this for five minutes at… (punches buttons on a calculator) 9000 degrees. (Pause) What could go wrong?”"
3,8,0308,Ask a Foolish Question,1,1,1,1,6,Usually fine — about 6+,
3,9,0309,Misperceived Monotreme,1,1,1,1,6,Usually fine — about 6+,
4,1,0401,For Your Ice Only,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Doofenshmirtz: “(Perry beckons Doof to come closer) Yes? (Perry punches Doof, whose head causes the Abominable-inator to point upwards) Ow!”"
4,10,0410,Backyard Hodge Podge,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Doofenshmirtz: “I've got you now, Perry the Platypus! (They attempt to run into each other but miss; Doofenshmirtz punches a chair instead) Perry the Platypus, did you get yourself upholstered?”"
4,11,0411,Bee Day,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Doofenshmirtz: “(A giant yellow fly swatter appears behind Perry and swats him) Ha! Swats happening, Perry the platypus? Swats up? Swats goin- (Perry punches him in the chin) Oof!”"
4,12,0412,Bee Story,1,1,1,1,6,Usually fine — about 6+,Violence & injury — Holly: “(sneezes) Achoo! It was murder on my allergies.”
4,13,0413,Great Balls Of Water,1,1,1,1,6,Usually fine — about 6+,
4,14,0414,Where's Pinky?,1,1,1,1,6,Usually fine — about 6+,
4,15,0415,Phineas and Ferb Musical Cliptastic Countdown Hosted by Kelly Osbourne,1,1,1,1,6,Usually fine — about 6+,Violence & injury — ♪ I'm light on my feet and I'm quick to the punch ♪
4,16,0416,Knot My Problem,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Doofenshmirtz: “So, today, I win! (Perry punches Doofenshmirtz's stomach and the inator zaps from inside his mouth.”"
4,17,0417,Just Desserts,1,1,1,1,6,Usually fine — about 6+,
4,18,0418,La Candace-Cabra,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Buford: “(voiceover) There he was, happily plying his trade, cow punching.”"
4,19,0419,"Happy Birthday, Isabella",1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Doofenshmirtz: “…Get it off! Get it off! (Doofenshmirtz open the bubble to let the bugs out) Wait I'm not ready! (Perry punches him, causing him to spin around his bubble) Whoa, whoa, whoa.”"
4,2,0402,Happy New Year!,1,1,1,1,6,Usually fine — about 6+,"Affairs / cheating — Doofenshmirtz: “Perry the Platypus? You can't come in here; this is a black-tie affair. (Perry closes the door, then reenters wearing a half of a tux)”"
4,20,0420,Love at First Byte,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Buford: “The lenses are good, but all the blood's rushed to my head.”"
4,21,0421,One Good Turn,1,1,1,1,6,Usually fine — about 6+,
4,23,0423,Thanks But No Thanks,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Doofenshmirtz: “(Perry flings himself off the -inator, and punches Doofenshmirtz)”"
4,24,0424,Troy Story,3,1,1,3,10,Preview first — about 10+,"Violence & injury — Buford: “Yeah, and Helen could launch a thousand ships with her face! My favorite character was Achilles, the greatest Greek warrior of all time. He had this big fight with Hector. He was all, 'Wham! Bam! Stab! Stab! Stab!'”"
4,25,0425,Druselsteinoween,2,1,1,2,8,Mild — okay from about 8+,"Sex & hookups — Phineas: “Ferb, you go get the 4:40 junction box hooked up behind the riser, and I'll go check up on the pumpkin crudités.”"
4,26,0426,Terrifying Tri-State Trilogy of Terror,3,1,1,3,10,Preview first — about 10+,Violence & injury — Mr. Macabre: “The first story in our (blood red title appears on screen) Terrifying Tri-State Trilogy of Terror...”
4,27,0427,Face Your Fear,2,1,1,2,8,Mild — okay from about 8+,"Affairs / cheating — Major Monogram: “Normally, that wouldn't be of any interest to us, because this is the week of the Danville Hootenanny, but it is a rather large hat and, in spite of its name, the Danville Hootenanny is a dignified affair.”"
4,28,0428,Cheers for Fears,1,1,1,1,6,Usually fine — about 6+,
4,29,0429,Steampunx,1,1,1,1,6,Usually fine — about 6+,
4,3,0403,Fly On the Wall,1,1,1,1,6,Usually fine — about 6+,
4,30,0430,Just Our Luck,1,1,1,1,6,Usually fine — about 6+,
4,31,0431,Return Policy,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Isabella: “Folks, you can cut the tension with a child-safe knife!”"
4,32,0432,Live and Let Drive,1,1,1,1,6,Usually fine — about 6+,
4,33,0433,Phineas and Ferb Save Summer,2,1,1,2,8,Mild — okay from about 8+,"Nudity & bodies — Monogram: “(leaves, saluting, half-naked) Say no more. (hums)”"
4,34,0434,Father's Day,1,1,1,1,6,Usually fine — about 6+,Violence & injury — Phineas: “An exact replica of Grandpa's old biplane! Dad's gonna love this! (He and Ferb climb in and put on their helmets and goggles.) Let's try 'er out! (The plane takes off.) Now punch it!”
4,35,0435,Imperfect Storm,1,1,1,1,6,Usually fine — about 6+,
4,36,0436,The Return of the Rogue Rabbit,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Cut to Perry being thrown against a brick wall. Dennis' inator suit punches through the wall. Perry flees from the rabbit and sees the giant marionette.
4,37,0437,It's No Picnic,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Doofenshmirtz: “What do you know? No more Perry the Platypus. Transported to some random location somewhere. (Perry reappears and punches his nose, he disappears.) Ow! What -- (Perry reappears behind him, grabbing his head.) OW!! OWEY!”"
4,38,0438,The Klimpaloon Ultimatum,1,1,1,1,6,Usually fine — about 6+,
4,39,0439,Operation Crumb Cake,1,1,1,1,6,Usually fine — about 6+,"Violence & injury — Baljeet: “(revealing his eyes are red, teary and bloodshot) I wish I would have thoughtfully created an eyewash station. Sheesh!”"
4,4,0404,Bully Bust,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Buford: “Not hardly. I swiped this bad-boy (His rivet gun) from the orthodontist's section, to cut off stuff sticking out of the ride that could snag a passing plane as they go along.”"
4,40,0440,Mandace,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — Perry punches Doof, revealing that he has escaped the cage by burning through the bars"
