season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
2,4,0204,Fry and the Slurm Factory,3,1,4,4,13,Skip for under 13,Sex & hookups — Fry: “I 'unno. Try it on me. [Bender turns it on and points it at Fry's crotch. Fry doubles over in pain.] Ow! My sperm!”
2,5,0205,I Second that Emotion,3,2,3,3,11,Preview first — about 11+,Sex & hookups — Raoul: “Yes. An unspoiled virgin.”
2,6,0206,"Brannigan, Begin Again",3,3,3,3,11,Preview first — about 11+,"Sex & hookups — Zapp: “And on that occasion, did you have sex with someone? May I remind you you are still under oath.”"
2,7,0207,A Head in the Polls,3,3,4,4,13,Skip for under 13,"Sex & hookups — Clinton: “[to Leela] Hey, sugar cookie. You know, legally, nothing I can do counts as sex anymore.”"
2,8,0208,Xmas Story,3,2,3,3,11,Preview first — about 11+,"Nudity & bodies — Farnsworth: “Pine trees have been extinct for 800 years, Fry. Gone the way of the poodle and your primitive notions of modesty. [He takes his coat off, exposing his naked body to all.] Ah! Brisk!”"
2,9,0209,Why Must I Be a Crustacean in Love?,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Farnsworth: “We, by which I mean you, will have to rush him to his ancient homeworld which will shortly erupt in an orgy of invertebrate sex.”"
2,10,0210,Put Your Head on My Shoulders,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Fry: “I'm doing my job, there's Amy; I spend a few hours selecting a candy from the machine, there's Amy; I wake up the morning after sleeping with Amy, there's Amy!”"
2,11,0211,The Lesser of Two Evils,3,4,4,4,13,Skip for under 13,Sex & hookups — A woman from the same species as the creature Zoidberg hooked up with in A Flight To Remember is in the middle of her rap.
2,12,0212,Raging Bender,3,1,3,3,11,Preview first — about 11+,Sex & hookups — Announcer: “[voice-over; on TV] You loved him as Bender the Offender! Now get ready to hate him as he threatens your sexuality in his new persona ... The Gender Bender!”
2,13,0213,A Bicyclops Built for Two,3,4,3,4,13,Skip for under 13,Sex & hookups — Scene: Filthy Filthy Chat Room. Bender looks around and chuckles. He pulls down a menu and selects a sexy nurse disguise. He taps a man on the shoulder.
2,14,0214,How Hermes Requisitioned His Groove Back,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Bender: “Oh, you didn't understand? Well let me explain. You ... [He points at Fry.] ... were having sex with you.”"
2,15,0215,A Clone of My Own,3,2,4,4,13,Skip for under 13,"Sex & hookups — Leela: “He's hooked up to a life-support system. [She pulls a tube off.] We have to disconnect him very, very carefully, or the shock could kill him.”"
2,16,0216,The Deep South,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Fry sleeps in a chair with his rod next to him, Amy sleeps, Hermes sleeps with sign hanging around him saying he will be awake at 7pm."
2,17,0217,Bender Gets Made,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Cut to: Fry's and Bender's Quarters. Bender isn't inside. Instead, he has hooked up a tape-reel machine to play over and over."
2,18,0218,The Problem with Popplers,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Fry: “Well? How are they? [Leela swallows, her eye widens, and she falls to the ground and starts cramming her mouth with the things. Fry eats one and gasps.] Oh, they're great! They're like sex, except I'm having them!”"
2,19,0219,Mother's Day,3,2,4,4,13,Skip for under 13,"Sex & hookups — Mom: “Plan? What plan? I thought this was a spontaneous whirlwind of hot, dry sex.”"
2,20,0220,Anthology of Interest I,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Amy: “Wow! Sporty go-cart, Leela! So hip and sexy. Not like you at all.”"
3,1,0301,The Honking,3,1,3,3,11,Preview first — about 11+,"Nudity & bodies — Hermes: “Mail call! Amy, here's your designer lingerie catalogue. Fry, Sadie's Bra Parade and, Leela, Bulk Underpants Outlet.”"
3,2,0302,War Is the H-Word,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Zapp: “If it's a lesson in love, watch out; I suffer from a very sexy learning disability. What do I call it, Kif?”"
3,3,0303,The Cryonic Woman,3,1,3,3,11,Preview first — about 11+,Nudity & bodies — Scene: Applied Cryogenics: Probulator Room. The man lies naked on the table. Sharp instruments hover above him.
3,4,0304,Parasites Lost,3,2,3,3,11,Preview first — about 11+,Sex & hookups — Enter Zoidberg riding one of Fry's sperm.
3,5,0305,Amazon Women in the Mood,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
3,6,0306,Bendless Love,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Leela: “So Flexo and Angle-ine had sex right there on the factory floor? Well, at least you got bending out of your system.”"
3,7,0307,The Day the Earth Stood Stupid,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
3,8,0308,That's Lobstertainment!,3,1,3,3,11,Preview first — about 11+,"Violence & injury — Zoid: “Hooray, I won't be murdered. I'll live another day. Another day of ... pathetic, forgotten misery.”"
3,9,0309,The Birdbot of Ice-Catraz,3,2,4,4,13,Skip for under 13,"Sex & hookups — Waterfall Sr.: “Folks, it's worse than we thought. Seems dark matter is nature's sex drug. It's like a perverted trail mix of penguin oestrogen, penguin Viagra and Spanish penguin fly. Why, it's making them ultra-fertile.”"
3,10,0310,The Luck of the Fryrish,3,1,3,3,11,Preview first — about 11+,"Violence & injury — Bender: “Pay dirt! I got the clover! Plus his wedding ring. [He puts it on and flashes it around.] Sorry, ladies, I'm taken! Hey, Fry, you want me to smack the corpse up a little?”"
3,11,0311,The Cyber House Rules,3,2,3,3,11,Preview first — about 11+,Sex & hookups — Vogel: “Well keep adoption in mind. It's a great way to have a kid without having sex.”
3,12,0312,Insane in the Mainframe,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Robot: “Gee, I've seen lines move faster in a sperm bank.”"
3,13,0313,Bendin' in the Wind,3,1,3,3,11,Preview first — about 11+,"Nudity & bodies — Scene: Velma Sue's Laundromat. Zoidberg, Amy, Leela and Fry do their laundry. Zoidberg dumps the basket of washing on a table in front of the others who sit around in their underwear."
3,14,0314,Time Keeps on Slippin',3,1,3,3,11,Preview first — about 11+,Nudity & bodies — Time skips. Hermes wears a funky shirt and plays a steel drum while the others have formed a nude conga line.
3,15,0315,I Dated a Robot,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Liubot: “You're one sexy man, [mechanical voice] Philip J. Fry.”"
4,1,0401,Roswell that Ends Well,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
4,2,0402,A Tale of Two Santas,3,1,3,3,11,Preview first — about 11+,Nudity & bodies — Neptunians: “Hooray! [They throw their clothes in the air.] Hooray! [They throw their underwear in the air.] Hooray!”
4,3,0403,Anthology of Interest II,3,1,3,3,11,Preview first — about 11+,Nudity & bodies — Time Lapse. The drunken scientists are asleep and sitting around in their underwear.
4,4,0404,Love and Rocket,3,1,3,3,11,Preview first — about 11+,"Sex & hookups — Ship: “We're gonna love being each other, you sexy ion!”"
4,5,0405,Leela's Homeworld,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
4,6,0406,Where the Buggalo Roam,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Zapp: “Now remember, Kif, the quickest way to a girl's bed is through her parents. Have sex with them and you're in.”"
4,7,0407,A Pharaoh to Remember,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
4,8,0408,Godfellas,3,1,3,3,11,Preview first — about 11+,"Nudity & bodies — (04:45) ⨂Shrimpkin Priest: Fellow Shrimpkins, behold him who hath taken us unto his breast."
4,9,0409,Future Stock,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
4,10,0410,A Leela of Her Own,3,4,3,4,13,Skip for under 13,Sex & hookups — Hermes: “Like a sexy Yogi Berra!”
4,11,0411,The 30% Iron Chef,3,3,3,3,11,Preview first — about 11+,"Porn / strippers / sex work — Aki: “Well, Hiroki-san, when I asked him, he asked what business it was of mine and conjectured that my mother was a prostitute.”"
4,12,0412,Where No Fan Has Gone Before,3,1,3,3,11,Preview first — about 11+,"Sex & hookups — Zapp: “Quiet, you! This court martial is now in session. The honourably sexy Zapp Brannigan residing. Bring in the accused.”"
5,1,0501,Crimes of the Hot,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — He climbs onto the table, yawns and they make out. The robot carries on drinking."
5,2,0502,Jurassic Bark,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
5,3,0503,The Route of All Evil,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
5,4,0504,A Taste of Freedom,3,2,3,3,11,Preview first — about 11+,Sex & hookups — Nixon: “We're free to choose which hand our sex-monitoring chip is implanted in.”
5,5,0505,Kif Gets Knocked Up a Notch,3,3,3,3,11,Preview first — about 11+,Sex & hookups — Scene: Leela's Quarters. She sleeps with Nibbler on her.
5,6,0506,Less than Hero,3,1,3,3,11,Preview first — about 11+,"Sex & hookups — Woman: “[sexfully] Captain Yesterday, I find your skintight high-waters incredibly sexy. Let's get together sometime.”"
5,7,0507,Teenage Mutant Leela's Hurdles,3,2,3,3,11,Preview first — about 11+,"Nudity & bodies — Farnsworth: “Let's get this gargoyle hunt on the road. Driving gloves, driving goggles, driving thong. There!”"
5,8,0508,The Why of Fry,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
5,9,0509,The Sting,3,2,3,3,11,Preview first — about 11+,Nudity & bodies — Fry: “Why am I sticky and naked? Did I miss something fun?”
5,10,0510,The Farnsworth Parabox,3,2,3,3,11,Preview first — about 11+,Sex & hookups — Cut to: Planet Express: Meeting Room. Bender sleeps with his feet on the table and snores as the room shakes. Parts of the ceiling fall. Farnsworth screams.
5,11,0511,Three Hundred Big Boys,3,1,3,3,11,Preview first — about 11+,"Sex & hookups — Holo-Roseanne: “Ambergris. Noun. A grease-like product of the sperm whales digestive tract that is used as a base in the finest perfumes. This has been Roseanne, your guide to the world of facts.”"
5,12,0512,Spanish Fry,3,3,3,3,11,Preview first — about 11+,Sex & hookups — He grates a horn onto her shoulder and licks it off. They make out. Fry turns the TV off.
5,13,0513,Bend Her,3,2,3,3,11,Preview first — about 11+,Sex & hookups — Leela: “You actually thought they'd let you walk away without an engine oil sex check?”
5,14,0514,Obsoletely Fabulous,3,1,4,4,13,Skip for under 13,"Violence & injury — Roberto: “Man, I hate those new 1-X robots. I'd like to stab 'em! Give 'em some of these!”"
5,15,0515,Bender Should Not Be Allowed on Television,3,2,3,3,11,Preview first — about 11+,"Nudity & bodies — Monique: “[on TV] Nude rocks bands, big piles of what I assume is talcum powder. It's quite a birthday party, Calculon.”"
5,16,0516,The Devil's Hands Are Idle Playthings,3,2,3,3,11,Preview first — about 11+,Nudity & bodies — Leela: “Ooh! Was it jazz noodling? My ex-boyfriend Sean played the sax. I used to listen for hours while he sat naked on my couch and improvised.”
6,1,0601,Rebirth,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
6,2,0602,In-A-Gadda-Da-Leela,3,3,3,3,11,Preview first — about 11+,Sex & hookups — Zapp: “My motives were pure! I just wanted you think we had to save humanity so you'd be willing to have sex. Please say you believe me.”
6,3,0603,Attack of the Killer App,3,1,4,4,13,Skip for under 13,"Porn / strippers / sex work — Announcer: “WIth the new eyePhone, you can watch, listen, ignore your friends, stalk your ex, download porno on a crowded bus, even check your E-mail while getting hit by a train. All with the new eyePhone.”"
6,4,0604,Proposition Infinity,3,1,3,3,11,Preview first — about 11+,Sex & hookups — Bender: “[He chuckles maliciously and spreads grout onto a wall. He then makes a tile version of his head] That is one sexy bridge abutment.”
6,5,0605,The Duh-Vinci Code,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
6,6,0606,Lethal Inspection,3,1,4,4,13,Skip for under 13,Violence & injury — Bender: “[Chuckles] You humans and your fragile organs. One little stab to the goo and [He blows a raspberry]”
6,7,0607,The Late Philip J. Fry,3,4,3,4,13,Skip for under 13,"Sex & hookups — Farnsworth: “Ah, but this time machine only goes forward in time. That way you can't accidentally change history. Or do something disgusting like sleep with your own grandmother.”"
6,8,0608,That Darn Katz!,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Alarm Clock: “Sorry, I hooked up with Bender last night. Dude was all over my snooze button.”"
6,9,0609,A Clockwork Origin,3,2,3,3,11,Preview first — about 11+,Sex & hookups — Cubert: “Why don't you ask your mom? She's coming over for a sex visit.”
6,10,0610,The Prisoner of Benda,3,4,3,4,13,Skip for under 13,Sex & hookups — Bender: “I'll need accomplices. A sexy vamp to distract and tie up the guard.”
6,11,0611,Lrrreconcilable Ndndifferences,3,1,3,3,11,Preview first — about 11+,"Nudity & bodies — Bender: “Wooh, I've got fruit boobs!”"
6,12,0612,The Mutants Are Revolting,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
6,13,0613,The Futurama Holiday Spectacular,3,1,3,3,11,Preview first — about 11+,Sex & hookups — Barbados: “Like the ever-changing nature of my sexual proclivities.”
6,14,0614,Neutopia,3,4,3,4,13,Skip for under 13,Sex & hookups — Amy: “Do you mind if we sleep with you?”
6,15,0615,Benderama,3,4,3,4,13,Skip for under 13,"Sex & hookups — Amy: “Colossal tooth whitener, mega deodorant, humongous acne cream... Aw, and one regular-sized condom.”"
6,16,0616,Ghost in the Machines,3,3,3,3,11,Preview first — about 11+,"Sex & hookups — Fry: “It sure was nice of the Mayor's wife to have sex with me. [Fry sees something before him, stops, and blinks.] Huh?”"
6,17,0617,Law and Oracle,3,2,3,3,11,Preview first — about 11+,Sex & hookups — Leela: “I can't make out a thing!”
6,18,0618,The Silence of the Clamps,3,4,3,4,13,Skip for under 13,"Sex & hookups — Bender: “An affair, huh? Sounds like me. [Bender shrugs.] [to himself] Jeez, I'd better be a little more careful. I don't wanna hit on anybody I already had sex with.”"
6,19,0619,Yo Leela Leela,3,4,3,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
6,20,0620,All the Presidents' Heads,3,2,3,3,11,Preview first — about 11+,"Nudity & bodies — …head, Zoidberg is dancing with his coat on, Leela is dancing with Martin Van Buren's head against her breasts, Hermes is holding a bottle of beer with his right hand and dancing, and Fry is holding a bottle of beer…"
6,21,0621,Möbius Dick,3,1,4,4,13,Skip for under 13,"Sex & hookups — Cut to: Space. The first Planet Express ship and the current Planet Express ship are seen. The camera zooms out, revealing a black hole. A gigantic sperm whale emerges out of the black hole and whistles."
6,22,0622,Fry Am the Egg Man,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Hermes: “Stop it, Fry! That's sexual harassment!”"
6,23,0623,The Tip of the Zoidberg,3,1,3,3,11,Preview first — about 11+,Sex & hookups — Professor Farnsworth: “The Yeti grunts.] I lost my virginity...”
6,24,0624,Cold Warriors,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
6,25,0625,Overclockwise,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
6,26,0626,Reincarnation,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
7,1,0701,The Bots and the Bees,3,3,4,4,13,Skip for under 13,Sex & hookups — Narrator: “Except masturbation! That's...just...wrong!!!”
7,2,0702,A Farewell to Arms,3,3,3,3,11,Preview first — about 11+,"Sex & hookups — Leela: “Well, the mausoleum held ten horny teenagers, so...maybe thirty-thousand.”"
7,3,0703,Decision 3012,3,4,3,4,13,Skip for under 13,"Sex & hookups — Calculon: “And the first runner-up, who will take over if the nominee is caught with a dead girl, a live boy or any kind of sexy ghost...Mr.”"
7,9,0709,Free Will Hunting,3,2,3,3,11,Preview first — about 11+,"Porn / strippers / sex work — Bender: “It's been quite a journey. I dropped out of school, joined a gang, took money from a loan shark, and fell into a spiral of despair, addiction, and discount prostitution.”"
7,24,0724,Murder on the Planet Express,3,1,1,3,11,Preview first — about 11+,"Nudity & bodies — Professor: “No wonder my urine smells like a meal. Enough, you babbling boobs! How can this company function when no one trusts each other? Something must be done.But first I have to see a man about some ground beef.”"
7,25,0725,Stench and Stenchibility,3,1,3,3,11,Preview first — about 11+,"Violence & injury — Bender: “Woohoo! In your dead face, little girl! I'm not even gonna wait to dance on your grave. I'm gonna dance on your corpse, right now.”"
7,26,0726,Meanwhile,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — At Paris, they kiss on the Eiffel Tower and Leela crosses it off a list, implied to be the list of locations they want to have sex in."
11,1,1101,The Impossible Stream,3,1,3,3,11,Preview first — about 11+,"Affairs / cheating — Monique: “Oh, how I love the illicit thrill of cheating on my husband with an actual flesh-and-blood human. A filthy, filthy human. So squishy and gooey. You're like a sexy water balloon. [she resumes kissing him]”"
11,2,1102,Children of a Lesser Bog,3,3,3,3,11,Preview first — about 11+,"Sex & hookups — Farnsworth: “Leela, you bone brain, you didn't hav sex!”"
11,3,1103,How the West Was 1010001,3,2,3,3,11,Preview first — about 11+,"Porn / strippers / sex work — Delilah: “Say, you're new in town and low on cash. You interested in a job as a barmaid and/or a prostitute?”"
11,4,1104,Parasites Regained,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
11,5,1105,Related to Items You've Viewed,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
11,6,1106,I Know What You Did Next Xmas,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Hermes: “Yeah, but back then, it was some kinda meat market, where butchers would hook up and grind their sausages.”"
11,7,1107,Rage Against the Vaccine,3,1,3,3,11,Preview first — about 11+,"Sex & hookups — LaBarbara: “Afraid she might be too sexually attracted to you to t'ink straight? [chuckles and emerges from the shadows] Well, you're mostly right.”"
11,9,1109,The Prince and the Product,3,1,3,3,11,Preview first — about 11+,"Sex & hookups — Eggulon Bender: “Oh, yeah? Well, in our culture, we believe a woman's sexuality is her own decision!”"
11,10,1110,All the Way Down,3,4,3,4,13,Skip for under 13,Nudity & bodies — A fembot waitress approaches them with a bottle of Lobrau. She uncaps it with her metal boobs.
12,1,1201,The One Amigo,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Smitty: “I guess my parents never showed much affection, so in my own sex life…”"
12,2,1202,Quids Game,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Slim: “I'm rich! Finally, I can give up limbo and start a professional sex league.”"
12,3,1203,The Temp,3,1,3,3,11,Preview first — about 11+,"Nudity & bodies — Ndnd: “[reading cards] ""You took me in your arms and ate the morsel of B'dnkian entrail lodged in my cleavage.""”"
12,4,1204,Beauty and the Bug,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Bender: “Well, remember when I said I spent a whole night sleeping with the buggalo? I-It was actually only part of a night. And I didn't do much sleepin'.”"
12,5,1205,One is Silicon and the Other Gold,3,2,4,4,13,Skip for under 13,"Sex & hookups — Bender: “I bet it was one of those disgusting party sex lines! Oh, no, wait. Those are only $5.98 a minute.”"
12,6,1206,Attack of the Clothes,3,1,3,3,11,Preview first — about 11+,Sex & hookups — Scientist 2: “But that gown brings sexy back to science.”
12,7,1207,Planet Espresso,3,2,3,3,11,Preview first — about 11+,"Sex & hookups — Farnsworth: “Get out! And take your dirty, sexy money with you!”"
12,8,1208,Cuteness Overlord,3,4,3,4,13,Skip for under 13,Nudity & bodies — Explicit body / sex-act language appears in dialogue.
12,9,1209,The Futurama Mystery Liberry,3,1,3,3,11,Preview first — about 11+,"Violence & injury — Mr. Brown: “Smooth, baby. I sent three perps to the electric chair. Two murderers and one unlicensed hotdog vendor.”"
12,10,1210,Otherwise,3,2,3,3,11,Preview first — about 11+,"Nudity & bodies — Farnsworth: “Why didn't you come out sooner, you boob?”"
13,1,1301,Destroy Tall Monsters,3,1,3,3,11,Preview first — about 11+,"Sex & hookups — Farnsworth: “[reading] ""Hot plus tall equals sexy""? [to Amy] Well, you can't argue with the math.”"
13,2,1302,The World is Hot Enough,3,1,3,3,11,Preview first — about 11+,"Violence & injury — During this bit, a tourist waves to the camera behind them using a stone corpse."
13,3,1303,Fifty Shades of Green,3,4,3,4,13,Skip for under 13,Sex & hookups — They walk into the Beast with Two Bucks $1.99 Sex Shoppe.
13,4,1304,The Numberland Gap,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
13,5,1305,Scared Screenless,3,4,3,4,13,Skip for under 13,"Sex & hookups — Scene: The kids sneak past Zapp's yurt, and Dwight checks behind the yurt door to see Zapp sleeping with his Q.T. McWhiskers doll."
13,6,1306,Wicked Human,3,1,3,3,11,Preview first — about 11+,Nudity & bodies — He strips off the robe revealing he was naked underneath. The group groans. The Professor puts his regular lab coat back on.
13,7,1307,Murderoni,3,1,3,3,11,Preview first — about 11+,Violence & injury — Murderoni Written byCody Ziglar Transcribed byJasonbres
13,8,1308,Crab Splatter,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
13,9,1309,The Trouble with Truffles,3,1,4,4,13,Skip for under 13,Sex & hookups — Leela and Fry take some of Bender's truffles. They taste them and have some orgasmic reactions.
13,10,1310,The White Hole,3,1,3,3,11,Preview first — about 11+,"Sex & hookups — The crew clones open their mission kits. Fry #330 opens his, a bottle of Extra Virgin Massage Oil."
14,1,1401,Beef,3,1,3,3,11,Preview first — about 11+,Nudity & bodies — Leela throws her bra at Fry.
14,2,1402,Catfish Hunter,3,4,3,4,13,Skip for under 13,Sex & hookups — Bender: “Wai-wai-wai-wai-wait. What are you doing with a sexy butlerbot? You're supposed to be penniless thanks to me!”
14,3,1403,Our Flag Means Medical Coverage,3,2,3,3,11,Preview first — about 11+,Sex & hookups — Zapp: “My favorite pursuit temperature. Perhaps it's a sex-ay she-alien. [He sprays cologne on himself.]”
14,4,1404,Lords of the Ring,3,2,3,3,11,Preview first — about 11+,Sex & hookups — Bender: “It's not what it looks like! It's just sexual!”
14,5,1405,The Charm Offensive,3,1,3,3,11,Preview first — about 11+,"Violence & injury — …Morning Fun Pit"" • ""Calculon 2.0"" • ""Assie Come Home"" • ""Leela and the Genestalk"" • ""Game of Tones"" • ""Murder on the Planet Express"" • ""Stench and Stenchibility"" • ""Meanwhile"""
